Plot Title: Myvatn_sonde_24May17,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Temp)","Intensity, Lux (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Light Intensity)",Coupler Attached (LGR S/N: 10517217),Coupler Detached (LGR S/N: 10517217),Host Connected (LGR S/N: 10517217),Stopped (LGR S/N: 10517217),End Of File (LGR S/N: 10517217)
1897,2017-07-02 21:00:00,8.879,4305.6,,,,,
1898,2017-07-02 21:30:00,8.581,3444.5,,,,,
1899,2017-07-02 22:00:00,8.382,2755.6,,,,,
1900,2017-07-02 22:30:00,8.282,1636.1,,,,,
1901,2017-07-02 23:00:00,8.082,785.8,,,,,
1902,2017-07-02 23:30:00,7.983,484.4,,,,,
1903,2017-07-03 00:00:00,7.782,204.5,,,,,
1904,2017-07-03 00:30:00,7.782,107.6,,,,,
1905,2017-07-03 01:00:00,7.682,107.6,,,,,
1906,2017-07-03 01:30:00,7.682,193.8,,,,,
1907,2017-07-03 02:00:00,7.782,215.3,,,,,
1908,2017-07-03 02:30:00,7.682,344.4,,,,,
1909,2017-07-03 03:00:00,7.782,688.9,,,,,
1910,2017-07-03 03:30:00,7.983,1550,,,,,
1911,2017-07-03 04:00:00,8.182,2927.8,,,,,
1912,2017-07-03 04:30:00,8.779,7233.4,,,,,
1913,2017-07-03 05:00:00,9.472,9644.5,,,,,
1914,2017-07-03 05:30:00,10.063,8266.7,,,,,
1915,2017-07-03 06:00:00,13.461,24800.2,,,,,
1916,2017-07-03 06:30:00,17.57,15155.7,,,,,
1917,2017-07-03 07:00:00,20.901,26178,,,,,
1918,2017-07-03 07:30:00,19.282,38578,,,,,
1919,2017-07-03 08:00:00,23.581,28933.5,,,,,
1920,2017-07-03 08:30:00,26,60622.6,,,,,
1921,2017-07-03 09:00:00,20.043,34444.7,,,,,
1922,2017-07-03 09:30:00,17.57,46844.8,,,,,
1923,2017-07-03 10:00:00,18.331,49600.3,,,,,
1924,2017-07-03 10:30:00,20.424,46844.8,,,,,
1925,2017-07-03 11:00:00,16.523,33066.9,,,,,
1926,2017-07-03 11:30:00,19.758,18600.1,,,,,
1927,2017-07-03 12:00:00,9.571,7577.8,,,,,
1928,2017-07-03 12:30:00,10.944,30311.3,,,,,
1929,2017-07-03 13:00:00,16.237,57867,,,,,
1930,2017-07-03 13:30:00,18.331,49600.3,,,,,
1931,2017-07-03 14:00:00,21.951,57867,,,,,
1932,2017-07-03 14:30:00,18.521,57867,,,,,
1933,2017-07-03 15:00:00,22.429,79911.6,,,,,
1934,2017-07-03 15:30:00,22.429,126756.4,,,,,
1935,2017-07-03 16:00:00,20.996,41333.6,,,,,
1936,2017-07-03 16:30:00,19.092,34444.7,,,,,
1937,2017-07-03 17:00:00,18.521,55111.5,,,,,
1938,2017-07-03 17:30:00,14.804,18600.1,,,,,
1939,2017-07-03 18:00:00,13.461,21355.7,,,,,
1940,2017-07-03 18:30:00,11.334,15844.5,,,,,
1941,2017-07-03 19:00:00,12.594,18600.1,,,,,
1942,2017-07-03 19:30:00,11.139,5166.7,,,,,
1943,2017-07-03 20:00:00,10.748,9300.1,,,,,
1944,2017-07-03 20:30:00,10.944,9300.1,,,,,
1945,2017-07-03 21:00:00,11.041,8611.2,,,,,
1946,2017-07-03 21:30:00,10.651,4822.3,,,,,
1947,2017-07-03 22:00:00,10.063,1334.7,,,,,
1948,2017-07-03 22:30:00,9.275,1324,,,,,
1949,2017-07-03 23:00:00,8.978,1248.6,,,,,
1950,2017-07-03 23:30:00,9.077,893.4,,,,,
1951,2017-07-04 00:00:00,8.978,204.5,,,,,
1952,2017-07-04 00:30:00,9.077,139.9,,,,,
1953,2017-07-04 01:00:00,8.779,129.2,,,,,
1954,2017-07-04 01:30:00,8.779,53.8,,,,,
1955,2017-07-04 02:00:00,8.779,75.3,,,,,
1956,2017-07-04 02:30:00,8.68,139.9,,,,,
1957,2017-07-04 03:00:00,8.382,710.4,,,,,
1958,2017-07-04 03:30:00,8.481,1894.5,,,,,
1959,2017-07-04 04:00:00,8.581,3272.2,,,,,
1960,2017-07-04 04:30:00,8.68,3100,,,,,
1961,2017-07-04 05:00:00,8.978,4305.6,,,,,
1962,2017-07-04 05:30:00,9.176,5166.7,,,,,
1963,2017-07-04 06:00:00,9.373,5511.1,,,,,
1964,2017-07-04 06:30:00,9.373,4477.8,,,,,
1965,2017-07-04 07:00:00,10.357,10677.8,,,,,
1966,2017-07-04 07:30:00,11.041,15844.5,,,,,
1967,2017-07-04 08:00:00,10.063,17222.3,,,,,
1968,2017-07-04 08:30:00,13.75,28933.5,,,,,
1969,2017-07-04 09:00:00,17.665,30311.3,,,,,
1970,2017-07-04 09:30:00,18.996,27555.7,,,,,
1971,2017-07-04 10:00:00,18.14,31689.1,,,,,
1972,2017-07-04 10:30:00,21.282,42711.4,,,,,
1973,2017-07-04 11:00:00,20.234,49600.3,,,,,
1974,2017-07-04 11:30:00,24.931,27555.7,,,,,
1975,2017-07-04 12:00:00,20.901,176356.7,,,,,
1976,2017-07-04 12:30:00,21.664,85422.8,,,,,
1977,2017-07-04 13:00:00,31.983,159823.3,,,,,
1978,2017-07-04 13:30:00,25.028,44089.2,,,,,
1979,2017-07-04 14:00:00,26.195,46844.8,,,,,
1980,2017-07-04 14:30:00,18.331,49600.3,,,,,
1981,2017-07-04 15:00:00,28.853,85422.8,,,,,
1982,2017-07-04 15:30:00,24.931,34444.7,,,,,
1983,2017-07-04 16:00:00,23.869,33066.9,,,,,
1984,2017-07-04 16:30:00,20.043,42711.4,,,,,
1985,2017-07-04 17:00:00,19.187,27555.7,,,,,
1986,2017-07-04 17:30:00,23.004,22044.6,,,,,
1987,2017-07-04 18:00:00,20.519,44089.2,,,,,
1988,2017-07-04 18:30:00,24.351,41333.6,,,,,
1989,2017-07-04 19:00:00,21.951,22044.6,,,,,
1990,2017-07-04 19:30:00,20.805,5511.1,,,,,
1991,2017-07-04 20:00:00,19.758,7233.4,,,,,
1992,2017-07-04 20:30:00,19.092,15155.7,,,,,
1993,2017-07-04 21:00:00,17.284,7233.4,,,,,
1994,2017-07-04 21:30:00,13.654,5511.1,,,,,
1995,2017-07-04 22:00:00,13.654,8266.7,,,,,
1996,2017-07-04 22:30:00,12.787,4650,,,,,
1997,2017-07-04 23:00:00,11.722,2583.4,,,,,
1998,2017-07-04 23:30:00,9.965,958,,,,,
1999,2017-07-05 00:00:00,9.176,516.7,,,,,
2000,2017-07-05 00:30:00,8.779,398.3,,,,,
2001,2017-07-05 01:00:00,8.779,742.7,,,,,
2002,2017-07-05 01:30:00,8.581,1130.2,,,,,
2003,2017-07-05 02:00:00,8.879,990.3,,,,,
2004,2017-07-05 02:30:00,8.68,484.4,,,,,
2005,2017-07-05 03:00:00,9.571,1001,,,,,
2006,2017-07-05 03:30:00,10.455,3444.5,,,,,
2007,2017-07-05 04:00:00,10.161,6544.5,,,,,
2008,2017-07-05 04:30:00,11.334,6200,,,,,
2009,2017-07-05 05:00:00,10.944,5511.1,,,,,
2010,2017-07-05 05:30:00,11.236,10333.4,,,,,
2011,2017-07-05 06:00:00,11.819,10677.8,,,,,
2012,2017-07-05 06:30:00,13.75,12400.1,,,,,
2013,2017-07-05 07:00:00,15.473,20666.8,,,,,
2014,2017-07-05 07:30:00,15.378,26178,,,,,
2015,2017-07-05 08:00:00,17.189,30311.3,,,,,
2016,2017-07-05 08:30:00,19.567,37200.2,,,,,
2017,2017-07-05 09:00:00,24.738,49600.3,,,,,
2018,2017-07-05 09:30:00,23.292,68889.3,,,,,
2019,2017-07-05 10:00:00,25.416,52355.9,,,,,
2020,2017-07-05 10:30:00,23.677,71644.9,,,,,
2021,2017-07-05 11:00:00,26.977,66133.8,,,,,
2022,2017-07-05 11:30:00,26.195,93689.5,,,,,
2023,2017-07-05 12:00:00,23.484,34444.7,,,,,
2024,2017-07-05 12:30:00,19.948,35822.5,,,,,
2025,2017-07-05 13:00:00,24.062,60622.6,,,,,
2026,2017-07-05 13:30:00,20.996,37200.2,,,,,
2027,2017-07-05 14:00:00,21.187,44089.2,,,,,
2028,2017-07-05 14:30:00,19.567,30311.3,,,,,
2029,2017-07-05 15:00:00,18.045,22044.6,,,,,
2030,2017-07-05 15:30:00,18.14,26178,,,,,
2031,2017-07-05 16:00:00,21.091,52355.9,,,,,
2032,2017-07-05 16:30:00,23.292,52355.9,,,,,
2033,2017-07-05 17:00:00,20.138,37200.2,,,,,
2034,2017-07-05 17:30:00,16.999,28933.5,,,,,
2035,2017-07-05 18:00:00,17.475,37200.2,,,,,
2036,2017-07-05 18:30:00,19.758,30311.3,,,,,
2037,2017-07-05 19:00:00,20.329,19289,,,,,
2038,2017-07-05 19:30:00,19.853,37200.2,,,,,
2039,2017-07-05 20:00:00,19.187,7577.8,,,,,
2040,2017-07-05 20:30:00,17.379,22044.6,,,,,
2041,2017-07-05 21:00:00,19.472,20666.8,,,,,
2042,2017-07-05 21:30:00,18.14,9644.5,,,,,
2043,2017-07-05 22:00:00,12.98,4994.5,,,,,
2044,2017-07-05 22:30:00,13.942,8266.7,,,,,
2045,2017-07-05 23:00:00,12.401,6544.5,,,,,
2046,2017-07-05 23:30:00,10.846,1636.1,,,,,
2047,2017-07-06 00:00:00,10.846,1722.2,,,,,
2048,2017-07-06 00:30:00,10.553,1227.1,,,,,
2049,2017-07-06 01:00:00,10.553,861.1,,,,,
2050,2017-07-06 01:30:00,9.768,1001,,,,,
2051,2017-07-06 02:00:00,9.669,1033.3,,,,,
2052,2017-07-06 02:30:00,9.965,1808.3,,,,,
2053,2017-07-06 03:00:00,10.357,2927.8,,,,,
2054,2017-07-06 03:30:00,11.236,3788.9,,,,,
2055,2017-07-06 04:00:00,9.866,1980.6,,,,,
2056,2017-07-06 04:30:00,9.965,1722.2,,,,,
2057,2017-07-06 05:00:00,10.063,2927.8,,,,,
2058,2017-07-06 05:30:00,9.965,4477.8,,,,,
2059,2017-07-06 06:00:00,9.768,3100,,,,,
2060,2017-07-06 06:30:00,9.965,6200,,,,,
2061,2017-07-06 07:00:00,10.357,10333.4,,,,,
2062,2017-07-06 07:30:00,10.651,9644.5,,,,,
2063,2017-07-06 08:00:00,11.041,8266.7,,,,,
2064,2017-07-06 08:30:00,10.455,5166.7,,,,,
2065,2017-07-06 09:00:00,10.553,9300.1,,,,,
2066,2017-07-06 09:30:00,10.651,8611.2,,,,,
2067,2017-07-06 10:00:00,12.013,14466.8,,,,,
2068,2017-07-06 10:30:00,13.173,28933.5,,,,,
2069,2017-07-06 11:00:00,13.942,33066.9,,,,,
2070,2017-07-06 11:30:00,14.134,26178,,,,,
2071,2017-07-06 12:00:00,13.75,39955.8,,,,,
2072,2017-07-06 12:30:00,14.038,37200.2,,,,,
2073,2017-07-06 13:00:00,15.187,41333.6,,,,,
2074,2017-07-06 13:30:00,16.427,44089.2,,,,,
2075,2017-07-06 14:00:00,14.038,18600.1,,,,,
2076,2017-07-06 14:30:00,13.75,18600.1,,,,,
2077,2017-07-06 15:00:00,12.594,10333.4,,,,,
2078,2017-07-06 15:30:00,11.916,8266.7,,,,,
2079,2017-07-06 16:00:00,12.787,20666.8,,,,,
2080,2017-07-06 16:30:00,15.473,42711.4,,,,,
2081,2017-07-06 17:00:00,14.134,17911.2,,,,,
2082,2017-07-06 17:30:00,15.76,39955.8,,,,,
2083,2017-07-06 18:00:00,15.378,22044.6,,,,,
2084,2017-07-06 18:30:00,13.942,10677.8,,,,,
2085,2017-07-06 19:00:00,17.189,30311.3,,,,,
2086,2017-07-06 19:30:00,15.091,11022.3,,,,,
2087,2017-07-06 20:00:00,13.75,4994.5,,,,,
2088,2017-07-06 20:30:00,14.038,6544.5,,,,,
2089,2017-07-06 21:00:00,13.461,1980.6,,,,,
2090,2017-07-06 21:30:00,13.558,2755.6,,,,,
2091,2017-07-06 22:00:00,12.98,1980.6,,,,,
2092,2017-07-06 22:30:00,12.883,2066.7,,,,,
2093,2017-07-06 23:00:00,12.304,1022.6,,,,,
2094,2017-07-06 23:30:00,11.625,409,,,,,
2095,2017-07-07 00:00:00,11.625,139.9,,,,,
2096,2017-07-07 00:30:00,10.944,269.1,,,,,
2097,2017-07-07 01:00:00,10.846,183,,,,,
2098,2017-07-07 01:30:00,10.455,204.5,,,,,
2099,2017-07-07 02:00:00,10.161,236.8,,,,,
2100,2017-07-07 02:30:00,10.161,290.6,,,,,
2101,2017-07-07 03:00:00,9.965,452.1,,,,,
2102,2017-07-07 03:30:00,10.063,893.4,,,,,
2103,2017-07-07 04:00:00,9.965,1808.3,,,,,
2104,2017-07-07 04:30:00,10.259,4994.5,,,,,
2105,2017-07-07 05:00:00,9.768,3788.9,,,,,
2106,2017-07-07 05:30:00,9.669,8266.7,,,,,
2107,2017-07-07 06:00:00,9.866,8611.2,,,,,
2108,2017-07-07 06:30:00,10.748,14466.8,,,,,
2109,2017-07-07 07:00:00,11.916,22044.6,,,,,
2110,2017-07-07 07:30:00,11.819,17911.2,,,,,
2111,2017-07-07 08:00:00,11.528,16533.4,,,,,
2112,2017-07-07 08:30:00,12.11,16533.4,,,,,
2113,2017-07-07 09:00:00,12.401,18600.1,,,,,
2114,2017-07-07 09:30:00,13.558,26178,,,,,
2115,2017-07-07 10:00:00,14.421,38578,,,,,
2116,2017-07-07 10:30:00,15.855,38578,,,,,
2117,2017-07-07 11:00:00,21.569,63378.2,,,,,
2118,2017-07-07 11:30:00,19.092,34444.7,,,,,
2119,2017-07-07 12:00:00,17.57,31689.1,,,,,
2120,2017-07-07 12:30:00,18.806,46844.8,,,,,
2121,2017-07-07 13:00:00,19.377,46844.8,,,,,
2122,2017-07-07 13:30:00,19.758,63378.2,,,,,
2123,2017-07-07 14:00:00,23.292,82667.2,,,,,
2124,2017-07-07 14:30:00,25.416,170845.6,,,,,
2125,2017-07-07 15:00:00,25.125,41333.6,,,,,
2126,2017-07-07 15:30:00,28.258,57867,,,,,
2127,2017-07-07 16:00:00,34.585,41333.6,,,,,
2128,2017-07-07 16:30:00,19.948,28933.5,,,,,
2129,2017-07-07 17:00:00,22.908,33066.9,,,,,
2130,2017-07-07 17:30:00,17.76,27555.7,,,,,
2131,2017-07-07 18:00:00,18.331,26178,,,,,
2132,2017-07-07 18:30:00,23.773,42711.4,,,,,
2133,2017-07-07 19:00:00,22.525,44089.2,,,,,
2134,2017-07-07 19:30:00,20.71,31689.1,,,,,
2135,2017-07-07 20:00:00,14.804,14466.8,,,,,
2136,2017-07-07 20:30:00,16.903,14466.8,,,,,
2137,2017-07-07 21:00:00,14.23,9300.1,,,,,
2138,2017-07-07 21:30:00,11.916,4994.5,,,,,
2139,2017-07-07 22:00:00,10.651,3444.5,,,,,
2140,2017-07-07 22:30:00,10.063,1463.9,,,,,
2141,2017-07-07 23:00:00,8.481,785.8,,,,,
2142,2017-07-07 23:30:00,8.581,473.6,,,,,
2143,2017-07-08 00:00:00,8.581,258.3,,,,,
2144,2017-07-08 00:30:00,7.682,183,,,,,
2145,2017-07-08 01:00:00,7.582,161.5,,,,,
2146,2017-07-08 01:30:00,7.079,172.2,,,,,
2147,2017-07-08 02:00:00,6.877,236.8,,,,,
2148,2017-07-08 02:30:00,6.877,419.8,,,,,
2149,2017-07-08 03:00:00,6.877,785.8,,,,,
2150,2017-07-08 03:30:00,6.877,2238.9,,,,,
2151,2017-07-08 04:00:00,6.775,1550,,,,,
2152,2017-07-08 04:30:00,7.28,2755.6,,,,,
2153,2017-07-08 05:00:00,10.651,8611.2,,,,,
2154,2017-07-08 05:30:00,9.176,6544.5,,,,,
2155,2017-07-08 06:00:00,9.472,8266.7,,,,,
2156,2017-07-08 06:30:00,13.173,8266.7,,,,,
2157,2017-07-08 07:00:00,13.558,13089,,,,,
2158,2017-07-08 07:30:00,16.237,14466.8,,,,,
2159,2017-07-08 08:00:00,19.472,17911.2,,,,,
2160,2017-07-08 08:30:00,21.378,21355.7,,,,,
2161,2017-07-08 09:00:00,27.272,27555.7,,,,,
2162,2017-07-08 09:30:00,28.258,57867,,,,,
2163,2017-07-08 10:00:00,30.255,82667.2,,,,,
2164,2017-07-08 10:30:00,23.484,121245.2,,,,,
2165,2017-07-08 11:00:00,19.187,27555.7,,,,,
2166,2017-07-08 11:30:00,24.738,115734.1,,,,,
2167,2017-07-08 12:00:00,31.676,79911.6,,,,,
2168,2017-07-08 12:30:00,21.282,60622.6,,,,,
2169,2017-07-08 13:00:00,21.855,57867,,,,,
2170,2017-07-08 13:30:00,13.846,12400.1,,,,,
2171,2017-07-08 14:00:00,18.045,57867,,,,,
2172,2017-07-08 14:30:00,15.091,37200.2,,,,,
2173,2017-07-08 15:00:00,16.046,46844.8,,,,,
2174,2017-07-08 15:30:00,20.519,68889.3,,,,,
2175,2017-07-08 16:00:00,20.234,170845.6,,,,,
2176,2017-07-08 16:30:00,15.091,17911.2,,,,,
2177,2017-07-08 17:00:00,14.9,23422.4,,,,,
2178,2017-07-08 17:30:00,13.173,12400.1,,,,,
2179,2017-07-08 18:00:00,13.365,11711.2,,,,,
2180,2017-07-08 18:30:00,13.076,10677.8,,,,,
2181,2017-07-08 19:00:00,12.594,9644.5,,,,,
2182,2017-07-08 19:30:00,11.625,3961.1,,,,,
2183,2017-07-08 20:00:00,11.334,3272.2,,,,,
2184,2017-07-08 20:30:00,11.334,2238.9,,,,,
2185,2017-07-08 21:00:00,11.431,5511.1,,,,,
2186,2017-07-08 21:30:00,11.334,4822.3,,,,,
2187,2017-07-08 22:00:00,10.748,2927.8,,,,,
2188,2017-07-08 22:30:00,9.965,1980.6,,,,,
2189,2017-07-08 23:00:00,9.275,1097.9,,,,,
2190,2017-07-08 23:30:00,9.176,441.3,,,,,
2191,2017-07-09 00:00:00,9.176,269.1,,,,,
2192,2017-07-09 00:30:00,9.275,53.8,,,,,
2193,2017-07-09 01:00:00,8.879,43.1,,,,,
2194,2017-07-09 01:30:00,8.978,21.5,,,,,
2195,2017-07-09 02:00:00,8.879,150.7,,,,,
2196,2017-07-09 02:30:00,8.978,183,,,,,
2197,2017-07-09 03:00:00,8.978,161.5,,,,,
2198,2017-07-09 03:30:00,8.779,290.6,,,,,
2199,2017-07-09 04:00:00,8.68,269.1,,,,,
2200,2017-07-09 04:30:00,8.879,990.3,,,,,
2201,2017-07-09 05:00:00,8.68,1636.1,,,,,
2202,2017-07-09 05:30:00,8.879,3272.2,,,,,
2203,2017-07-09 06:00:00,9.077,5338.9,,,,,
2204,2017-07-09 06:30:00,8.879,4994.5,,,,,
2205,2017-07-09 07:00:00,9.176,6200,,,,,
2206,2017-07-09 07:30:00,9.373,8266.7,,,,,
2207,2017-07-09 08:00:00,9.275,6544.5,,,,,
2208,2017-07-09 08:30:00,10.259,19977.9,,,,,
2209,2017-07-09 09:00:00,9.669,6544.5,,,,,
2210,2017-07-09 09:30:00,9.472,8266.7,,,,,
2211,2017-07-09 10:00:00,9.768,16533.4,,,,,
2212,2017-07-09 10:30:00,11.236,20666.8,,,,,
2213,2017-07-09 11:00:00,10.944,10677.8,,,,,
2214,2017-07-09 11:30:00,10.357,22044.6,,,,,
2215,2017-07-09 12:00:00,10.944,24800.2,,,,,
2216,2017-07-09 12:30:00,10.357,13777.9,,,,,
2217,2017-07-09 13:00:00,10.455,18600.1,,,,,
2218,2017-07-09 13:30:00,12.013,39955.8,,,,,
2219,2017-07-09 14:00:00,13.846,33066.9,,,,,
2220,2017-07-09 14:30:00,14.9,63378.2,,,,,
2221,2017-07-09 15:00:00,13.269,27555.7,,,,,
2222,2017-07-09 15:30:00,14.134,41333.6,,,,,
2223,2017-07-09 16:00:00,14.325,37200.2,,,,,
2224,2017-07-09 16:30:00,17.379,55111.5,,,,,
2225,2017-07-09 17:00:00,18.045,52355.9,,,,,
2226,2017-07-09 17:30:00,18.331,35822.5,,,,,
2227,2017-07-09 18:00:00,15.855,30311.3,,,,,
2228,2017-07-09 18:30:00,13.942,22044.6,,,,,
2229,2017-07-09 19:00:00,18.806,30311.3,,,,,
2230,2017-07-09 19:30:00,17.475,16533.4,,,,,
2231,2017-07-09 20:00:00,14.517,6544.5,,,,,
2232,2017-07-09 20:30:00,13.75,8611.2,,,,,
2233,2017-07-09 21:00:00,12.304,6200,,,,,
2234,2017-07-09 21:30:00,11.139,5166.7,,,,,
2235,2017-07-09 22:00:00,10.357,5166.7,,,,,
2236,2017-07-09 22:30:00,9.472,3272.2,,,,,
2237,2017-07-09 23:00:00,8.779,2755.6,,,,,
2238,2017-07-09 23:30:00,7.481,721.2,,,,,
2239,2017-07-10 00:00:00,6.268,462.9,,,,,
2240,2017-07-10 00:30:00,5.86,301.4,,,,,
2241,2017-07-10 01:00:00,5.962,269.1,,,,,
2242,2017-07-10 01:30:00,5.45,290.6,,,,,
2243,2017-07-10 02:00:00,5.757,538.2,,,,,
2244,2017-07-10 02:30:00,5.655,731.9,,,,,
2245,2017-07-10 03:00:00,5.552,753.5,,,,,
2246,2017-07-10 03:30:00,5.655,1550,,,,,
2247,2017-07-10 04:00:00,5.86,1237.9,,,,,
2248,2017-07-10 04:30:00,5.655,2411.1,,,,,
2249,2017-07-10 05:00:00,6.064,4822.3,,,,,
2250,2017-07-10 05:30:00,6.37,3444.5,,,,,
2251,2017-07-10 06:00:00,7.079,8266.7,,,,,
2252,2017-07-10 06:30:00,8.382,13777.9,,,,,
2253,2017-07-10 07:00:00,9.669,17222.3,,,,,
2254,2017-07-10 07:30:00,9.768,22044.6,,,,,
2255,2017-07-10 08:00:00,9.472,19289,,,,,
2256,2017-07-10 08:30:00,9.768,14466.8,,,,,
2257,2017-07-10 09:00:00,9.176,9644.5,,,,,
2258,2017-07-10 09:30:00,8.978,13089,,,,,
2259,2017-07-10 10:00:00,10.553,22044.6,,,,,
2260,2017-07-10 10:30:00,10.259,20666.8,,,,,
2261,2017-07-10 11:00:00,10.553,27555.7,,,,,
2262,2017-07-10 11:30:00,10.748,19977.9,,,,,
2263,2017-07-10 12:00:00,9.866,18600.1,,,,,
2264,2017-07-10 12:30:00,11.236,22044.6,,,,,
2265,2017-07-10 13:00:00,12.207,30311.3,,,,,
2266,2017-07-10 13:30:00,11.916,23422.4,,,,,
2267,2017-07-10 14:00:00,10.846,20666.8,,,,,
2268,2017-07-10 14:30:00,11.236,24800.2,,,,,
2269,2017-07-10 15:00:00,13.173,34444.7,,,,,
2270,2017-07-10 15:30:00,17.855,44089.2,,,,,
2271,2017-07-10 16:00:00,22.333,88178.4,,,,,
2272,2017-07-10 16:30:00,18.711,44089.2,,,,,
2273,2017-07-10 17:00:00,16.999,22044.6,,,,,
2274,2017-07-10 17:30:00,15.187,23422.4,,,,,
2275,2017-07-10 18:00:00,14.421,20666.8,,,,,
2276,2017-07-10 18:30:00,14.325,16533.4,,,,,
2277,2017-07-10 19:00:00,12.98,10333.4,,,,,
2278,2017-07-10 19:30:00,11.625,8611.2,,,,,
2279,2017-07-10 20:00:00,12.11,12400.1,,,,,
2280,2017-07-10 20:30:00,11.139,8611.2,,,,,
2281,2017-07-10 21:00:00,9.965,5166.7,,,,,
2282,2017-07-10 21:30:00,10.944,4650,,,,,
2283,2017-07-10 22:00:00,8.282,1980.6,,,,,
2284,2017-07-10 22:30:00,7.882,1894.5,,,,,
2285,2017-07-10 23:00:00,7.882,2066.7,,,,,
2286,2017-07-10 23:30:00,6.978,624.3,,,,,
2287,2017-07-11 00:00:00,6.573,344.4,,,,,
2288,2017-07-11 00:30:00,6.877,183,,,,,
2289,2017-07-11 01:00:00,6.877,118.4,,,,,
2290,2017-07-11 01:30:00,6.978,96.9,,,,,
2291,2017-07-11 02:00:00,6.978,172.2,,,,,
2292,2017-07-11 02:30:00,7.079,193.8,,,,,
2293,2017-07-11 03:00:00,6.775,312.2,,,,,
2294,2017-07-11 03:30:00,6.674,452.1,,,,,
2295,2017-07-11 04:00:00,6.674,602.8,,,,,
2296,2017-07-11 04:30:00,6.573,1550,,,,,
2297,2017-07-11 05:00:00,6.877,2411.1,,,,,
2298,2017-07-11 05:30:00,7.28,3100,,,,,
2299,2017-07-11 06:00:00,7.782,4822.3,,,,,
2300,2017-07-11 06:30:00,8.182,5511.1,,,,,
2301,2017-07-11 07:00:00,9.571,12400.1,,,,,
2302,2017-07-11 07:30:00,10.748,17911.2,,,,,
2303,2017-07-11 08:00:00,11.625,23422.4,,,,,
2304,2017-07-11 08:30:00,14.134,33066.9,,,,,
2305,2017-07-11 09:00:00,15.951,30311.3,,,,,
2306,2017-07-11 09:30:00,21.473,42711.4,,,,,
2307,2017-07-11 10:00:00,21.855,44089.2,,,,,
2308,2017-07-11 10:30:00,23.773,49600.3,,,,,
2309,2017-07-11 11:00:00,21.091,57867,,,,,
2310,2017-07-11 11:30:00,21.569,60622.6,,,,,
2311,2017-07-11 12:00:00,26.39,121245.2,,,,,
2312,2017-07-11 12:30:00,23.581,60622.6,,,,,
2313,2017-07-11 13:00:00,26.683,57867,,,,,
2314,2017-07-11 13:30:00,31.472,79911.6,,,,,
2315,2017-07-11 14:00:00,30.054,77156.1,,,,,
2316,2017-07-11 14:30:00,32.911,57867,,,,,
2317,2017-07-11 15:00:00,18.711,30311.3,,,,,
2318,2017-07-11 15:30:00,18.806,42711.4,,,,,
2319,2017-07-11 16:00:00,23.004,104711.8,,,,,
2320,2017-07-11 16:30:00,20.996,137778.7,,,,,
2321,2017-07-11 17:00:00,27.075,57867,,,,,
2322,2017-07-11 17:30:00,28.06,46844.8,,,,,
2323,2017-07-11 18:00:00,21.282,46844.8,,,,,
2324,2017-07-11 18:30:00,26.585,26178,,,,,
2325,2017-07-11 19:00:00,28.853,19977.9,,,,,
2326,2017-07-11 19:30:00,18.045,17911.2,,,,,
2327,2017-07-11 20:00:00,15.664,7577.8,,,,,
2328,2017-07-11 20:30:00,16.427,5511.1,,,,,
2329,2017-07-11 21:00:00,15.282,4305.6,,,,,
2330,2017-07-11 21:30:00,14.421,5166.7,,,,,
2331,2017-07-11 22:00:00,13.269,4822.3,,,,,
2332,2017-07-11 22:30:00,12.497,3272.2,,,,,
2333,2017-07-11 23:00:00,11.334,2152.8,,,,,
2334,2017-07-11 23:30:00,10.259,731.9,,,,,
2335,2017-07-12 00:00:00,9.866,462.9,,,,,
2336,2017-07-12 00:30:00,9.571,462.9,,,,,
2337,2017-07-12 01:00:00,8.282,441.3,,,,,
2338,2017-07-12 01:30:00,8.481,333.7,,,,,
2339,2017-07-12 02:00:00,7.882,441.3,,,,,
2340,2017-07-12 02:30:00,8.581,731.9,,,,,
2341,2017-07-12 03:00:00,9.965,1270.1,,,,,
2342,2017-07-12 03:30:00,9.965,2755.6,,,,,
2343,2017-07-12 04:00:00,9.373,2755.6,,,,,
2344,2017-07-12 04:30:00,9.472,4477.8,,,,,
2345,2017-07-12 05:00:00,10.161,9644.5,,,,,
2346,2017-07-12 05:30:00,10.161,9300.1,,,,,
2347,2017-07-12 06:00:00,12.207,19977.9,,,,,
2348,2017-07-12 06:30:00,13.846,27555.7,,,,,
2349,2017-07-12 07:00:00,11.819,22044.6,,,,,
2350,2017-07-12 07:30:00,13.076,21355.7,,,,,
2351,2017-07-12 08:00:00,12.883,26178,,,,,
2352,2017-07-12 08:30:00,14.517,44089.2,,,,,
2353,2017-07-12 09:00:00,11.819,12400.1,,,,,
2354,2017-07-12 09:30:00,12.11,22044.6,,,,,
2355,2017-07-12 10:00:00,14.23,42711.4,,,,,
2356,2017-07-12 10:30:00,13.942,20666.8,,,,,
2357,2017-07-12 11:00:00,13.269,44089.2,,,,,
2358,2017-07-12 11:30:00,15.282,52355.9,,,,,
2359,2017-07-12 12:00:00,16.999,74400.5,,,,,
2360,2017-07-12 12:30:00,16.237,60622.6,,,,,
2361,2017-07-12 13:00:00,14.325,44089.2,,,,,
