Plot Title: St33_Sonde_20Aug2017,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Temp)","Intensity, Lux (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Light)",Coupler Detached (LGR S/N: 10517216),Coupler Attached (LGR S/N: 10517216),Host Connected (LGR S/N: 10517216),Stopped (LGR S/N: 10517216),End Of File (LGR S/N: 10517216)
107,2017-08-22 13:54:34,28.853,115734.1,,,,,
108,2017-08-22 14:24:34,24.448,143289.8,,,,,
109,2017-08-22 14:54:34,19.853,88178.4,,,,,
110,2017-08-22 15:24:34,16.523,55111.5,,,,,
111,2017-08-22 15:54:34,14.804,39955.8,,,,,
112,2017-08-22 16:24:34,17.094,44089.2,,,,,
113,2017-08-22 16:54:34,20.043,41333.6,,,,,
114,2017-08-22 17:24:34,22.908,68889.3,,,,,
115,2017-08-22 17:54:34,17.284,38578,,,,,
116,2017-08-22 18:24:34,17.95,30311.3,,,,,
117,2017-08-22 18:54:34,14.23,18600.1,,,,,
118,2017-08-22 19:24:34,13.654,11711.2,,,,,
119,2017-08-22 19:54:34,12.11,5511.1,,,,,
120,2017-08-22 20:24:34,10.259,2927.8,,,,,
121,2017-08-22 20:54:34,8.779,807.3,,,,,
122,2017-08-22 21:24:34,8.182,118.4,,,,,
123,2017-08-22 21:54:34,7.983,0,,,,,
124,2017-08-22 22:24:34,7.381,0,,,,,
125,2017-08-22 22:54:34,7.381,0,,,,,
126,2017-08-22 23:24:34,7.28,0,,,,,
127,2017-08-22 23:54:34,7.079,0,,,,,
128,2017-08-23 00:24:34,7.079,0,,,,,
129,2017-08-23 00:54:34,7.179,0,,,,,
130,2017-08-23 01:24:34,6.775,0,,,,,
131,2017-08-23 01:54:34,6.573,0,,,,,
132,2017-08-23 02:24:34,6.674,0,,,,,
133,2017-08-23 02:54:34,6.978,0,,,,,
134,2017-08-23 03:24:34,6.775,0,,,,,
135,2017-08-23 03:54:34,6.775,0,,,,,
136,2017-08-23 04:24:34,6.573,0,,,,,
137,2017-08-23 04:54:34,6.37,43.1,,,,,
138,2017-08-23 05:24:34,6.37,279.9,,,,,
139,2017-08-23 05:54:34,6.573,1001,,,,,
140,2017-08-23 06:24:34,6.573,2325,,,,,
141,2017-08-23 06:54:34,6.674,4822.3,,,,,
142,2017-08-23 07:24:34,7.381,6200,,,,,
143,2017-08-23 07:54:34,7.682,8266.7,,,,,
144,2017-08-23 08:24:34,7.682,10677.8,,,,,
145,2017-08-23 08:54:34,8.68,13089,,,,,
146,2017-08-23 09:24:34,9.077,14466.8,,,,,
147,2017-08-23 09:54:34,10.063,17911.2,,,,,
148,2017-08-23 10:24:34,11.334,20666.8,,,,,
149,2017-08-23 10:54:34,10.161,26178,,,,,
150,2017-08-23 11:24:34,11.334,30311.3,,,,,
151,2017-08-23 11:54:34,14.517,35822.5,,,,,
152,2017-08-23 12:24:34,15.282,42711.4,,,,,
153,2017-08-23 12:54:34,18.045,77156.1,,,,,
154,2017-08-23 13:24:34,25.902,126756.4,,,,,
155,2017-08-23 13:54:34,23.581,132267.5,,,,,
156,2017-08-23 14:24:34,24.351,121245.2,,,,,
157,2017-08-23 14:54:34,25.902,126756.4,,,,,
158,2017-08-23 15:24:34,22.621,110223,,,,,
159,2017-08-23 15:54:34,22.429,99200.7,,,,,
160,2017-08-23 16:24:34,22.046,99200.7,,,,,
161,2017-08-23 16:54:34,21.76,82667.2,,,,,
162,2017-08-23 17:24:34,19.948,38578,,,,,
163,2017-08-23 17:54:34,17.95,30311.3,,,,,
164,2017-08-23 18:24:34,15.378,14466.8,,,,,
165,2017-08-23 18:54:34,14.517,11711.2,,,,,
166,2017-08-23 19:24:34,13.269,7577.8,,,,,
167,2017-08-23 19:54:34,11.528,5511.1,,,,,
168,2017-08-23 20:24:34,9.866,2669.5,,,,,
169,2017-08-23 20:54:34,9.077,861.1,,,,,
170,2017-08-23 21:24:34,8.282,118.4,,,,,
171,2017-08-23 21:54:34,7.782,0,,,,,
172,2017-08-23 22:24:34,7.882,0,,,,,
173,2017-08-23 22:54:34,7.882,0,,,,,
174,2017-08-23 23:24:34,7.582,0,,,,,
175,2017-08-23 23:54:34,7.179,0,,,,,
176,2017-08-24 00:24:34,7.079,0,,,,,
