year,yday,hour,index,day,o2,o2_pred,alpha,beta0,rho,unique_series,unique_day,do,do_eq,par_int,temp,wspeed,sch_conv,proc_err,obs_err,gamma_1,gamma_2,k0,k1,k2,sig_obs,temp_ref,z,fix_beta0,fix_alpha,fix_rho,sim_o2,type
2013,186,11,1626,73,11245.54019253616,11286.645583268677,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11250,10359.672919654493,515.2074092447406,10.54,3.7,0.4181919436880271,123.69552022407697,4.459807463839752,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11789.896385864415,rho_fixed
2013,186,12,1627,73,11044.001056032757,11093.234501754683,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11040,10331.86534813495,530.184402311506,10.64,0.6,0.4170739324430589,-242.64452723591967,-4.001056032757333,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11597.220411732538,rho_fixed
2013,186,13,1628,73,11144.050794185106,11191.709398433555,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11145,10322.160515970369,250.11531679200525,10.675,0.5,0.41668409644207394,50.816292430423346,0.949205814893503,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11702.290214333012,rho_fixed
2013,186,14,1629,73,11189.484595319946,11232.18619050574,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11190,10302.793958961081,245.62207755805275,10.745000000000001,2.7,0.41590669874922365,-2.224803113609596,0.5154046800544165,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11758.41716415763,rho_fixed
2013,186,15,1630,73,11181.07459634164,11227.902534514837,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11180,10288.995792238426,253.11062844294423,10.795,1.1,0.41535326562586206,-51.1115941641001,-1.0745963416393352,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11758.2936707026,rho_fixed
2013,186,16,1631,73,11268.606848846728,11311.211518780223,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11270,10266.979319340166,390.8985515857183,10.875,2.8,0.41447096834290087,40.70431433189151,1.3931511532719014,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11853.828639475047,rho_fixed
2013,186,17,1632,73,11261.025090085834,11289.122529792532,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11260,10265.605759767106,238.13374407919653,10.88,6,0.41441595501007433,-50.18642869438918,-1.0250900858336536,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11853.923668519701,rho_fixed
2013,186,18,1633,73,11334.831523547195,11359.688408066379,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11335,10242.299566489357,202.1889172377527,10.965,5.8,0.4134830649564033,45.708993754662515,0.16847645280540746,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11926.180999677215,rho_fixed
2013,186,19,1634,73,11379.711100718057,11394.40806076704,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11379.999999999998,10239.563154909983,128.8019881899572,10.975000000000001,6.3,0.41337360277934343,20.02269265167888,0.28889928194075765,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11973.074413877805,rho_fixed
2013,186,20,1635,73,11384.27216554617,11367.584751383247,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11385,10238.195382013928,58.78463528281879,10.98,7.5,0.4133188945083222,-10.135895220870225,0.727834453829928,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11979.895920605935,rho_fixed
2013,186,21,1636,73,11330.615995199283,11281.549671190465,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11330,10243.668205333082,20.686836474091436,10.96,6.8,0.41353781887147134,-36.968756183963706,-0.6159951992831338,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11921.402633147309,rho_fixed
2013,186,22,1637,73,11254.6819047877,11176.408715447666,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11254.999999999998,10250.515733312157,6.62251394339155,10.934999999999999,8.8,0.4138118168928393,-26.867766402765483,0.31809521229843085,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11840.358909165994,rho_fixed
2013,186,23,1638,73,11135.633771321638,11049.797736767601,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11135,10261.486821325769,4.668577201398164,10.895,10.4,0.41425100676978205,-40.77494412602755,-0.6337713216380507,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11709.73290348874,rho_fixed
2013,186,24,1639,73,11056.106916637087,10983.273949247614,4.792553136033832,358.9195894505022,120.79540946300685,21,73,11055,10275.226773419301,0.7723349402983597,10.844999999999999,7.9,0.41480136981037924,6.309179869485888,-1.1069166370871244,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11611.930567984678,rho_fixed
2013,187,1,1640,74,11082.571878069535,11013.639160946736,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11085,10295.891227027847,0.9946326113624196,10.77,7,0.41562978974051806,99.29792882192123,2.4281219304648403,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11630.480768234163,rho_fixed
2013,187,2,1641,74,10952.072746065725,10891.79832870227,4.685439611947595,365.0761800336667,120.79540946300685,21,74,10950,10302.793958961081,1.3340034324196297,10.745000000000001,6.3,0.41590669874922365,-61.56641488101013,-2.0727460657253687,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11499.564588121806,rho_fixed
2013,187,3,1642,74,10996.190452244335,10935.335141377698,4.685439611947595,365.0761800336667,120.79540946300685,21,74,10995.000000000002,10322.160515970369,2.9369381304688362,10.675,6.8,0.41668409644207394,104.39212354206393,-1.190452244332846,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11539.734713637692,rho_fixed
2013,187,4,1643,74,11121.940645050387,11062.62774243377,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11125,10340.195241121195,8.705372464300329,10.61,7.7,0.41740868257199215,186.60550367268843,3.0593549496134074,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11661.558170387421,rho_fixed
2013,187,5,1644,74,10996.176111560473,10997.233728559753,4.685439611947595,365.0761800336667,120.79540946300685,21,74,10995.000000000002,10355.49426071949,45.8669121821354,10.555,4.6,0.41802384496228123,-66.45163087329638,-1.1761115604713268,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11532.63586516543,rho_fixed
2013,187,6,1645,74,10984.53082421032,11026.05239732705,4.685439611947595,365.0761800336667,120.79540946300685,21,74,10985,10365.248604535593,125.80645913298297,10.52,1.7,0.41841629381537443,-12.702904349433084,0.4691757896798663,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11522.945870895963,rho_fixed
2013,187,7,1646,74,10974.399466127305,11016.463726070579,4.685439611947595,365.0761800336667,120.79540946300685,21,74,10975,10365.248604535593,157.2580467404743,10.52,3.7,0.41841629381537443,-51.65293119974558,0.6005338726954506,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11524.744034798423,rho_fixed
2013,187,8,1647,74,10915.759164600324,10953.003925602985,4.685439611947595,365.0761800336667,120.79540946300685,21,74,10915,10363.854239534883,112.32717624319594,10.524999999999999,3.8,0.4183601828598798,-100.7045614702547,-0.7591646003238566,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11473.872915855993,rho_fixed
2013,187,9,1648,74,10904.785597995211,10919.715755112422,4.685439611947595,365.0761800336667,120.79540946300685,21,74,10905.000000000002,10361.066397176854,83.12215390117206,10.535,8.4,0.41824800780077037,-48.21832760777397,0.21440200479082705,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11468.899368692493,rho_fixed
2013,187,10,1649,74,10890.023767001792,10923.426677924239,4.685439611947595,365.0761800336667,120.79540946300685,21,74,10890,10362.460170443184,137.78803184579172,10.53,6.8,0.4183040875232,-29.69198811062961,-0.02376700179229374,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11447.304095488327,rho_fixed
2013,187,11,1650,74,10877.125381293306,10920.914843008199,4.685439611947595,365.0761800336667,120.79540946300685,21,74,10875,10356.886851508216,272.5807520406445,10.55,5.7,0.4180798622733453,-46.301296630932484,-2.1253812933064182,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11433.819263751771,rho_fixed
2013,187,12,1651,74,11039.492349011669,11056.362948728436,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11040,10347.144916762172,560.138279742019,10.585,10.8,0.4176880683563949,118.57750600347026,0.5076509883310791,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11593.621468913181,rho_fixed
2013,187,13,1652,74,11104.817351310576,11121.225397809003,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11105,10323.546039595443,420.8526464222667,10.67,10,0.4167397408166578,48.454402582139664,0.18264868942424073,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11640.555867656016,rho_fixed
2013,187,14,1653,74,11170.241540827017,11198.434488153733,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11170.000000000002,10311.086883857193,218.66362048149634,10.715,7,0.41623949841891816,49.01614301801419,-0.24154082701534207,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11692.1040974597,rho_fixed
2013,187,15,1654,74,11240.492305556647,11279.25687557228,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11240,10304.175381901221,229.14748301732672,10.74,4.2,0.41596212678818684,42.057817402914225,-0.49230555664689746,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11760.221173279384,rho_fixed
2013,187,16,1655,74,11349.742499578133,11367.80360143158,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11350,10304.175381901221,127.89089530563754,10.74,6.5,0.41596212678818684,70.48562400585251,0.2575004218670074,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11874.500199130227,rho_fixed
2013,187,17,1656,74,11448.22869357098,11473.856536591185,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11450,10312.470062271446,122.116714561537,10.71,4.5,0.4162950190640526,80.42509213939957,1.7713064290201146,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11974.938974099126,rho_fixed
2013,187,18,1657,74,11430.004077973921,11407.755946325753,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11430,10318.005705395077,69.83616032889083,10.69,9.4,0.4165172561927215,-43.85245861726435,-0.0040779739210847765,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11965.219757112432,rho_fixed
2013,187,19,1658,74,11388.403971806125,11349.801825829485,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11390,10322.160515970369,31.10827588679169,10.675,7.5,0.41668409644207394,-19.35197451962813,1.5960281938750995,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11913.51266102573,rho_fixed
2013,187,20,1659,74,11216.992095329144,11194.105843834619,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11215,10324.931856740532,36.319091331161985,10.665,6.6,0.41679540067789045,-132.80973050034117,-1.9920953291439218,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11738.045267462994,rho_fixed
2013,187,21,1660,74,11234.20697015905,11206.30973364872,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11235,10338.806189839184,42.948835809915884,10.614999999999998,8.9,0.41735285205719597,40.10112632443088,0.793029840950112,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11751.512071242747,rho_fixed
2013,187,22,1661,74,11179.124004173107,11116.482814582161,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11180,10351.318260498461,23.83435934022639,10.57,11.6,0.41785588655945344,-27.185729475613698,0.875995826892904,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11687.33065008212,rho_fixed
2013,187,23,1662,74,11026.173673222418,10969.724147624172,4.685439611947595,365.0761800336667,120.79540946300685,21,74,11025,10372.224871069153,4.464581004504849,10.495000000000001,6.8,0.4186970830348616,-90.30914135974308,-1.1736732224180741,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11514.341036857655,rho_fixed
2013,187,24,1663,74,10929.686459537184,10873.109831303176,4.685439611947595,365.0761800336667,120.79540946300685,21,74,10930,10390.39786945033,2.190732442315447,10.43,7,0.4194289670380533,-40.037688086988055,0.3135404628155811,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11414.611039390353,rho_fixed
