gamma_1,gamma_2,k0,k1,sig_beta0,sig_alpha,sig_rho,sig_proc,lp__,chain,step
1.0845516629161331,1.1035276172423183,4.590023904781562,0.6589535688687662,0.06670035105997155,0.08223247389614838,0.058479304566409575,85.54175365428104,-34752.0617003378,1,1
1.0543832851052062,1.100204318795981,4.8745047507241965,0.6812447873512858,0.05520814104034432,0.09394224499525053,0.05778451866600715,84.1981626787391,-34780.00864165952,1,2
1.0704865249555964,1.1182715131835448,6.214848598119504,0.6313654637253353,0.034621972705446355,0.07469530072894663,0.028833568044074123,85.50768206527553,-34836.57199091154,1,3
1.0923150082680348,1.1213642417724525,5.213208110543803,0.6940288812729077,0.059145801506839665,0.1283239696929868,0.06780757089942054,87.01227555197302,-34785.193118935,1,4
1.1205452515988885,1.1882989662446057,4.297828701659628,0.7630245737709963,0.048178906813282955,0.24489625207742813,0.06773368698824934,85.3300347288384,-34805.64659028539,1,5
1.0918974573921285,1.1108328199890922,4.960786007646724,0.6688218153122989,0.07304819395778284,0.1070016283780995,0.05456449965056669,84.7233936748659,-34790.465912211184,1,6
1.1015447995958683,1.1598959247802423,4.693548263171869,0.7378785698316981,0.039442837665890254,0.18494809475488863,0.06589796753306652,85.2228311025169,-34764.484874049354,1,7
1.0860910077114139,1.1466569748593867,6.051036045766254,0.6414088272592083,0.058343749703344834,0.07180905942320692,0.07783071422655227,85.64024029841788,-34732.07847321309,1,8
1.098881935116968,1.1442990233303436,4.510507893410232,0.7408408400942919,0.07115977514002504,0.09033453086957025,0.032805757603166855,85.63017899158402,-34805.517073551055,1,9
1.1105524884293034,1.1607166932106934,4.913921389183181,0.7173593967901425,0.04051441276819846,0.18984149172904688,0.07355304967349233,85.53711525149036,-34801.65993373287,1,10
1.0878724913227558,1.1618434111767595,4.345325643105486,0.6782684888791507,0.06286758000109752,0.110858476701371,0.08108847357998239,84.2803583541189,-34726.083128834296,1,11
1.1202851438660684,1.1607100662529204,4.015222300824123,0.580182840324347,0.04261078243651569,0.11204804657049887,0.05704548789180197,84.46838879982909,-34689.48652451545,1,12
1.101604825977134,1.159904338328977,5.054836526645925,0.6649163152268216,0.07204883102937061,0.08796053071926074,0.06491236198981175,85.28275006981072,-34828.294930196906,1,13
1.0681101219905418,1.0786978335336104,5.344695982324125,0.6829178710757333,0.06578640727160233,0.056297689719344096,0.08616514746064369,84.77560016731968,-34826.770277771786,1,14
1.0841823994058066,1.123369510336997,6.373568178577373,0.7330683295238605,0.06376656726505099,0.12568662201953237,0.07242419552693523,84.76160361983342,-34762.70588151535,1,15
1.070827255644382,1.084395710932207,5.348631257439301,0.7202345837361307,0.04670507772807251,0.13346197773113638,0.07373923273573321,85.34402578922754,-34800.2868662811,1,16
1.065916867535135,1.09747466874893,6.84486009887452,0.6278282772617104,0.05768373585450681,0.0960414372074052,0.0631073944864828,87.31702476766125,-34922.836833997215,1,17
1.1051600239423391,1.1961909158074517,4.849466369855954,0.6412677799677362,0.07770757603633718,0.11959499022460872,0.058746271778394324,85.74222440019867,-34734.34466961993,1,18
1.0846547742945676,1.1742113209630927,4.319436495218644,0.6422240982034316,0.04021476879972584,0.15852668219020935,0.05989767240675467,84.51882189716984,-34884.63325689148,1,19
1.074110133993241,1.1426247940229881,4.494571096157932,0.6873472600678044,0.040342676595748264,0.09706395290366732,0.04403661484866321,84.58517870364336,-34839.703820378505,1,20
1.0865963029833237,1.1500891436052292,4.449617234161991,0.6705811735027702,0.05070755991959308,0.0617088411339645,0.04563816477401264,85.85077524953466,-34933.09596672661,1,21
