date_time,lux
2015-07-13T00:12:33Z,0
2015-07-13T00:42:33Z,0
2015-07-13T01:12:33Z,0
2015-07-13T01:42:33Z,0
2015-07-13T02:12:33Z,0
2015-07-13T02:42:33Z,0
2015-07-13T03:12:33Z,21.5
2015-07-13T03:42:33Z,32.3
2015-07-13T04:12:33Z,43.1
2015-07-13T04:42:33Z,86.1
2015-07-13T05:12:33Z,258.3
2015-07-13T05:42:33Z,505.9
2015-07-13T06:12:33Z,947.2
2015-07-13T06:42:33Z,1334.7
2015-07-13T07:12:33Z,979.5
2015-07-13T07:42:33Z,3272.2
2015-07-13T08:12:33Z,1270.1
2015-07-13T08:42:33Z,2927.8
2015-07-13T09:12:33Z,2669.5
2015-07-13T09:42:33Z,2927.8
2015-07-13T10:12:33Z,2152.8
2015-07-13T10:42:33Z,4477.8
2015-07-13T11:12:33Z,2669.5
2015-07-13T11:42:33Z,1550
2015-07-13T12:12:33Z,1377.8
2015-07-13T12:42:33Z,3961.1
2015-07-13T13:12:33Z,2583.4
2015-07-13T13:42:33Z,4994.5
2015-07-13T14:12:33Z,3788.9
2015-07-13T14:42:33Z,4650
2015-07-13T15:12:33Z,4994.5
2015-07-13T15:42:33Z,3100
2015-07-13T16:12:33Z,4305.6
2015-07-13T16:42:33Z,1722.2
2015-07-13T17:12:33Z,2411.1
2015-07-13T17:42:33Z,1722.2
2015-07-13T18:12:33Z,1324
2015-07-13T18:42:33Z,1248.6
2015-07-13T19:12:33Z,699.7
2015-07-13T19:42:33Z,527.4
2015-07-13T20:12:33Z,527.4
2015-07-13T20:42:33Z,516.7
2015-07-13T21:12:33Z,710.4
2015-07-13T21:42:33Z,301.4
2015-07-13T22:12:33Z,215.3
2015-07-13T22:42:33Z,75.3
2015-07-13T23:12:33Z,32.3
2015-07-13T23:42:33Z,10.8
2015-07-14T00:12:33Z,0
2015-07-14T00:42:33Z,0
2015-07-14T01:12:33Z,0
2015-07-14T01:42:33Z,0
2015-07-14T02:12:33Z,0
2015-07-14T02:42:33Z,10.8
2015-07-14T03:12:33Z,21.5
2015-07-14T03:42:33Z,129.2
2015-07-14T04:12:33Z,269.1
2015-07-14T04:42:33Z,139.9
2015-07-14T05:12:33Z,193.8
2015-07-14T05:42:33Z,150.7
2015-07-14T06:12:33Z,1463.9
2015-07-14T06:42:33Z,968.8
2015-07-14T07:12:33Z,775
2015-07-14T07:42:33Z,1377.8
2015-07-14T08:12:33Z,947.2
2015-07-14T08:42:33Z,1377.8
2015-07-14T09:12:33Z,1162.5
2015-07-14T09:42:33Z,1377.8
2015-07-14T10:12:33Z,1270.1
2015-07-14T10:42:33Z,1636.1
2015-07-14T11:12:33Z,2927.8
2015-07-14T11:42:33Z,2927.8
2015-07-14T12:12:33Z,2152.8
2015-07-14T12:42:33Z,2411.1
2015-07-14T13:12:33Z,1550
2015-07-14T13:42:33Z,2152.8
2015-07-14T14:12:33Z,2583.4
2015-07-14T14:42:33Z,2066.7
2015-07-14T15:12:33Z,2755.6
2015-07-14T15:42:33Z,2411.1
2015-07-14T16:12:33Z,2755.6
2015-07-14T16:42:33Z,2238.9
2015-07-14T17:12:33Z,1550
2015-07-14T17:42:33Z,2755.6
2015-07-14T18:12:33Z,3961.1
2015-07-14T18:42:33Z,1463.9
2015-07-14T19:12:33Z,1130.2
2015-07-14T19:42:33Z,904.2
2015-07-14T20:12:33Z,796.5
2015-07-14T20:42:33Z,882.6
2015-07-14T21:12:33Z,290.6
2015-07-14T21:42:33Z,258.3
2015-07-14T22:12:33Z,161.5
2015-07-14T22:42:33Z,53.8
2015-07-14T23:12:33Z,10.8
2015-07-14T23:42:33Z,0
2015-07-15T00:12:33Z,0
2015-07-15T00:42:33Z,0
2015-07-15T01:12:33Z,0
2015-07-15T01:42:33Z,0
2015-07-15T02:12:33Z,0
2015-07-15T02:42:33Z,0
2015-07-15T03:12:33Z,10.8
2015-07-15T03:42:33Z,53.8
2015-07-15T04:12:33Z,183
2015-07-15T04:42:33Z,236.8
2015-07-15T05:12:33Z,312.2
2015-07-15T05:42:33Z,592
2015-07-15T06:12:33Z,516.7
2015-07-15T06:42:33Z,290.6
2015-07-15T07:12:33Z,581.3
2015-07-15T07:42:33Z,635.1
2015-07-15T08:12:33Z,914.9
2015-07-15T08:42:33Z,559.7
2015-07-15T09:12:33Z,2325
2015-07-15T09:42:33Z,1550
2015-07-15T10:12:33Z,1377.8
2015-07-15T10:42:33Z,925.7
2015-07-15T11:12:33Z,1033.3
2015-07-15T11:42:33Z,1980.6
2015-07-15T12:12:33Z,3100
2015-07-15T12:42:33Z,5166.7
2015-07-15T13:12:33Z,5166.7
2015-07-15T13:42:33Z,6200
2015-07-15T14:12:33Z,6200
2015-07-15T14:42:33Z,5166.7
2015-07-15T15:12:33Z,3100
2015-07-15T15:42:33Z,4477.8
2015-07-15T16:12:33Z,2755.6
2015-07-15T16:42:33Z,1894.5
2015-07-15T17:12:33Z,2325
2015-07-15T17:42:33Z,1808.3
2015-07-15T18:12:33Z,2066.7
2015-07-15T18:42:33Z,1377.8
2015-07-15T19:12:33Z,1463.9
2015-07-15T19:42:33Z,1550
2015-07-15T20:12:33Z,1377.8
2015-07-15T20:42:33Z,1550
2015-07-15T21:12:33Z,1463.9
2015-07-15T21:42:33Z,1259.4
2015-07-15T22:12:33Z,215.3
2015-07-15T22:42:33Z,64.6
2015-07-15T23:12:33Z,43.1
2015-07-15T23:42:33Z,10.8
2015-07-16T00:12:33Z,0
2015-07-16T00:42:33Z,0
2015-07-16T01:12:33Z,0
2015-07-16T01:42:33Z,0
2015-07-16T02:12:33Z,0
2015-07-16T02:42:33Z,0
2015-07-16T03:12:33Z,32.3
2015-07-16T03:42:33Z,75.3
2015-07-16T04:12:33Z,226
2015-07-16T04:42:33Z,473.6
2015-07-16T05:12:33Z,678.1
2015-07-16T05:42:33Z,925.7
2015-07-16T06:12:33Z,1184
2015-07-16T06:42:33Z,1377.8
2015-07-16T07:12:33Z,1980.6
2015-07-16T07:42:33Z,2152.8
2015-07-16T08:12:33Z,1894.5
2015-07-16T08:42:33Z,2497.2
2015-07-16T09:12:33Z,3444.5
2015-07-16T09:42:33Z,3272.2
2015-07-16T10:12:33Z,4822.3
2015-07-16T10:42:33Z,4477.8
2015-07-16T11:12:33Z,5166.7
2015-07-16T11:42:33Z,5511.1
2015-07-16T12:12:33Z,5511.1
2015-07-16T12:42:33Z,9644.5
2015-07-16T13:12:33Z,14466.8
2015-07-16T13:42:33Z,14466.8
2015-07-16T14:12:33Z,10677.8
2015-07-16T14:42:33Z,15155.7
2015-07-16T15:12:33Z,8266.7
2015-07-16T15:42:33Z,7233.4
2015-07-16T16:12:33Z,10333.4
2015-07-16T16:42:33Z,9644.5
2015-07-16T17:12:33Z,4650
2015-07-16T17:42:33Z,4650
2015-07-16T18:12:33Z,3100
2015-07-16T18:42:33Z,2755.6
2015-07-16T19:12:33Z,2497.2
2015-07-16T19:42:33Z,2152.8
2015-07-16T20:12:33Z,1722.2
2015-07-16T20:42:33Z,1205.6
2015-07-16T21:12:33Z,979.5
2015-07-16T21:42:33Z,624.3
2015-07-16T22:12:33Z,409
2015-07-16T22:42:33Z,312.2
2015-07-16T23:12:33Z,215.3
2015-07-16T23:42:33Z,86.1
2015-07-17T00:12:33Z,32.3
2015-07-17T00:42:33Z,10.8
2015-07-17T01:12:33Z,0
2015-07-17T01:42:33Z,10.8
2015-07-17T02:12:33Z,32.3
2015-07-17T02:42:33Z,64.6
2015-07-17T03:12:33Z,129.2
2015-07-17T03:42:33Z,247.6
2015-07-17T04:12:33Z,344.4
2015-07-17T04:42:33Z,624.3
2015-07-17T05:12:33Z,958
2015-07-17T05:42:33Z,1636.1
2015-07-17T06:12:33Z,1377.8
2015-07-17T06:42:33Z,1463.9
2015-07-17T07:12:33Z,2497.2
2015-07-17T07:42:33Z,2927.8
2015-07-17T08:12:33Z,3100
2015-07-17T08:42:33Z,4305.6
2015-07-17T09:12:33Z,3444.5
2015-07-17T09:42:33Z,4133.4
2015-07-17T10:12:33Z,8611.2
2015-07-17T10:42:33Z,6200
2015-07-17T11:12:33Z,6544.5
2015-07-17T11:42:33Z,20666.8
2015-07-17T12:12:33Z,27555.7
2015-07-17T12:42:33Z,52355.9
2015-07-17T13:12:33Z,110223
2015-07-17T13:42:33Z,110223
2015-07-17T14:12:33Z,99200.7
2015-07-17T14:42:33Z,77156.1
2015-07-17T15:12:33Z,38578
2015-07-17T15:42:33Z,14466.8
2015-07-17T16:12:33Z,3788.9
2015-07-17T16:42:33Z,14466.8
2015-07-17T17:12:33Z,4305.6
2015-07-17T17:42:33Z,6544.5
2015-07-17T18:12:33Z,8611.2
2015-07-17T18:42:33Z,5166.7
2015-07-17T19:12:33Z,9300.1
2015-07-17T19:42:33Z,7233.4
2015-07-17T20:12:33Z,3788.9
2015-07-17T20:42:33Z,1894.5
2015-07-17T21:12:33Z,1367
2015-07-17T21:42:33Z,1313.2
2015-07-17T22:12:33Z,731.9
2015-07-17T22:42:33Z,161.5
2015-07-17T23:12:33Z,53.8
2015-07-17T23:42:33Z,0
2015-07-18T00:12:33Z,0
2015-07-18T00:42:33Z,0
2015-07-18T01:12:33Z,0
2015-07-18T01:42:33Z,0
2015-07-18T02:12:33Z,0
2015-07-18T02:42:33Z,21.5
2015-07-18T03:12:33Z,10.8
2015-07-18T03:42:33Z,32.3
2015-07-18T04:12:33Z,279.9
2015-07-18T04:42:33Z,333.7
2015-07-18T05:12:33Z,505.9
2015-07-18T05:42:33Z,731.9
2015-07-18T06:12:33Z,1808.3
2015-07-18T06:42:33Z,1550
2015-07-18T07:12:33Z,2583.4
2015-07-18T07:42:33Z,2755.6
2015-07-18T08:12:33Z,2755.6
2015-07-18T08:42:33Z,3961.1
2015-07-18T09:12:33Z,3961.1
2015-07-18T09:42:33Z,5166.7
2015-07-18T10:12:33Z,2583.4
2015-07-18T10:42:33Z,2497.2
2015-07-18T11:12:33Z,5166.7
2015-07-18T11:42:33Z,4133.4
2015-07-18T12:12:33Z,5166.7
2015-07-18T12:42:33Z,4133.4
2015-07-18T13:12:33Z,3616.7
2015-07-18T13:42:33Z,3100
2015-07-18T14:12:33Z,2755.6
2015-07-18T14:42:33Z,1722.2
2015-07-18T15:12:33Z,1894.5
2015-07-18T15:42:33Z,1722.2
2015-07-18T16:12:33Z,2152.8
2015-07-18T16:42:33Z,2152.8
2015-07-18T17:12:33Z,3272.2
2015-07-18T17:42:33Z,1184
2015-07-18T18:12:33Z,3788.9
2015-07-18T18:42:33Z,2325
2015-07-18T19:12:33Z,3444.5
2015-07-18T19:42:33Z,1636.1
2015-07-18T20:12:33Z,1377.8
2015-07-18T20:42:33Z,2411.1
2015-07-18T21:12:33Z,516.7
2015-07-18T21:42:33Z,290.6
2015-07-18T22:12:33Z,161.5
2015-07-18T22:42:33Z,333.7
2015-07-18T23:12:33Z,86.1
2015-07-18T23:42:33Z,32.3
2015-07-19T00:12:33Z,0
2015-07-19T00:42:33Z,0
2015-07-19T01:12:33Z,0
2015-07-19T01:42:33Z,0
2015-07-19T02:12:33Z,0
2015-07-19T02:42:33Z,0
2015-07-19T03:12:33Z,0
2015-07-19T03:42:33Z,86.1
2015-07-19T04:12:33Z,139.9
2015-07-19T04:42:33Z,301.4
2015-07-19T05:12:33Z,559.7
2015-07-19T05:42:33Z,893.4
2015-07-19T06:12:33Z,1377.8
2015-07-19T06:42:33Z,1550
2015-07-19T07:12:33Z,2152.8
2015-07-19T07:42:33Z,3100
2015-07-19T08:12:33Z,2927.8
2015-07-19T08:42:33Z,3444.5
2015-07-19T09:12:33Z,3788.9
2015-07-19T09:42:33Z,4477.8
2015-07-19T10:12:33Z,6200
2015-07-19T10:42:33Z,5166.7
2015-07-19T11:12:33Z,7577.8
2015-07-19T11:42:33Z,5166.7
2015-07-19T12:12:33Z,3616.7
2015-07-19T12:42:33Z,7577.8
2015-07-19T13:12:33Z,4994.5
2015-07-19T13:42:33Z,4133.4
2015-07-19T14:12:33Z,10333.4
2015-07-19T14:42:33Z,9644.5
2015-07-19T15:12:33Z,7233.4
2015-07-19T15:42:33Z,3100
2015-07-19T16:12:33Z,4133.4
2015-07-19T16:42:33Z,3616.7
2015-07-19T17:12:33Z,3272.2
2015-07-19T17:42:33Z,4650
2015-07-19T18:12:33Z,5166.7
2015-07-19T18:42:33Z,5338.9
2015-07-19T19:12:33Z,3788.9
2015-07-19T19:42:33Z,1894.5
2015-07-19T20:12:33Z,796.5
2015-07-19T20:42:33Z,667.4
2015-07-19T21:12:33Z,355.2
2015-07-19T21:42:33Z,236.8
2015-07-19T22:12:33Z,43.1
2015-07-19T22:42:33Z,21.5
2015-07-19T23:12:33Z,0
2015-07-19T23:42:33Z,0
2015-07-20T00:12:33Z,0
2015-07-20T00:42:33Z,0
2015-07-20T01:12:33Z,0
2015-07-20T01:42:33Z,0
2015-07-20T02:12:33Z,0
2015-07-20T02:42:33Z,0
2015-07-20T03:12:33Z,43.1
2015-07-20T03:42:33Z,247.6
2015-07-20T04:12:33Z,430.6
2015-07-20T04:42:33Z,635.1
2015-07-20T05:12:33Z,914.9
2015-07-20T05:42:33Z,893.4
2015-07-20T06:12:33Z,1377.8
2015-07-20T06:42:33Z,2238.9
2015-07-20T07:12:33Z,3616.7
2015-07-20T07:42:33Z,4650
2015-07-20T08:12:33Z,4650
2015-07-20T08:42:33Z,6544.5
2015-07-20T09:12:33Z,6200
2015-07-20T09:42:33Z,3961.1
2015-07-20T10:12:33Z,4133.4
2015-07-20T10:42:33Z,10333.4
2015-07-20T11:12:33Z,10333.4
2015-07-20T11:42:33Z,8611.2
2015-07-20T12:12:33Z,20666.8
2015-07-20T12:42:33Z,18600.1
2015-07-20T13:12:33Z,19977.9
2015-07-20T13:42:33Z,26178
2015-07-20T14:12:33Z,42711.4
2015-07-20T14:42:33Z,110223
2015-07-20T15:12:33Z,19289
2015-07-20T15:42:33Z,6200
2015-07-20T16:12:33Z,7577.8
2015-07-20T16:42:33Z,104711.8
2015-07-20T17:12:33Z,9644.5
2015-07-20T17:42:33Z,3788.9
2015-07-20T18:12:33Z,4305.6
2015-07-20T18:42:33Z,6200
2015-07-20T19:12:33Z,7233.4
2015-07-20T19:42:33Z,3272.2
2015-07-20T20:12:33Z,4994.5
2015-07-20T20:42:33Z,2583.4
2015-07-20T21:12:33Z,1463.9
2015-07-20T21:42:33Z,1808.3
2015-07-20T22:12:33Z,807.3
2015-07-20T22:42:33Z,75.3
2015-07-20T23:12:33Z,86.1
2015-07-20T23:42:33Z,10.8
2015-07-21T00:12:33Z,0
2015-07-21T00:42:33Z,0
2015-07-21T01:12:33Z,0
2015-07-21T01:42:33Z,0
2015-07-21T02:12:33Z,0
2015-07-21T02:42:33Z,10.8
2015-07-21T03:12:33Z,43.1
2015-07-21T03:42:33Z,64.6
2015-07-21T04:12:33Z,129.2
2015-07-21T04:42:33Z,344.4
2015-07-21T05:12:33Z,1033.3
2015-07-21T05:42:33Z,1162.5
2015-07-21T06:12:33Z,2411.1
2015-07-21T06:42:33Z,2669.5
2015-07-21T07:12:33Z,2927.8
2015-07-21T07:42:33Z,2066.7
2015-07-21T08:12:33Z,3616.7
2015-07-21T08:42:33Z,3788.9
2015-07-21T09:12:33Z,4305.6
2015-07-21T09:42:33Z,3961.1
2015-07-21T10:12:33Z,4305.6
2015-07-21T10:42:33Z,4305.6
2015-07-21T11:12:33Z,5511.1
2015-07-21T11:42:33Z,9644.5
2015-07-21T12:12:33Z,6544.5
2015-07-21T12:42:33Z,10677.8
2015-07-21T13:12:33Z,5166.7
2015-07-21T13:42:33Z,8611.2
2015-07-21T14:12:33Z,4994.5
2015-07-21T14:42:33Z,4650
2015-07-21T15:12:33Z,6544.5
2015-07-21T15:42:33Z,5166.7
2015-07-21T16:12:33Z,4477.8
2015-07-21T16:42:33Z,5166.7
2015-07-21T17:12:33Z,3961.1
2015-07-21T17:42:33Z,3788.9
2015-07-21T18:12:33Z,2325
2015-07-21T18:42:33Z,1980.6
2015-07-21T19:12:33Z,2066.7
2015-07-21T19:42:33Z,1377.8
2015-07-21T20:12:33Z,947.2
2015-07-21T20:42:33Z,1550
2015-07-21T21:12:33Z,731.9
2015-07-21T21:42:33Z,602.8
2015-07-21T22:12:33Z,462.9
2015-07-21T22:42:33Z,75.3
2015-07-21T23:12:33Z,32.3
2015-07-21T23:42:33Z,10.8
2015-07-22T00:12:33Z,0
2015-07-22T00:42:33Z,0
2015-07-22T01:12:33Z,0
2015-07-22T01:42:33Z,0
2015-07-22T02:12:33Z,0
2015-07-22T02:42:33Z,0
2015-07-22T03:12:33Z,21.5
2015-07-22T03:42:33Z,64.6
2015-07-22T04:12:33Z,215.3
2015-07-22T04:42:33Z,409
2015-07-22T05:12:33Z,441.3
2015-07-22T05:42:33Z,1087.2
2015-07-22T06:12:33Z,1065.6
2015-07-22T06:42:33Z,1722.2
2015-07-22T07:12:33Z,2152.8
2015-07-22T07:42:33Z,2325
2015-07-22T08:12:33Z,3100
2015-07-22T08:42:33Z,2497.2
2015-07-22T09:12:33Z,3272.2
2015-07-22T09:42:33Z,3616.7
2015-07-22T10:12:33Z,3961.1
2015-07-22T10:42:33Z,4650
2015-07-22T11:12:33Z,7577.8
2015-07-22T11:42:33Z,8611.2
2015-07-22T12:12:33Z,5166.7
2015-07-22T12:42:33Z,5166.7
2015-07-22T13:12:33Z,2669.5
2015-07-22T13:42:33Z,3100
2015-07-22T14:12:33Z,3272.2
2015-07-22T14:42:33Z,1894.5
2015-07-22T15:12:33Z,1808.3
2015-07-22T15:42:33Z,2755.6
2015-07-22T16:12:33Z,4822.3
2015-07-22T16:42:33Z,3444.5
2015-07-22T17:12:33Z,4305.6
2015-07-22T17:42:33Z,3788.9
2015-07-22T18:12:33Z,1894.5
2015-07-22T18:42:33Z,1550
2015-07-22T19:12:33Z,1722.2
2015-07-22T19:42:33Z,538.2
2015-07-22T20:12:33Z,559.7
2015-07-22T20:42:33Z,484.4
2015-07-22T21:12:33Z,430.6
2015-07-22T21:42:33Z,398.3
2015-07-22T22:12:33Z,150.7
2015-07-22T22:42:33Z,53.8
2015-07-22T23:12:33Z,0
2015-07-22T23:42:33Z,0
2015-07-23T00:12:33Z,0
2015-07-23T00:42:33Z,0
2015-07-23T01:12:33Z,0
2015-07-23T01:42:33Z,0
2015-07-23T02:12:33Z,0
2015-07-23T02:42:33Z,0
2015-07-23T03:12:33Z,10.8
2015-07-23T03:42:33Z,53.8
2015-07-23T04:12:33Z,129.2
2015-07-23T04:42:33Z,247.6
2015-07-23T05:12:33Z,322.9
2015-07-23T05:42:33Z,538.2
2015-07-23T06:12:33Z,731.9
2015-07-23T06:42:33Z,1636.1
2015-07-23T07:12:33Z,1894.5
2015-07-23T07:42:33Z,1808.3
2015-07-23T08:12:33Z,4650
2015-07-23T08:42:33Z,6200
2015-07-23T09:12:33Z,6200
2015-07-23T09:42:33Z,4477.8
2015-07-23T10:12:33Z,3788.9
2015-07-23T10:42:33Z,4133.4
2015-07-23T11:12:33Z,4994.5
2015-07-23T11:42:33Z,4650
2015-07-23T12:12:33Z,7233.4
2015-07-23T12:42:33Z,8611.2
2015-07-23T13:12:33Z,7577.8
2015-07-23T13:42:33Z,6200
2015-07-23T14:12:33Z,7577.8
2015-07-23T14:42:33Z,9644.5
2015-07-23T15:12:33Z,14466.8
2015-07-23T15:42:33Z,15155.7
2015-07-23T16:12:33Z,13777.9
2015-07-23T16:42:33Z,9644.5
2015-07-23T17:12:33Z,7233.4
2015-07-23T17:42:33Z,5166.7
2015-07-23T18:12:33Z,5166.7
2015-07-23T18:42:33Z,4994.5
2015-07-23T19:12:33Z,3961.1
2015-07-23T19:42:33Z,2755.6
2015-07-23T20:12:33Z,2583.4
2015-07-23T20:42:33Z,1808.3
2015-07-23T21:12:33Z,925.7
2015-07-23T21:42:33Z,721.2
2015-07-23T22:12:33Z,269.1
2015-07-23T22:42:33Z,96.9
2015-07-23T23:12:33Z,32.3
2015-07-23T23:42:33Z,0
2015-07-24T00:12:33Z,0
2015-07-24T00:42:33Z,0
2015-07-24T01:12:33Z,0
2015-07-24T01:42:33Z,0
2015-07-24T02:12:33Z,0
2015-07-24T02:42:33Z,0
2015-07-24T03:12:33Z,0
2015-07-24T03:42:33Z,32.3
2015-07-24T04:12:33Z,75.3
2015-07-24T04:42:33Z,107.6
2015-07-24T05:12:33Z,215.3
2015-07-24T05:42:33Z,505.9
2015-07-24T06:12:33Z,667.4
2015-07-24T06:42:33Z,1345.5
2015-07-24T07:12:33Z,1894.5
2015-07-24T07:42:33Z,3100
2015-07-24T08:12:33Z,3616.7
2015-07-24T08:42:33Z,4822.3
2015-07-24T09:12:33Z,3788.9
2015-07-24T09:42:33Z,4477.8
2015-07-24T10:12:33Z,5166.7
2015-07-24T10:42:33Z,8266.7
2015-07-24T11:12:33Z,7233.4
2015-07-24T11:42:33Z,8611.2
2015-07-24T12:12:33Z,5511.1
2015-07-24T12:42:33Z,9644.5
2015-07-24T13:12:33Z,5166.7
2015-07-24T13:42:33Z,6200
2015-07-24T14:12:33Z,6200
2015-07-24T14:42:33Z,4650
2015-07-24T15:12:33Z,10677.8
2015-07-24T15:42:33Z,12400.1
2015-07-24T16:12:33Z,19289
2015-07-24T16:42:33Z,5511.1
2015-07-24T17:12:33Z,7577.8
2015-07-24T17:42:33Z,3100
2015-07-24T18:12:33Z,6200
2015-07-24T18:42:33Z,6200
2015-07-24T19:12:33Z,3444.5
2015-07-24T19:42:33Z,2238.9
2015-07-24T20:12:33Z,8266.7
2015-07-24T20:42:33Z,2066.7
2015-07-24T21:12:33Z,688.9
2015-07-24T21:42:33Z,333.7
2015-07-24T22:12:33Z,193.8
2015-07-24T22:42:33Z,139.9
2015-07-24T23:12:33Z,43.1
2015-07-24T23:42:33Z,0
2015-07-25T00:12:33Z,0
2015-07-25T00:42:33Z,0
2015-07-25T01:12:33Z,0
2015-07-25T01:42:33Z,0
2015-07-25T02:12:33Z,0
2015-07-25T02:42:33Z,0
2015-07-25T03:12:33Z,21.5
2015-07-25T03:42:33Z,107.6
2015-07-25T04:12:33Z,215.3
2015-07-25T04:42:33Z,366
2015-07-25T05:12:33Z,721.2
2015-07-25T05:42:33Z,1550
2015-07-25T06:12:33Z,2497.2
2015-07-25T06:42:33Z,3616.7
2015-07-25T07:12:33Z,4305.6
2015-07-25T07:42:33Z,2497.2
2015-07-25T08:12:33Z,3788.9
2015-07-25T08:42:33Z,5166.7
2015-07-25T09:12:33Z,7233.4
2015-07-25T09:42:33Z,5511.1
2015-07-25T10:12:33Z,8611.2
2015-07-25T10:42:33Z,7233.4
2015-07-25T11:12:33Z,7233.4
2015-07-25T11:42:33Z,11711.2
2015-07-25T12:12:33Z,18600.1
2015-07-25T12:42:33Z,10333.4
2015-07-25T13:12:33Z,6200
2015-07-25T13:42:33Z,4650
2015-07-25T14:12:33Z,34444.7
2015-07-25T14:42:33Z,79911.6
2015-07-25T15:12:33Z,85422.8
2015-07-25T15:42:33Z,74400.5
2015-07-25T16:12:33Z,7233.4
2015-07-25T16:42:33Z,12400.1
2015-07-25T17:12:33Z,14466.8
2015-07-25T17:42:33Z,7577.8
2015-07-25T18:12:33Z,10677.8
2015-07-25T18:42:33Z,4650
2015-07-25T19:12:33Z,2583.4
2015-07-25T19:42:33Z,3444.5
2015-07-25T20:12:33Z,1722.2
2015-07-25T20:42:33Z,1550
2015-07-25T21:12:33Z,893.4
2015-07-25T21:42:33Z,344.4
2015-07-25T22:12:33Z,129.2
2015-07-25T22:42:33Z,75.3
2015-07-25T23:12:33Z,10.8
2015-07-25T23:42:33Z,0
2015-07-26T00:12:33Z,0
2015-07-26T00:42:33Z,0
2015-07-26T01:12:33Z,0
2015-07-26T01:42:33Z,0
2015-07-26T02:12:33Z,0
2015-07-26T02:42:33Z,0
2015-07-26T03:12:33Z,21.5
2015-07-26T03:42:33Z,86.1
2015-07-26T04:12:33Z,204.5
2015-07-26T04:42:33Z,322.9
2015-07-26T05:12:33Z,527.4
2015-07-26T05:42:33Z,1722.2
2015-07-26T06:12:33Z,1636.1
2015-07-26T06:42:33Z,2583.4
2015-07-26T07:12:33Z,4305.6
2015-07-26T07:42:33Z,4822.3
2015-07-26T08:12:33Z,5511.1
2015-07-26T08:42:33Z,7233.4
2015-07-26T09:12:33Z,7233.4
2015-07-26T09:42:33Z,8611.2
2015-07-26T10:12:33Z,8266.7
2015-07-26T10:42:33Z,11711.2
2015-07-26T11:12:33Z,15155.7
2015-07-26T11:42:33Z,15155.7
2015-07-26T12:12:33Z,20666.8
2015-07-26T12:42:33Z,22044.6
2015-07-26T13:12:33Z,18600.1
2015-07-26T13:42:33Z,23422.4
2015-07-26T14:12:33Z,11022.3
2015-07-26T14:42:33Z,15844.5
2015-07-26T15:12:33Z,27555.7
2015-07-26T15:42:33Z,28933.5
2015-07-26T16:12:33Z,8266.7
2015-07-26T16:42:33Z,10677.8
2015-07-26T17:12:33Z,11022.3
2015-07-26T17:42:33Z,8611.2
2015-07-26T18:12:33Z,8611.2
2015-07-26T18:42:33Z,3961.1
2015-07-26T19:12:33Z,1980.6
2015-07-26T19:42:33Z,1722.2
2015-07-26T20:12:33Z,1377.8
