gamma_1,gamma_2,k0,k1,sig_beta0,sig_alpha,sig_rho,sig_proc,lp__,chain,step
1.0787126543092493,1.1024527092839236,3.188370560604419,0.5795796745065092,0.012572799581096724,8.992472052915506e-4,0.06030978187239685,91.53427533218712,-6824.6249688492435,1,1
1.1439448678413249,1.141873846115756,4.369133971667905,0.421673034399831,0.04399219721479069,0.15793392345624507,0.09093402248527392,89.66280082411404,-6747.7141202891025,1,2
1.0914780527622916,1.1089465708091109,2.3872851139316307,0.4083507122222936,0.01324164495685605,0.04244965130266563,0.038525392961405266,93.75000164662914,-6803.11128814723,1,3
1.1071941683399071,1.1022335614213992,1.084306395541484,0.3991808517675756,0.034799980673036454,0.004843717311717605,0.00918222778698639,89.15035116157713,-6796.307347516405,1,4
1.0530291655347577,1.0391887060462053,4.093328481360504,0.2917391344063941,0.017107621088761876,0.09336722232491788,0.002051403546490378,86.16174546430052,-6822.40967708892,1,5
1.1332705333410424,1.2161546833901247,1.7135982077864171,0.35987990663081715,0.0038249885522832513,0.012776830575852759,0.04197728450353894,90.23246387582323,-6777.855118764666,1,6
1.0288253176428372,1.0790615820895766,5.199165726968071,0.3585796417615084,0.05631689360664594,0.0405408057839883,0.058292319035906814,90.42724642336528,-6810.81541990185,1,7
1.0672857393074333,1.0271159175943771,3.1701586148211915,0.4618699730299714,0.020018636916039136,0.015771286184050805,0.011993752375149212,91.69686681252662,-6806.332908615278,1,8
1.0624637471500524,1.1300614528660033,1.5917820424946096,0.3845363448204169,0.02261627864385873,0.00555343932693029,0.019313176618760915,91.3288602908076,-6773.064876770512,1,9
1.0834587180830062,1.1077653837540102,4.622775395079287,0.4804427326299183,0.019322656455310346,0.019672753771405503,0.05410091614146286,89.41003519801579,-6827.602278527207,1,10
1.1032706537651353,1.1071672820265208,3.5377203964414816,0.48273160727580267,0.001634984975515702,0.0031307369977010614,0.05627997792864302,87.80572922529598,-6797.785427753205,1,11
1.0840662559135774,1.042769875593562,3.253199189860077,0.3773068572871697,0.0024331091345608465,0.003200434189722523,0.05143681057697505,86.15393200292793,-6790.435424867036,1,12
1.1495540596578004,1.234967922199475,4.549293901774721,0.3822786576164487,0.008878555770087584,0.01578256200635188,0.09069499467523266,89.20786564132933,-6845.970608018781,1,13
1.0744941121223077,1.0890529445494737,2.9434403985335074,0.39245280515538195,0.050598109649115486,0.04377549245683236,0.10208752676360937,90.60563100358378,-6804.185130809172,1,14
1.0669917023403324,1.1471399476660296,2.689193618238257,0.3318600607928764,0.010115038585534811,0.04737836356015703,0.023401085070928546,90.62160966262225,-6826.945361702048,1,15
1.1267368874774832,1.1167803117239123,2.868493391737608,0.40006657234949733,0.005306901637888894,0.10058867241443246,0.04942594468462473,90.54548174106816,-6825.546028979221,1,16
1.0065022380582889,1.0623882094336734,3.7465451419018447,0.3008752001610792,0.006771376681562277,0.014709984976231445,0.07700919841274695,90.74362819843057,-6800.614828149729,1,17
1.0434394271372407,1.0584082670207529,2.2419353808555513,0.4491709471297058,0.008292374691182441,0.013544383781367464,0.03804510966846075,91.77492834033715,-6785.552981287635,1,18
1.0875409932816669,1.0746591116105977,2.8554993064998513,0.4143167480186614,0.01832424569992989,0.03673616058475815,0.08234719301082472,88.99114043425358,-6800.280170481648,1,19
1.112315098968175,1.1015249931239968,3.4090063176582652,0.308007414401222,0.05560414603928109,0.0035576746214991115,0.012695670429147243,90.9470471191637,-6856.646990219929,1,20
1.0733090261757094,1.0896735478068782,2.8684787463204873,0.4476228844464552,0.031506817166457556,0.15776487717619128,0.024698670446144537,89.59804571957443,-6789.867504524081,1,21
1.1410325261763516,1.1065979519355251,4.09358849472512,0.41223575256966444,0.023961863917666137,0.007724135131488913,0.040000394628881206,91.60662521652387,-6759.496997928356,1,22
1.1457107086545943,1.1410469638751395,3.884137953348555,0.4119547211302725,0.027505610828056692,0.03325221454665471,0.06710034012209945,90.85526372849735,-6830.3864261829785,1,23
1.1031345302515507,1.1709447311123022,2.2973370307729626,0.3136429408283873,0.034981325100103176,0.1746613873780084,0.017844044460026083,89.58664020184733,-6822.288534361531,1,24
1.0650301157227724,1.0588519165305694,4.6953866372314454,0.3947260257951908,0.008639629383472645,0.0037697070728385544,0.04782270945319619,89.44857889005344,-6809.624258907341,1,25
1.083133984633508,1.0899871720512806,2.8261712181645384,0.33767213554382175,0.006077238738890379,0.0014846051038771345,0.03503409777877265,89.07281533319093,-6793.270221901617,1,26
1.1187883922489534,1.0757941733635201,2.5401423784699317,0.43384116758088503,0.0357978458892787,0.05221959434878007,0.04102878970652604,91.75089690261389,-6808.908329298703,1,27
1.100233867198365,1.0449444319503742,3.6479115496529673,0.42022374208581176,0.003321999909505544,0.044880485033995075,0.05660226807335669,90.29878575470039,-6757.078055755238,1,28
