gamma_1,gamma_2,k0,k1,sig_beta0,sig_alpha,sig_rho,sig_proc,lp__,chain,step
1.1075425253350417,1.3418965208207956,7.861112139984149,0.5361307258773582,0.06363550532469789,0.01466322851492392,0.0803046512515889,85.2509550603792,-6468.072728468214,1,1
1.1302758816585812,1.1821023297965827,5.025472666493822,0.43757056368273967,0.006802348415643322,0.025546870192949243,0.05775331755680182,85.25453755728316,-6498.657325118307,1,2
1.0858662325715,1.0235766921821667,6.57343318650492,0.5121022963654177,0.0026754945273951506,0.0025937821932256063,0.04534844798876382,86.1187881927543,-6475.326811106429,1,3
1.0041953060255888,1.0289972258256836,4.080890124227133,0.5233321368940903,0.00176415281158633,0.0050898919173137,0.04229382877782829,83.2395303488641,-6534.625021230573,1,4
1.0318059267749744,1.0213666606712386,6.7216316092890205,0.37511378487123903,0.01989407004849279,0.011144162315079727,0.15428912459941696,83.19427845267047,-6409.6795467409365,1,5
1.0391678672999727,1.0138288873019419,8.840059908226063,0.40572357117619445,0.044954670107176284,0.0013906407478655252,0.024047598562957014,86.63419830976,-6492.06053532725,1,6
1.130759182362072,1.082088222102037,10.278755622430978,0.5834463198339052,0.0042732535505826666,0.001018354835251937,0.11877782531168442,86.09979212676053,-6483.412779448605,1,7
1.089873548519532,1.0051643770714016,5.993334364492075,0.6813441186720328,0.03356687658376503,0.016716215472974305,0.07686348878328159,87.13624095025338,-6463.346505757151,1,8
1.0757728986022916,1.040099942798051,5.93856496227603,0.507291961568607,0.005467337599594852,0.004141682710561297,0.07502339163951106,88.5542195348415,-6460.676108670762,1,9
1.0135777245627373,1.1051482498924792,2.6989446407850486,0.6419754649894901,0.029501876607902655,3.267668758534873e-5,0.04992904509424627,80.50988588482781,-6485.591545549002,1,10
1.1278898436960767,1.2546831148720012,5.888171945398412,0.6704230445982173,0.0222845714712017,0.008812427048629763,0.0439310344453305,85.15461393715448,-6464.616713434574,1,11
1.1367339105632586,1.0323950556319799,3.1773722563151328,0.5265968323652448,0.0014596197589014195,0.012314469814513692,0.013200015000253265,86.77329020710762,-6466.240952294552,1,12
1.0480004491880233,1.1778833528716859,4.775999762682382,0.38715876060782606,0.07889297412381148,0.016003017884020473,0.16643847817015658,83.12883733834849,-6417.575384567861,1,13
1.0523266566505616,1.1539997467551786,7.053473954640023,0.414408548776121,0.05524483136541405,0.01762246940363903,0.061222983122052065,84.05875134385855,-6459.485106020895,1,14
1.0428720283347983,1.1372835760200457,4.712190461430096,0.275608094307183,0.08067126226548668,0.012431718746870652,0.02977236945301939,86.83048378087636,-6472.294171728378,1,15
1.0755413933243738,1.033034007393606,7.402286254478639,0.5577906401335537,0.031552655150955775,0.0011041701152865913,0.04171866669236056,88.25781069306495,-6506.231331209813,1,16
1.0915514701154536,1.1904041781220356,7.546903344708784,0.5903902477626489,0.017616712527648938,0.0317135317278679,0.048960807466272876,86.30407209853855,-6495.769776827525,1,17
1.066772444469879,1.0072114733863424,0.7238414793901857,0.5134305638903057,0.020898466586318335,0.00630178661411306,0.04723212719567566,84.61842023555833,-6472.21535649257,1,18
1.107187167026051,1.0763662659799123,3.6385168720582666,0.5180035802592975,0.019648847782565995,0.007309120882359052,0.06530028921827337,87.01176079418967,-6506.9619544464185,1,19
1.0851455438205626,1.1709798859592655,6.80684559983885,0.7303635092392755,0.018226522632684577,0.006594114323838719,0.1228625023021625,85.49946650731891,-6472.262290076898,1,20
1.068372568497324,1.097746521027481,6.171714594126644,0.5726612349309378,0.006988613502878492,0.029595797029692512,0.08418166999846041,85.6341517263226,-6472.873438623787,1,21
1.0454909398776024,1.1472920342121204,6.295952487279205,0.3669711961688032,0.0613742242313603,0.002140970348123781,0.008292074062428947,85.9973561145518,-6483.462060327931,1,22
1.1444172298465785,1.0999990220328244,8.35375823031486,0.43541682127897047,8.921152084785478e-5,0.010150437452623581,4.1379915296334475e-4,87.66366383963656,-6532.845045636032,1,23
1.0586744628912117,1.0083638416315164,4.637633884650262,0.7647939087423485,0.010237429758194498,0.0012417412199433788,0.10881586012880443,83.36051350255877,-6462.2838423592375,1,24
1.017340767135354,1.0824318266581163,6.651979184245655,0.623184281092231,0.059321516884028334,0.004693967840726671,0.008081706575923128,84.71931740846941,-6480.457034601789,1,25
1.0202746190544612,1.0837630188412206,5.727633410507224,0.5540149692360543,0.03358418028083253,0.004451010917536793,0.08693790816147262,87.48932765762304,-6499.509233729074,1,26
1.0429755555679847,1.0555606516834444,5.960723392334128,0.6283559759070283,0.04722312434651869,0.009829233336091245,0.031119277444192295,84.9787069177395,-6431.455428252361,1,27
1.0794689029678914,1.0080307661171541,8.824694767701706,0.4918037399729019,0.011928135400226306,0.0015054560249648367,0.035800562725191,83.91967223412293,-6458.752357016274,1,28
1.1397143287001346,1.1070198202142867,5.355018920139279,0.5267071233379649,0.06020394866788586,0.0059029195358128814,0.003806243871147242,84.04264916275264,-6457.649851453557,1,29
1.125248972553488,1.0804003248161866,5.701777744206461,0.5034535740788836,0.019354449702353345,0.009174440946448951,0.04595933070836287,85.26802953540479,-6439.607626529841,1,30
1.081584732858781,1.0988854737310885,4.102329564858086,0.6008570401866261,0.023051388998251463,0.009521437880134546,0.07377981611642931,84.4082556469215,-6483.937855252945,1,31
