Plot Title: Sonde_MAY_2018,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349961, SEN S/N: 10349961)","Intensity, Lux (LGR S/N: 10349961, SEN S/N: 10349961)",Host Connected (LGR S/N: 10349961),Coupler Attached (LGR S/N: 10349961),Stopped (LGR S/N: 10349961),End Of File (LGR S/N: 10349961)
2009,2018-07-02 11:00:00,37.714,104711.8,,,,
2010,2018-07-02 11:30:00,31.983,137778.7,,,,
2011,2018-07-02 12:00:00,38.046,143289.8,,,,
2012,2018-07-02 12:30:00,34.374,165334.4,,,,
2013,2018-07-02 13:00:00,26.683,52355.9,,,,
2014,2018-07-02 13:30:00,38.49,176356.7,,,,
2015,2018-07-02 14:00:00,35.756,104711.8,,,,
2016,2018-07-02 14:30:00,24.448,44089.2,,,,
2017,2018-07-02 15:00:00,21.378,33066.9,,,,
2018,2018-07-02 15:30:00,18.331,46844.8,,,,
2019,2018-07-02 16:00:00,18.616,60622.6,,,,
2020,2018-07-02 16:30:00,14.613,10333.4,,,,
2021,2018-07-02 17:00:00,14.23,13089,,,,
2022,2018-07-02 17:30:00,12.69,10333.4,,,,
2023,2018-07-02 18:00:00,12.594,4650,,,,
2024,2018-07-02 18:30:00,12.207,4477.8,,,,
2025,2018-07-02 19:00:00,12.304,6200,,,,
2026,2018-07-02 19:30:00,12.207,5338.9,,,,
2027,2018-07-02 20:00:00,11.916,3616.7,,,,
2028,2018-07-02 20:30:00,11.528,3272.2,,,,
2029,2018-07-02 21:00:00,11.334,2669.5,,,,
2030,2018-07-02 21:30:00,11.139,2238.9,,,,
2031,2018-07-02 22:00:00,11.334,2238.9,,,,
2032,2018-07-02 22:30:00,11.431,1980.6,,,,
2033,2018-07-02 23:00:00,11.236,1119.5,,,,
2034,2018-07-02 23:30:00,10.846,247.6,,,,
2035,2018-07-03 00:00:00,10.748,107.6,,,,
2036,2018-07-03 00:30:00,10.651,96.9,,,,
2037,2018-07-03 01:00:00,10.651,75.3,,,,
2038,2018-07-03 01:30:00,10.259,43.1,,,,
2039,2018-07-03 02:00:00,9.866,75.3,,,,
2040,2018-07-03 02:30:00,9.373,96.9,,,,
2041,2018-07-03 03:00:00,8.978,183,,,,
2042,2018-07-03 03:30:00,8.382,495.1,,,,
2043,2018-07-03 04:00:00,8.382,1636.1,,,,
2044,2018-07-03 04:30:00,8.481,3788.9,,,,
2045,2018-07-03 05:00:00,8.978,7233.4,,,,
2046,2018-07-03 05:30:00,9.176,9300.1,,,,
2047,2018-07-03 06:00:00,9.472,12400.1,,,,
2048,2018-07-03 06:30:00,9.077,4477.8,,,,
2049,2018-07-03 07:00:00,9.866,21355.7,,,,
2050,2018-07-03 07:30:00,9.965,10333.4,,,,
2051,2018-07-03 08:00:00,10.455,20666.8,,,,
2052,2018-07-03 08:30:00,14.038,37200.2,,,,
2053,2018-07-03 09:00:00,17.95,49600.3,,,,
2054,2018-07-03 09:30:00,14.517,38578,,,,
2055,2018-07-03 10:00:00,14.996,41333.6,,,,
2056,2018-07-03 10:30:00,14.613,57867,,,,
2057,2018-07-03 11:00:00,15.187,60622.6,,,,
2058,2018-07-03 11:30:00,17.57,165334.4,,,,
2059,2018-07-03 12:00:00,22.812,165334.4,,,,
2060,2018-07-03 12:30:00,27.075,165334.4,,,,
2061,2018-07-03 13:00:00,22.238,74400.5,,,,
2062,2018-07-03 13:30:00,18.616,68889.3,,,,
2063,2018-07-03 14:00:00,19.853,82667.2,,,,
2064,2018-07-03 14:30:00,22.429,74400.5,,,,
2065,2018-07-03 15:00:00,18.521,63378.2,,,,
2066,2018-07-03 15:30:00,18.806,88178.4,,,,
2067,2018-07-03 16:00:00,15.664,41333.6,,,,
2068,2018-07-03 16:30:00,12.013,16533.4,,,,
2069,2018-07-03 17:00:00,11.819,24800.2,,,,
2070,2018-07-03 17:30:00,10.846,7577.8,,,,
2071,2018-07-03 18:00:00,10.944,5511.1,,,,
2072,2018-07-03 18:30:00,10.846,18600.1,,,,
2073,2018-07-03 19:00:00,10.944,5511.1,,,,
2074,2018-07-03 19:30:00,10.748,3444.5,,,,
2075,2018-07-03 20:00:00,10.161,3788.9,,,,
2076,2018-07-03 20:30:00,9.965,5511.1,,,,
2077,2018-07-03 21:00:00,9.866,3272.2,,,,
2078,2018-07-03 21:30:00,9.669,5166.7,,,,
2079,2018-07-03 22:00:00,9.275,1980.6,,,,
2080,2018-07-03 22:30:00,8.978,2152.8,,,,
2081,2018-07-03 23:00:00,8.581,1636.1,,,,
2082,2018-07-03 23:30:00,8.282,624.3,,,,
2083,2018-07-04 00:00:00,8.382,312.2,,,,
2084,2018-07-04 00:30:00,8.68,301.4,,,,
2085,2018-07-04 01:00:00,8.382,312.2,,,,
2086,2018-07-04 01:30:00,8.382,344.4,,,,
2087,2018-07-04 02:00:00,8.481,193.8,,,,
2088,2018-07-04 02:30:00,8.282,258.3,,,,
2089,2018-07-04 03:00:00,8.382,667.4,,,,
2090,2018-07-04 03:30:00,8.382,1722.2,,,,
2091,2018-07-04 04:00:00,8.382,3444.5,,,,
2092,2018-07-04 04:30:00,8.382,2238.9,,,,
2093,2018-07-04 05:00:00,8.481,8266.7,,,,
2094,2018-07-04 05:30:00,8.978,9300.1,,,,
2095,2018-07-04 06:00:00,9.176,8266.7,,,,
2096,2018-07-04 06:30:00,11.041,22044.6,,,,
2097,2018-07-04 07:00:00,11.819,20666.8,,,,
2098,2018-07-04 07:30:00,13.558,33066.9,,,,
2099,2018-07-04 08:00:00,14.9,35822.5,,,,
2100,2018-07-04 08:30:00,17.284,49600.3,,,,
2101,2018-07-04 09:00:00,19.092,63378.2,,,,
2102,2018-07-04 09:30:00,24.158,115734.1,,,,
2103,2018-07-04 10:00:00,23.869,63378.2,,,,
2104,2018-07-04 10:30:00,23.388,44089.2,,,,
2105,2018-07-04 11:00:00,21.187,63378.2,,,,
2106,2018-07-04 11:30:00,19.948,99200.7,,,,
2107,2018-07-04 12:00:00,23.004,68889.3,,,,
2108,2018-07-04 12:30:00,16.046,49600.3,,,,
2109,2018-07-04 13:00:00,22.238,154312.1,,,,
2110,2018-07-04 13:30:00,17.855,82667.2,,,,
2111,2018-07-04 14:00:00,15.378,60622.6,,,,
2112,2018-07-04 14:30:00,11.916,8266.7,,,,
2113,2018-07-04 15:00:00,11.722,12400.1,,,,
2114,2018-07-04 15:30:00,11.625,17222.3,,,,
2115,2018-07-04 16:00:00,11.041,7233.4,,,,
2116,2018-07-04 16:30:00,10.944,9300.1,,,,
2117,2018-07-04 17:00:00,10.651,7577.8,,,,
2118,2018-07-04 17:30:00,10.944,12400.1,,,,
2119,2018-07-04 18:00:00,10.846,15155.7,,,,
2120,2018-07-04 18:30:00,10.553,11711.2,,,,
2121,2018-07-04 19:00:00,9.965,3100,,,,
2122,2018-07-04 19:30:00,9.571,6544.5,,,,
2123,2018-07-04 20:00:00,9.571,5511.1,,,,
2124,2018-07-04 20:30:00,9.176,3788.9,,,,
2125,2018-07-04 21:00:00,8.978,2583.4,,,,
2126,2018-07-04 21:30:00,8.879,2927.8,,,,
2127,2018-07-04 22:00:00,8.879,1808.3,,,,
2128,2018-07-04 22:30:00,8.68,1119.5,,,,
2129,2018-07-04 23:00:00,8.481,430.6,,,,
2130,2018-07-04 23:30:00,8.382,215.3,,,,
2131,2018-07-05 00:00:00,8.282,118.4,,,,
2132,2018-07-05 00:30:00,8.282,64.6,,,,
2133,2018-07-05 01:00:00,8.082,75.3,,,,
2134,2018-07-05 01:30:00,7.782,53.8,,,,
2135,2018-07-05 02:00:00,7.882,53.8,,,,
2136,2018-07-05 02:30:00,7.882,172.2,,,,
2137,2018-07-05 03:00:00,7.682,452.1,,,,
2138,2018-07-05 03:30:00,7.682,1054.9,,,,
2139,2018-07-05 04:00:00,7.582,1463.9,,,,
2140,2018-07-05 04:30:00,7.682,1980.6,,,,
2141,2018-07-05 05:00:00,7.381,1636.1,,,,
2142,2018-07-05 05:30:00,7.481,2497.2,,,,
2143,2018-07-05 06:00:00,7.481,3961.1,,,,
2144,2018-07-05 06:30:00,7.582,4477.8,,,,
2145,2018-07-05 07:00:00,7.481,4994.5,,,,
2146,2018-07-05 07:30:00,7.582,5338.9,,,,
2147,2018-07-05 08:00:00,7.381,6200,,,,
2148,2018-07-05 08:30:00,7.682,10677.8,,,,
2149,2018-07-05 09:00:00,7.682,12400.1,,,,
2150,2018-07-05 09:30:00,7.481,8266.7,,,,
2151,2018-07-05 10:00:00,7.381,9644.5,,,,
2152,2018-07-05 10:30:00,7.481,10333.4,,,,
2153,2018-07-05 11:00:00,7.28,10677.8,,,,
2154,2018-07-05 11:30:00,7.782,22044.6,,,,
2155,2018-07-05 12:00:00,8.481,34444.7,,,,
2156,2018-07-05 12:30:00,7.682,11022.3,,,,
2157,2018-07-05 13:00:00,7.983,14466.8,,,,
2158,2018-07-05 13:30:00,7.983,20666.8,,,,
2159,2018-07-05 14:00:00,8.182,19977.9,,,,
2160,2018-07-05 14:30:00,8.978,31689.1,,,,
2161,2018-07-05 15:00:00,9.176,30311.3,,,,
2162,2018-07-05 15:30:00,9.275,34444.7,,,,
2163,2018-07-05 16:00:00,9.077,26178,,,,
2164,2018-07-05 16:30:00,10.748,57867,,,,
2165,2018-07-05 17:00:00,8.481,26178,,,,
2166,2018-07-05 17:30:00,9.275,55111.5,,,,
2167,2018-07-05 18:00:00,9.275,30311.3,,,,
2168,2018-07-05 18:30:00,8.182,20666.8,,,,
2169,2018-07-05 19:00:00,7.381,14466.8,,,,
2170,2018-07-05 19:30:00,7.179,8611.2,,,,
2171,2018-07-05 20:00:00,7.079,9644.5,,,,
2172,2018-07-05 20:30:00,7.079,8266.7,,,,
2173,2018-07-05 21:00:00,6.775,5511.1,,,,
2174,2018-07-05 21:30:00,6.775,4477.8,,,,
2175,2018-07-05 22:00:00,6.674,1980.6,,,,
2176,2018-07-05 22:30:00,6.471,1227.1,,,,
2177,2018-07-05 23:00:00,6.37,322.9,,,,
2178,2018-07-05 23:30:00,6.37,215.3,,,,
2179,2018-07-06 00:00:00,6.166,118.4,,,,
2180,2018-07-06 00:30:00,6.064,75.3,,,,
2181,2018-07-06 01:00:00,6.064,96.9,,,,
2182,2018-07-06 01:30:00,5.962,64.6,,,,
2183,2018-07-06 02:00:00,6.064,86.1,,,,
2184,2018-07-06 02:30:00,5.655,473.6,,,,
2185,2018-07-06 03:00:00,5.552,1054.9,,,,
2186,2018-07-06 03:30:00,5.45,925.7,,,,
2187,2018-07-06 04:00:00,5.037,1377.8,,,,
2188,2018-07-06 04:30:00,5.244,3444.5,,,,
2189,2018-07-06 05:00:00,5.757,3616.7,,,,
2190,2018-07-06 05:30:00,6.775,12400.1,,,,
2191,2018-07-06 06:00:00,6.978,15844.5,,,,
2192,2018-07-06 06:30:00,7.882,13089,,,,
2193,2018-07-06 07:00:00,8.779,24800.2,,,,
2194,2018-07-06 07:30:00,11.334,37200.2,,,,
2195,2018-07-06 08:00:00,10.553,41333.6,,,,
2196,2018-07-06 08:30:00,12.304,115734.1,,,,
2197,2018-07-06 09:00:00,14.325,77156.1,,,,
2198,2018-07-06 09:30:00,20.996,104711.8,,,,
2199,2018-07-06 10:00:00,25.416,74400.5,,,,
2200,2018-07-06 10:30:00,22.142,88178.4,,,,
2201,2018-07-06 11:00:00,28.159,132267.5,,,,
2202,2018-07-06 11:30:00,28.456,159823.3,,,,
2203,2018-07-06 12:00:00,32.497,165334.4,,,,
2204,2018-07-06 12:30:00,26,132267.5,,,,
2205,2018-07-06 13:00:00,21.378,154312.1,,,,
2206,2018-07-06 13:30:00,28.953,170845.6,,,,
2207,2018-07-06 14:00:00,24.448,176356.7,,,,
2208,2018-07-06 14:30:00,25.125,143289.8,,,,
2209,2018-07-06 15:00:00,29.053,132267.5,,,,
2210,2018-07-06 15:30:00,33.43,121245.2,,,,
2211,2018-07-06 16:00:00,32.807,104711.8,,,,
2212,2018-07-06 16:30:00,28.555,99200.7,,,,
2213,2018-07-06 17:00:00,18.236,46844.8,,,,
2214,2018-07-06 17:30:00,16.332,37200.2,,,,
2215,2018-07-06 18:00:00,13.461,23422.4,,,,
2216,2018-07-06 18:30:00,12.69,22044.6,,,,
2217,2018-07-06 19:00:00,12.98,28933.5,,,,
2218,2018-07-06 19:30:00,12.69,13089,,,,
2219,2018-07-06 20:00:00,13.654,19289,,,,
2220,2018-07-06 20:30:00,10.748,13089,,,,
2221,2018-07-06 21:00:00,9.866,5166.7,,,,
2222,2018-07-06 21:30:00,9.768,7233.4,,,,
2223,2018-07-06 22:00:00,8.978,3444.5,,,,
2224,2018-07-06 22:30:00,9.077,3272.2,,,,
2225,2018-07-06 23:00:00,8.481,1636.1,,,,
2226,2018-07-06 23:30:00,7.682,871.9,,,,
2227,2018-07-07 00:00:00,7.179,462.9,,,,
2228,2018-07-07 00:30:00,6.775,312.2,,,,
2229,2018-07-07 01:00:00,6.37,247.6,,,,
2230,2018-07-07 01:30:00,6.064,279.9,,,,
2231,2018-07-07 02:00:00,6.37,409,,,,
2232,2018-07-07 02:30:00,6.471,678.1,,,,
2233,2018-07-07 03:00:00,6.268,1022.6,,,,
2234,2018-07-07 03:30:00,7.079,1377.8,,,,
2235,2018-07-07 04:00:00,8.779,3272.2,,,,
2236,2018-07-07 04:30:00,12.207,6200,,,,
2237,2018-07-07 05:00:00,14.421,9300.1,,,,
2238,2018-07-07 05:30:00,14.9,16533.4,,,,
2239,2018-07-07 06:00:00,16.999,33066.9,,,,
2240,2018-07-07 06:30:00,17.189,44089.2,,,,
2241,2018-07-07 07:00:00,18.14,55111.5,,,,
2242,2018-07-07 07:30:00,18.996,68889.3,,,,
2243,2018-07-07 08:00:00,19.948,74400.5,,,,
2244,2018-07-07 08:30:00,21.282,93689.5,,,,
2245,2018-07-07 09:00:00,21.569,93689.5,,,,
2246,2018-07-07 09:30:00,22.333,126756.4,,,,
2247,2018-07-07 10:00:00,16.618,66133.8,,,,
2248,2018-07-07 10:30:00,19.187,44089.2,,,,
2249,2018-07-07 11:00:00,21.473,93689.5,,,,
2250,2018-07-07 11:30:00,21.569,143289.8,,,,
2251,2018-07-07 12:00:00,22.621,132267.5,,,,
2252,2018-07-07 12:30:00,22.812,143289.8,,,,
2253,2018-07-07 13:00:00,19.187,187379,,,,
2254,2018-07-07 13:30:00,20.71,88178.4,,,,
2255,2018-07-07 14:00:00,19.948,198401.3,,,,
2256,2018-07-07 14:30:00,15.76,85422.8,,,,
2257,2018-07-07 15:00:00,14.709,55111.5,,,,
2258,2018-07-07 15:30:00,13.076,52355.9,,,,
2259,2018-07-07 16:00:00,14.421,60622.6,,,,
2260,2018-07-07 16:30:00,14.421,46844.8,,,,
2261,2018-07-07 17:00:00,15.76,68889.3,,,,
2262,2018-07-07 17:30:00,14.421,17911.2,,,,
2263,2018-07-07 18:00:00,12.304,26178,,,,
2264,2018-07-07 18:30:00,11.528,16533.4,,,,
2265,2018-07-07 19:00:00,10.357,11711.2,,,,
2266,2018-07-07 19:30:00,9.866,8266.7,,,,
2267,2018-07-07 20:00:00,9.571,5166.7,,,,
2268,2018-07-07 20:30:00,9.176,4305.6,,,,
2269,2018-07-07 21:00:00,8.978,3788.9,,,,
2270,2018-07-07 21:30:00,8.779,2669.5,,,,
2271,2018-07-07 22:00:00,8.581,2927.8,,,,
2272,2018-07-07 22:30:00,8.382,1377.8,,,,
2273,2018-07-07 23:00:00,8.182,1173.3,,,,
2274,2018-07-07 23:30:00,8.082,678.1,,,,
2275,2018-07-08 00:00:00,8.481,269.1,,,,
2276,2018-07-08 00:30:00,7.682,290.6,,,,
2277,2018-07-08 01:00:00,7.882,322.9,,,,
2278,2018-07-08 01:30:00,7.782,215.3,,,,
2279,2018-07-08 02:00:00,7.481,366,,,,
2280,2018-07-08 02:30:00,7.481,462.9,,,,
2281,2018-07-08 03:00:00,7.381,624.3,,,,
2282,2018-07-08 03:30:00,7.582,1151.7,,,,
2283,2018-07-08 04:00:00,7.782,3616.7,,,,
2284,2018-07-08 04:30:00,8.082,6200,,,,
2285,2018-07-08 05:00:00,8.182,4650,,,,
2286,2018-07-08 05:30:00,8.879,10677.8,,,,
2287,2018-07-08 06:00:00,10.357,20666.8,,,,
2288,2018-07-08 06:30:00,11.139,19289,,,,
2289,2018-07-08 07:00:00,13.846,33066.9,,,,
2290,2018-07-08 07:30:00,12.69,24800.2,,,,
2291,2018-07-08 08:00:00,18.045,79911.6,,,,
2292,2018-07-08 08:30:00,17.189,37200.2,,,,
2293,2018-07-08 09:00:00,18.996,82667.2,,,,
2294,2018-07-08 09:30:00,13.076,46844.8,,,,
2295,2018-07-08 10:00:00,17.475,27555.7,,,,
2296,2018-07-08 10:30:00,22.333,126756.4,,,,
2297,2018-07-08 11:00:00,18.521,74400.5,,,,
2298,2018-07-08 11:30:00,18.14,99200.7,,,,
2299,2018-07-08 12:00:00,15.282,99200.7,,,,
2300,2018-07-08 12:30:00,16.618,60622.6,,,,
2301,2018-07-08 13:00:00,14.038,66133.8,,,,
2302,2018-07-08 13:30:00,12.787,52355.9,,,,
2303,2018-07-08 14:00:00,14.038,57867,,,,
2304,2018-07-08 14:30:00,11.916,31689.1,,,,
2305,2018-07-08 15:00:00,11.334,34444.7,,,,
2306,2018-07-08 15:30:00,11.916,26178,,,,
2307,2018-07-08 16:00:00,13.173,34444.7,,,,
2308,2018-07-08 16:30:00,12.98,35822.5,,,,
2309,2018-07-08 17:00:00,12.787,46844.8,,,,
2310,2018-07-08 17:30:00,12.69,31689.1,,,,
2311,2018-07-08 18:00:00,12.013,20666.8,,,,
2312,2018-07-08 18:30:00,11.819,46844.8,,,,
2313,2018-07-08 19:00:00,12.207,22044.6,,,,
2314,2018-07-08 19:30:00,12.11,9300.1,,,,
2315,2018-07-08 20:00:00,11.625,15155.7,,,,
2316,2018-07-08 20:30:00,10.553,8611.2,,,,
2317,2018-07-08 21:00:00,10.553,5166.7,,,,
2318,2018-07-08 21:30:00,10.259,6544.5,,,,
2319,2018-07-08 22:00:00,10.357,1141,,,,
2320,2018-07-08 22:30:00,10.748,3444.5,,,,
2321,2018-07-08 23:00:00,10.553,1377.8,,,,
2322,2018-07-08 23:30:00,10.161,269.1,,,,
2323,2018-07-09 00:00:00,10.161,129.2,,,,
2324,2018-07-09 00:30:00,9.768,86.1,,,,
2325,2018-07-09 01:00:00,9.768,53.8,,,,
2326,2018-07-09 01:30:00,10.063,32.3,,,,
2327,2018-07-09 02:00:00,10.651,96.9,,,,
2328,2018-07-09 02:30:00,10.357,279.9,,,,
2329,2018-07-09 03:00:00,10.455,462.9,,,,
2330,2018-07-09 03:30:00,11.139,559.7,,,,
2331,2018-07-09 04:00:00,10.944,1463.9,,,,
2332,2018-07-09 04:30:00,12.304,5511.1,,,,
2333,2018-07-09 05:00:00,11.722,5166.7,,,,
2334,2018-07-09 05:30:00,12.497,5166.7,,,,
2335,2018-07-09 06:00:00,14.23,49600.3,,,,
2336,2018-07-09 06:30:00,12.594,23422.4,,,,
2337,2018-07-09 07:00:00,11.431,30311.3,,,,
2338,2018-07-09 07:30:00,11.139,18600.1,,,,
2339,2018-07-09 08:00:00,12.11,33066.9,,,,
2340,2018-07-09 08:30:00,11.819,46844.8,,,,
2341,2018-07-09 09:00:00,11.819,30311.3,,,,
2342,2018-07-09 09:30:00,16.999,198401.3,,,,
2343,2018-07-09 10:00:00,14.23,68889.3,,,,
2344,2018-07-09 10:30:00,16.808,132267.5,,,,
2345,2018-07-09 11:00:00,13.654,93689.5,,,,
2346,2018-07-09 11:30:00,12.11,63378.2,,,,
2347,2018-07-09 12:00:00,12.787,93689.5,,,,
2348,2018-07-09 12:30:00,12.11,60622.6,,,,
2349,2018-07-09 13:00:00,12.883,93689.5,,,,
2350,2018-07-09 13:30:00,13.654,121245.2,,,,
2351,2018-07-09 14:00:00,11.916,46844.8,,,,
2352,2018-07-09 14:30:00,13.654,57867,,,,
2353,2018-07-09 15:00:00,13.173,99200.7,,,,
2354,2018-07-09 15:30:00,12.69,165334.4,,,,
2355,2018-07-09 16:00:00,12.11,11022.3,,,,
2356,2018-07-09 16:30:00,11.819,11022.3,,,,
2357,2018-07-09 17:00:00,11.625,19977.9,,,,
2358,2018-07-09 17:30:00,10.944,63378.2,,,,
2359,2018-07-09 18:00:00,12.69,66133.8,,,,
2360,2018-07-09 18:30:00,11.625,19977.9,,,,
2361,2018-07-09 19:00:00,11.041,55111.5,,,,
2362,2018-07-09 19:30:00,10.651,18600.1,,,,
2363,2018-07-09 20:00:00,9.965,21355.7,,,,
2364,2018-07-09 20:30:00,10.063,9300.1,,,,
2365,2018-07-09 21:00:00,10.259,11711.2,,,,
2366,2018-07-09 21:30:00,9.571,7577.8,,,,
2367,2018-07-09 22:00:00,9.571,8266.7,,,,
2368,2018-07-09 22:30:00,8.978,3272.2,,,,
2369,2018-07-09 23:00:00,8.779,2583.4,,,,
2370,2018-07-09 23:30:00,8.68,1011.8,,,,
2371,2018-07-10 00:00:00,8.581,1636.1,,,,
2372,2018-07-10 00:30:00,8.779,1377.8,,,,
2373,2018-07-10 01:00:00,8.581,1044.1,,,,
2374,2018-07-10 01:30:00,8.581,1076.4,,,,
2375,2018-07-10 02:00:00,8.481,1022.6,,,,
2376,2018-07-10 02:30:00,8.382,656.6,,,,
2377,2018-07-10 03:00:00,8.282,871.9,,,,
2378,2018-07-10 03:30:00,8.182,1377.8,,,,
2379,2018-07-10 04:00:00,8.282,3100,,,,
2380,2018-07-10 04:30:00,8.382,4994.5,,,,
2381,2018-07-10 05:00:00,8.779,7577.8,,,,
2382,2018-07-10 05:30:00,9.275,9644.5,,,,
2383,2018-07-10 06:00:00,9.275,12400.1,,,,
2384,2018-07-10 06:30:00,8.68,12400.1,,,,
2385,2018-07-10 07:00:00,8.879,11711.2,,,,
2386,2018-07-10 07:30:00,9.373,14466.8,,,,
2387,2018-07-10 08:00:00,9.669,15155.7,,,,
2388,2018-07-10 08:30:00,11.431,49600.3,,,,
2389,2018-07-10 09:00:00,11.139,26178,,,,
2390,2018-07-10 09:30:00,11.236,68889.3,,,,
2391,2018-07-10 10:00:00,12.98,88178.4,,,,
2392,2018-07-10 10:30:00,13.173,115734.1,,,,
2393,2018-07-10 11:00:00,10.944,42711.4,,,,
2394,2018-07-10 11:30:00,10.846,30311.3,,,,
2395,2018-07-10 12:00:00,12.013,57867,,,,
2396,2018-07-10 12:30:00,12.787,77156.1,,,,
2397,2018-07-10 13:00:00,13.654,110223,,,,
2398,2018-07-10 13:30:00,13.173,60622.6,,,,
2399,2018-07-10 14:00:00,13.654,68889.3,,,,
2400,2018-07-10 14:30:00,15.091,85422.8,,,,
2401,2018-07-10 15:00:00,14.23,60622.6,,,,
2402,2018-07-10 15:30:00,12.98,52355.9,,,,
2403,2018-07-10 16:00:00,12.787,42711.4,,,,
2404,2018-07-10 16:30:00,14.038,31689.1,,,,
2405,2018-07-10 17:00:00,13.461,34444.7,,,,
2406,2018-07-10 17:30:00,13.365,24800.2,,,,
2407,2018-07-10 18:00:00,12.69,28933.5,,,,
2408,2018-07-10 18:30:00,12.594,21355.7,,,,
2409,2018-07-10 19:00:00,12.497,13089,,,,
2410,2018-07-10 19:30:00,12.207,10677.8,,,,
2411,2018-07-10 20:00:00,12.401,18600.1,,,,
2412,2018-07-10 20:30:00,12.013,10677.8,,,,
2413,2018-07-10 21:00:00,12.401,7233.4,,,,
2414,2018-07-10 21:30:00,10.944,3444.5,,,,
2415,2018-07-10 22:00:00,10.748,2325,,,,
2416,2018-07-10 22:30:00,10.748,1894.5,,,,
2417,2018-07-10 23:00:00,9.866,1291.7,,,,
2418,2018-07-10 23:30:00,9.571,753.5,,,,
2419,2018-07-11 00:00:00,9.077,366,,,,
2420,2018-07-11 00:30:00,9.176,301.4,,,,
2421,2018-07-11 01:00:00,9.077,150.7,,,,
2422,2018-07-11 01:30:00,9.176,204.5,,,,
2423,2018-07-11 02:00:00,8.282,312.2,,,,
2424,2018-07-11 02:30:00,8.481,990.3,,,,
2425,2018-07-11 03:00:00,8.779,1636.1,,,,
2426,2018-07-11 03:30:00,8.779,3616.7,,,,
2427,2018-07-11 04:00:00,9.472,12400.1,,,,
2428,2018-07-11 04:30:00,9.571,12400.1,,,,
2429,2018-07-11 05:00:00,11.431,24800.2,,,,
2430,2018-07-11 05:30:00,9.176,16533.4,,,,
2431,2018-07-11 06:00:00,8.978,10677.8,,,,
2432,2018-07-11 06:30:00,9.669,16533.4,,,,
2433,2018-07-11 07:00:00,9.275,14466.8,,,,
2434,2018-07-11 07:30:00,10.161,37200.2,,,,
2435,2018-07-11 08:00:00,9.866,18600.1,,,,
2436,2018-07-11 08:30:00,10.553,30311.3,,,,
2437,2018-07-11 09:00:00,11.819,42711.4,,,,
2438,2018-07-11 09:30:00,13.173,55111.5,,,,
2439,2018-07-11 10:00:00,16.141,46844.8,,,,
2440,2018-07-11 10:30:00,14.421,60622.6,,,,
2441,2018-07-11 11:00:00,21.187,115734.1,,,,
2442,2018-07-11 11:30:00,18.521,99200.7,,,,
2443,2018-07-11 12:00:00,18.236,82667.2,,,,
2444,2018-07-11 12:30:00,18.901,68889.3,,,,
2445,2018-07-11 13:00:00,16.141,46844.8,,,,
2446,2018-07-11 13:30:00,14.804,26178,,,,
2447,2018-07-11 14:00:00,14.038,33066.9,,,,
2448,2018-07-11 14:30:00,14.23,34444.7,,,,
2449,2018-07-11 15:00:00,11.916,22044.6,,,,
2450,2018-07-11 15:30:00,12.497,15155.7,,,,
2451,2018-07-11 16:00:00,11.625,30311.3,,,,
2452,2018-07-11 16:30:00,13.076,37200.2,,,,
2453,2018-07-11 17:00:00,12.497,34444.7,,,,
2454,2018-07-11 17:30:00,11.139,12400.1,,,,
2455,2018-07-11 18:00:00,11.431,14466.8,,,,
2456,2018-07-11 18:30:00,11.625,9644.5,,,,
2457,2018-07-11 19:00:00,11.041,9644.5,,,,
2458,2018-07-11 19:30:00,11.431,6200,,,,
2459,2018-07-11 20:00:00,11.139,3788.9,,,,
2460,2018-07-11 20:30:00,11.139,2238.9,,,,
2461,2018-07-11 21:00:00,10.553,1550,,,,
2462,2018-07-11 21:30:00,10.944,635.1,,,,
2463,2018-07-11 22:00:00,10.553,2152.8,,,,
2464,2018-07-11 22:30:00,9.965,2411.1,,,,
2465,2018-07-11 23:00:00,9.965,516.7,,,,
2466,2018-07-11 23:30:00,10.161,107.6,,,,
2467,2018-07-12 00:00:00,10.846,32.3,,,,
2468,2018-07-12 00:30:00,10.846,75.3,,,,
2469,2018-07-12 01:00:00,10.748,64.6,,,,
2470,2018-07-12 01:30:00,9.866,86.1,,,,
2471,2018-07-12 02:00:00,10.063,21.5,,,,
2472,2018-07-12 02:30:00,10.455,64.6,,,,
2473,2018-07-12 03:00:00,10.553,107.6,,,,
2474,2018-07-12 03:30:00,10.748,376.7,,,,
2475,2018-07-12 04:00:00,10.846,731.9,,,,
2476,2018-07-12 04:30:00,11.139,4477.8,,,,
2477,2018-07-12 05:00:00,11.041,3788.9,,,,
2478,2018-07-12 05:30:00,11.528,8611.2,,,,
2479,2018-07-12 06:00:00,11.819,15844.5,,,,
2480,2018-07-12 06:30:00,12.304,17911.2,,,,
2481,2018-07-12 07:00:00,13.173,23422.4,,,,
2482,2018-07-12 07:30:00,12.401,22044.6,,,,
2483,2018-07-12 08:00:00,12.304,22044.6,,,,
2484,2018-07-12 08:30:00,13.365,24800.2,,,,
2485,2018-07-12 09:00:00,14.804,30311.3,,,,
2486,2018-07-12 09:30:00,20.138,33066.9,,,,
2487,2018-07-12 10:00:00,21.664,137778.7,,,,
2488,2018-07-12 10:30:00,22.812,104711.8,,,,
2489,2018-07-12 11:00:00,19.092,57867,,,,
2490,2018-07-12 11:30:00,22.142,55111.5,,,,
