Plot Title: Sonde 2015,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Temp)","Intensity, Lux (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Light Intensity)",Coupler Attached (LGR S/N: 10517217),Host Connected (LGR S/N: 10517217),Stopped (LGR S/N: 10517217),End Of File (LGR S/N: 10517217)
1064,2015-06-15 15:42:00,23.677,68889.3,,,,
1065,2015-06-15 16:12:00,26.097,66133.8,,,,
1066,2015-06-15 16:42:00,20.424,34444.7,,,,
1067,2015-06-15 17:12:00,19.758,24800.2,,,,
1068,2015-06-15 17:42:00,30.963,23422.4,,,,
1069,2015-06-15 18:12:00,26.683,22044.6,,,,
1070,2015-06-15 18:42:00,18.616,13777.9,,,,
1071,2015-06-15 19:12:00,19.282,11711.2,,,,
1072,2015-06-15 19:42:00,20.519,10677.8,,,,
1073,2015-06-15 20:12:00,27.272,11711.2,,,,
1074,2015-06-15 20:42:00,16.046,8611.2,,,,
1075,2015-06-15 21:12:00,16.427,8266.7,,,,
1076,2015-06-15 21:42:00,13.654,5166.7,,,,
1077,2015-06-15 22:12:00,12.787,4305.6,,,,
1078,2015-06-15 22:42:00,10.063,2669.5,,,,
1079,2015-06-15 23:12:00,9.275,1636.1,,,,
1080,2015-06-15 23:42:00,8.481,742.7,,,,
1081,2015-06-16 00:12:00,8.978,409,,,,
1082,2015-06-16 00:42:00,8.282,312.2,,,,
1083,2015-06-16 01:12:00,8.382,279.9,,,,
1084,2015-06-16 01:42:00,8.879,290.6,,,,
1085,2015-06-16 02:12:00,8.978,430.6,,,,
1086,2015-06-16 02:42:00,8.481,1227.1,,,,
1087,2015-06-16 03:12:00,9.571,2325,,,,
1088,2015-06-16 03:42:00,9.866,4477.8,,,,
1089,2015-06-16 04:12:00,10.944,6544.5,,,,
1090,2015-06-16 04:42:00,10.553,9644.5,,,,
1091,2015-06-16 05:12:00,12.401,17911.2,,,,
1092,2015-06-16 05:42:00,12.497,14466.8,,,,
1093,2015-06-16 06:12:00,9.275,10333.4,,,,
1094,2015-06-16 06:42:00,8.978,12400.1,,,,
1095,2015-06-16 07:12:00,9.669,16533.4,,,,
1096,2015-06-16 07:42:00,12.013,16533.4,,,,
1097,2015-06-16 08:12:00,10.846,9644.5,,,,
1098,2015-06-16 08:42:00,10.553,19977.9,,,,
1099,2015-06-16 09:12:00,10.553,24800.2,,,,
1100,2015-06-16 09:42:00,11.722,37200.2,,,,
1101,2015-06-16 10:12:00,14.421,82667.2,,,,
1102,2015-06-16 10:42:00,12.11,38578,,,,
1103,2015-06-16 11:12:00,12.013,34444.7,,,,
1104,2015-06-16 11:42:00,10.846,24800.2,,,,
1105,2015-06-16 12:12:00,13.654,77156.1,,,,
1106,2015-06-16 12:42:00,19.282,85422.8,,,,
1107,2015-06-16 13:12:00,15.664,52355.9,,,,
1108,2015-06-16 13:42:00,17.76,60622.6,,,,
1109,2015-06-16 14:12:00,16.523,34444.7,,,,
1110,2015-06-16 14:42:00,15.569,49600.3,,,,
1111,2015-06-16 15:12:00,18.045,55111.5,,,,
1112,2015-06-16 15:42:00,21.282,99200.7,,,,
1113,2015-06-16 16:12:00,22.046,68889.3,,,,
1114,2015-06-16 16:42:00,20.805,34444.7,,,,
1115,2015-06-16 17:12:00,20.043,30311.3,,,,
1116,2015-06-16 17:42:00,18.331,15155.7,,,,
1117,2015-06-16 18:12:00,17.189,30311.3,,,,
1118,2015-06-16 18:42:00,19.662,30311.3,,,,
1119,2015-06-16 19:12:00,20.043,16533.4,,,,
1120,2015-06-16 19:42:00,20.043,13089,,,,
1121,2015-06-16 20:12:00,21.187,19289,,,,
1122,2015-06-16 20:42:00,20.805,17222.3,,,,
1123,2015-06-16 21:12:00,16.141,7577.8,,,,
1124,2015-06-16 21:42:00,12.883,4822.3,,,,
1125,2015-06-16 22:12:00,10.748,2325,,,,
1126,2015-06-16 22:42:00,10.063,1550,,,,
1127,2015-06-16 23:12:00,9.768,1894.5,,,,
1128,2015-06-16 23:42:00,9.866,882.6,,,,
1129,2015-06-17 00:12:00,10.063,688.9,,,,
1130,2015-06-17 00:42:00,9.768,312.2,,,,
1131,2015-06-17 01:12:00,9.373,226,,,,
1132,2015-06-17 01:42:00,8.481,279.9,,,,
1133,2015-06-17 02:12:00,8.779,473.6,,,,
1134,2015-06-17 02:42:00,8.879,764.2,,,,
1135,2015-06-17 03:12:00,9.176,1108.7,,,,
1136,2015-06-17 03:42:00,9.275,1550,,,,
1137,2015-06-17 04:12:00,9.373,3788.9,,,,
1138,2015-06-17 04:42:00,9.077,6544.5,,,,
1139,2015-06-17 05:12:00,9.077,4994.5,,,,
1140,2015-06-17 05:42:00,9.176,8611.2,,,,
1141,2015-06-17 06:12:00,8.382,5338.9,,,,
1142,2015-06-17 06:42:00,9.176,9644.5,,,,
1143,2015-06-17 07:12:00,11.334,33066.9,,,,
1144,2015-06-17 07:42:00,11.334,24800.2,,,,
1145,2015-06-17 08:12:00,11.722,34444.7,,,,
1146,2015-06-17 08:42:00,12.401,46844.8,,,,
1147,2015-06-17 09:12:00,13.75,55111.5,,,,
1148,2015-06-17 09:42:00,14.996,63378.2,,,,
1149,2015-06-17 10:12:00,15.569,52355.9,,,,
1150,2015-06-17 10:42:00,15.473,34444.7,,,,
1151,2015-06-17 11:12:00,15.378,41333.6,,,,
1152,2015-06-17 11:42:00,15.76,49600.3,,,,
1153,2015-06-17 12:12:00,16.332,49600.3,,,,
1154,2015-06-17 12:42:00,16.332,49600.3,,,,
1155,2015-06-17 13:12:00,18.045,57867,,,,
1156,2015-06-17 13:42:00,15.76,44089.2,,,,
1157,2015-06-17 14:12:00,15.951,38578,,,,
1158,2015-06-17 14:42:00,15.282,41333.6,,,,
1159,2015-06-17 15:12:00,14.709,35822.5,,,,
1160,2015-06-17 15:42:00,17.284,55111.5,,,,
1161,2015-06-17 16:12:00,15.378,28933.5,,,,
1162,2015-06-17 16:42:00,15.378,42711.4,,,,
1163,2015-06-17 17:12:00,15.76,30311.3,,,,
1164,2015-06-17 17:42:00,14.517,14466.8,,,,
1165,2015-06-17 18:12:00,13.942,22044.6,,,,
1166,2015-06-17 18:42:00,23.292,30311.3,,,,
1167,2015-06-17 19:12:00,23.196,22044.6,,,,
1168,2015-06-17 19:42:00,13.269,10677.8,,,,
1169,2015-06-17 20:12:00,12.013,5166.7,,,,
1170,2015-06-17 20:42:00,11.139,2583.4,,,,
1171,2015-06-17 21:12:00,10.944,2066.7,,,,
1172,2015-06-17 21:42:00,10.748,2238.9,,,,
1173,2015-06-17 22:12:00,10.651,2325,,,,
1174,2015-06-17 22:42:00,10.357,1237.9,,,,
1175,2015-06-17 23:12:00,9.965,914.9,,,,
1176,2015-06-17 23:42:00,9.866,624.3,,,,
1177,2015-06-18 00:12:00,9.571,312.2,,,,
1178,2015-06-18 00:42:00,9.373,301.4,,,,
1179,2015-06-18 01:12:00,9.373,258.3,,,,
1180,2015-06-18 01:42:00,9.275,312.2,,,,
1181,2015-06-18 02:12:00,8.978,387.5,,,,
1182,2015-06-18 02:42:00,8.581,452.1,,,,
1183,2015-06-18 03:12:00,8.581,742.7,,,,
1184,2015-06-18 03:42:00,8.382,1808.3,,,,
1185,2015-06-18 04:12:00,8.182,1894.5,,,,
1186,2015-06-18 04:42:00,8.082,2152.8,,,,
1187,2015-06-18 05:12:00,8.082,4133.4,,,,
1188,2015-06-18 05:42:00,7.983,3788.9,,,,
1189,2015-06-18 06:12:00,8.282,5511.1,,,,
1190,2015-06-18 06:42:00,8.879,10677.8,,,,
1191,2015-06-18 07:12:00,8.68,8266.7,,,,
1192,2015-06-18 07:42:00,8.779,8266.7,,,,
1193,2015-06-18 08:12:00,8.779,8611.2,,,,
1194,2015-06-18 08:42:00,9.077,9644.5,,,,
1195,2015-06-18 09:12:00,10.063,21355.7,,,,
1196,2015-06-18 09:42:00,9.669,15844.5,,,,
1197,2015-06-18 10:12:00,10.161,19977.9,,,,
1198,2015-06-18 10:42:00,11.722,27555.7,,,,
1199,2015-06-18 11:12:00,12.013,27555.7,,,,
1200,2015-06-18 11:42:00,13.076,30311.3,,,,
1201,2015-06-18 12:12:00,12.883,27555.7,,,,
1202,2015-06-18 12:42:00,14.517,38578,,,,
1203,2015-06-18 13:12:00,16.141,46844.8,,,,
1204,2015-06-18 13:42:00,11.819,27555.7,,,,
1205,2015-06-18 14:12:00,16.523,37200.2,,,,
1206,2015-06-18 14:42:00,15.855,46844.8,,,,
1207,2015-06-18 15:12:00,14.421,27555.7,,,,
1208,2015-06-18 15:42:00,11.916,18600.1,,,,
1209,2015-06-18 16:12:00,15.187,44089.2,,,,
1210,2015-06-18 16:42:00,13.461,35822.5,,,,
1211,2015-06-18 17:12:00,12.304,20666.8,,,,
1212,2015-06-18 17:42:00,13.076,22044.6,,,,
1213,2015-06-18 18:12:00,10.748,5166.7,,,,
1214,2015-06-18 18:42:00,10.651,8611.2,,,,
1215,2015-06-18 19:12:00,11.139,11711.2,,,,
1216,2015-06-18 19:42:00,10.846,7577.8,,,,
1217,2015-06-18 20:12:00,10.455,7577.8,,,,
1218,2015-06-18 20:42:00,10.161,5511.1,,,,
1219,2015-06-18 21:12:00,9.965,5338.9,,,,
1220,2015-06-18 21:42:00,9.472,2238.9,,,,
1221,2015-06-18 22:12:00,9.373,1808.3,,,,
1222,2015-06-18 22:42:00,9.077,1722.2,,,,
1223,2015-06-18 23:12:00,8.68,861.1,,,,
1224,2015-06-18 23:42:00,8.481,462.9,,,,
1225,2015-06-19 00:12:00,8.382,236.8,,,,
1226,2015-06-19 00:42:00,7.983,161.5,,,,
1227,2015-06-19 01:12:00,8.082,139.9,,,,
1228,2015-06-19 01:42:00,7.983,215.3,,,,
1229,2015-06-19 02:12:00,8.182,247.6,,,,
1230,2015-06-19 02:42:00,7.983,366,,,,
1231,2015-06-19 03:12:00,7.782,624.3,,,,
1232,2015-06-19 03:42:00,7.381,828.8,,,,
1233,2015-06-19 04:12:00,7.381,1302.4,,,,
1234,2015-06-19 04:42:00,7.28,1636.1,,,,
1235,2015-06-19 05:12:00,7.682,3272.2,,,,
1236,2015-06-19 05:42:00,8.082,5166.7,,,,
1237,2015-06-19 06:12:00,8.581,6200,,,,
1238,2015-06-19 06:42:00,9.275,10677.8,,,,
1239,2015-06-19 07:12:00,10.553,13777.9,,,,
1240,2015-06-19 07:42:00,10.455,14466.8,,,,
1241,2015-06-19 08:12:00,13.654,39955.8,,,,
1242,2015-06-19 08:42:00,21.951,52355.9,,,,
1243,2015-06-19 09:12:00,27.567,110223,,,,
1244,2015-06-19 09:42:00,23.388,104711.8,,,,
1245,2015-06-19 10:12:00,25.028,77156.1,,,,
1246,2015-06-19 10:42:00,22.046,198401.3,,,,
1247,2015-06-19 11:12:00,21.091,55111.5,,,,
1248,2015-06-19 11:42:00,20.043,33066.9,,,,
1249,2015-06-19 12:12:00,22.908,187379,,,,
1250,2015-06-19 12:42:00,25.513,198401.3,,,,
1251,2015-06-19 13:12:00,25.028,209423.6,,,,
1252,2015-06-19 13:42:00,28.357,209423.6,,,,
1253,2015-06-19 14:12:00,35.649,198401.3,,,,
1254,2015-06-19 14:42:00,24.158,79911.6,,,,
1255,2015-06-19 15:12:00,22.812,82667.2,,,,
1256,2015-06-19 15:42:00,22.621,71644.9,,,,
1257,2015-06-19 16:12:00,23.581,52355.9,,,,
1258,2015-06-19 16:42:00,23.196,42711.4,,,,
1259,2015-06-19 17:12:00,22.621,18600.1,,,,
1260,2015-06-19 17:42:00,22.046,15155.7,,,,
1261,2015-06-19 18:12:00,15.187,5338.9,,,,
1262,2015-06-19 18:42:00,17.57,5166.7,,,,
1263,2015-06-19 19:12:00,20.138,10677.8,,,,
1264,2015-06-19 19:42:00,23.196,10333.4,,,,
1265,2015-06-19 20:12:00,19.567,9300.1,,,,
1266,2015-06-19 20:42:00,19.092,10333.4,,,,
1267,2015-06-19 21:12:00,15.76,5166.7,,,,
1268,2015-06-19 21:42:00,17.95,5166.7,,,,
1269,2015-06-19 22:12:00,16.332,4477.8,,,,
1270,2015-06-19 22:42:00,14.134,3788.9,,,,
1271,2015-06-19 23:12:00,12.304,2583.4,,,,
1272,2015-06-19 23:42:00,10.357,1722.2,,,,
1273,2015-06-20 00:12:00,9.077,839.6,,,,
1274,2015-06-20 00:42:00,9.176,602.8,,,,
1275,2015-06-20 01:12:00,8.68,570.5,,,,
1276,2015-06-20 01:42:00,8.182,721.2,,,,
1277,2015-06-20 02:12:00,7.983,850.4,,,,
1278,2015-06-20 02:42:00,7.782,1162.5,,,,
1279,2015-06-20 03:12:00,8.779,2497.2,,,,
1280,2015-06-20 03:42:00,9.077,3272.2,,,,
1281,2015-06-20 04:12:00,10.259,4650,,,,
1282,2015-06-20 04:42:00,11.041,8266.7,,,,
1283,2015-06-20 05:12:00,12.401,13089,,,,
1284,2015-06-20 05:42:00,11.041,15844.5,,,,
1285,2015-06-20 06:12:00,11.334,16533.4,,,,
1286,2015-06-20 06:42:00,11.334,20666.8,,,,
1287,2015-06-20 07:12:00,16.427,38578,,,,
1288,2015-06-20 07:42:00,17.189,79911.6,,,,
1289,2015-06-20 08:12:00,14.325,55111.5,,,,
1290,2015-06-20 08:42:00,16.713,63378.2,,,,
1291,2015-06-20 09:12:00,21.187,143289.8,,,,
1292,2015-06-20 09:42:00,26.097,115734.1,,,,
1293,2015-06-20 10:12:00,27.075,121245.2,,,,
1294,2015-06-20 10:42:00,34.903,132267.5,,,,
1295,2015-06-20 11:12:00,42.878,165334.4,,,,
1296,2015-06-20 11:42:00,35.115,126756.4,,,,
1297,2015-06-20 12:12:00,25.416,82667.2,,,,
1298,2015-06-20 12:42:00,18.616,63378.2,,,,
1299,2015-06-20 13:12:00,23.292,209423.6,,,,
1300,2015-06-20 13:42:00,24.738,209423.6,,,,
1301,2015-06-20 14:12:00,21.951,176356.7,,,,
1302,2015-06-20 14:42:00,22.812,77156.1,,,,
1303,2015-06-20 15:12:00,16.713,35822.5,,,,
1304,2015-06-20 15:42:00,15.664,24800.2,,,,
1305,2015-06-20 16:12:00,15.855,27555.7,,,,
1306,2015-06-20 16:42:00,14.421,24800.2,,,,
1307,2015-06-20 17:12:00,15.473,33066.9,,,,
1308,2015-06-20 17:42:00,16.427,22044.6,,,,
1309,2015-06-20 18:12:00,18.806,24800.2,,,,
1310,2015-06-20 18:42:00,16.141,10677.8,,,,
1311,2015-06-20 19:12:00,16.713,10677.8,,,,
1312,2015-06-20 19:42:00,14.9,8266.7,,,,
1313,2015-06-20 20:12:00,13.846,10333.4,,,,
1314,2015-06-20 20:42:00,12.497,8611.2,,,,
1315,2015-06-20 21:12:00,10.357,5166.7,,,,
1316,2015-06-20 21:42:00,7.782,5166.7,,,,
1317,2015-06-20 22:12:00,6.775,2927.8,,,,
1318,2015-06-20 22:42:00,6.674,2583.4,,,,
1319,2015-06-20 23:12:00,6.573,1162.5,,,,
1320,2015-06-20 23:42:00,6.166,516.7,,,,
1321,2015-06-21 00:12:00,6.166,312.2,,,,
1322,2015-06-21 00:42:00,5.962,172.2,,,,
1323,2015-06-21 01:12:00,5.757,172.2,,,,
1324,2015-06-21 01:42:00,5.757,236.8,,,,
1325,2015-06-21 02:12:00,5.45,312.2,,,,
1326,2015-06-21 02:42:00,5.347,462.9,,,,
1327,2015-06-21 03:12:00,4.831,613.5,,,,
1328,2015-06-21 03:42:00,5.037,1377.8,,,,
1329,2015-06-21 04:12:00,4.831,2238.9,,,,
1330,2015-06-21 04:42:00,5.141,3961.1,,,,
1331,2015-06-21 05:12:00,5.347,6544.5,,,,
1332,2015-06-21 05:42:00,5.655,7577.8,,,,
1333,2015-06-21 06:12:00,5.86,8611.2,,,,
1334,2015-06-21 06:42:00,6.674,13777.9,,,,
1335,2015-06-21 07:12:00,7.381,13089,,,,
1336,2015-06-21 07:42:00,7.481,10333.4,,,,
1337,2015-06-21 08:12:00,8.481,18600.1,,,,
1338,2015-06-21 08:42:00,10.161,22044.6,,,,
1339,2015-06-21 09:12:00,11.334,35822.5,,,,
1340,2015-06-21 09:42:00,13.173,27555.7,,,,
1341,2015-06-21 10:12:00,15.76,37200.2,,,,
1342,2015-06-21 10:42:00,15.378,34444.7,,,,
1343,2015-06-21 11:12:00,19.948,55111.5,,,,
1344,2015-06-21 11:42:00,31.268,275557.4,,,,
1345,2015-06-21 12:12:00,30.255,209423.6,,,,
1346,2015-06-21 12:42:00,28.853,209423.6,,,,
1347,2015-06-21 13:12:00,34.268,198401.3,,,,
1348,2015-06-21 13:42:00,23.484,176356.7,,,,
1349,2015-06-21 14:12:00,20.996,170845.6,,,,
1350,2015-06-21 14:42:00,20.901,137778.7,,,,
1351,2015-06-21 15:12:00,20.615,110223,,,,
1352,2015-06-21 15:42:00,20.805,93689.5,,,,
1353,2015-06-21 16:12:00,20.329,30311.3,,,,
1354,2015-06-21 16:42:00,21.282,37200.2,,,,
1355,2015-06-21 17:12:00,20.424,27555.7,,,,
1356,2015-06-21 17:42:00,19.377,17222.3,,,,
1357,2015-06-21 18:12:00,19.472,16533.4,,,,
1358,2015-06-21 18:42:00,20.234,11711.2,,,,
1359,2015-06-21 19:12:00,18.331,11022.3,,,,
1360,2015-06-21 19:42:00,18.521,10333.4,,,,
1361,2015-06-21 20:12:00,16.237,10333.4,,,,
1362,2015-06-21 20:42:00,14.804,8611.2,,,,
1363,2015-06-21 21:12:00,13.365,11711.2,,,,
1364,2015-06-21 21:42:00,11.625,5166.7,,,,
1365,2015-06-21 22:12:00,10.063,3961.1,,,,
1366,2015-06-21 22:42:00,6.877,2411.1,,,,
1367,2015-06-21 23:12:00,6.471,2238.9,,,,
1368,2015-06-21 23:42:00,6.064,958,,,,
1369,2015-06-22 00:12:00,5.757,688.9,,,,
1370,2015-06-22 00:42:00,6.064,290.6,,,,
1371,2015-06-22 01:12:00,5.962,226,,,,
1372,2015-06-22 01:42:00,5.757,258.3,,,,
1373,2015-06-22 02:12:00,5.45,409,,,,
1374,2015-06-22 02:42:00,5.757,527.4,,,,
1375,2015-06-22 03:12:00,5.757,1377.8,,,,
1376,2015-06-22 03:42:00,5.757,2583.4,,,,
1377,2015-06-22 04:12:00,5.962,3100,,,,
1378,2015-06-22 04:42:00,6.268,3616.7,,,,
1379,2015-06-22 05:12:00,6.268,5166.7,,,,
1380,2015-06-22 05:42:00,6.775,6200,,,,
1381,2015-06-22 06:12:00,7.381,10677.8,,,,
1382,2015-06-22 06:42:00,7.882,13089,,,,
1383,2015-06-22 07:12:00,8.978,23422.4,,,,
1384,2015-06-22 07:42:00,10.748,26178,,,,
1385,2015-06-22 08:12:00,11.819,34444.7,,,,
1386,2015-06-22 08:42:00,14.038,38578,,,,
1387,2015-06-22 09:12:00,14.421,49600.3,,,,
1388,2015-06-22 09:42:00,17.57,93689.5,,,,
1389,2015-06-22 10:12:00,14.804,68889.3,,,,
1390,2015-06-22 10:42:00,13.269,57867,,,,
1391,2015-06-22 11:12:00,13.365,60622.6,,,,
1392,2015-06-22 11:42:00,15.855,74400.5,,,,
1393,2015-06-22 12:12:00,15.187,77156.1,,,,
1394,2015-06-22 12:42:00,21.76,104711.8,,,,
1395,2015-06-22 13:12:00,27.468,231468.2,,,,
1396,2015-06-22 13:42:00,29.152,77156.1,,,,
1397,2015-06-22 14:12:00,24.931,82667.2,,,,
1398,2015-06-22 14:42:00,33.326,63378.2,,,,
1399,2015-06-22 15:12:00,22.142,137778.7,,,,
1400,2015-06-22 15:42:00,22.812,52355.9,,,,
1401,2015-06-22 16:12:00,19.758,63378.2,,,,
1402,2015-06-22 16:42:00,16.999,44089.2,,,,
1403,2015-06-22 17:12:00,21.76,55111.5,,,,
1404,2015-06-22 17:42:00,19.948,31689.1,,,,
1405,2015-06-22 18:12:00,18.236,19289,,,,
1406,2015-06-22 18:42:00,18.616,22044.6,,,,
1407,2015-06-22 19:12:00,16.808,21355.7,,,,
1408,2015-06-22 19:42:00,16.618,19289,,,,
1409,2015-06-22 20:12:00,13.173,12400.1,,,,
1410,2015-06-22 20:42:00,11.431,10677.8,,,,
1411,2015-06-22 21:12:00,10.455,7233.4,,,,
1412,2015-06-22 21:42:00,10.259,5338.9,,,,
1413,2015-06-22 22:12:00,9.866,4133.4,,,,
1414,2015-06-22 22:42:00,9.669,2497.2,,,,
1415,2015-06-22 23:12:00,9.472,1291.7,,,,
1416,2015-06-22 23:42:00,8.879,1065.6,,,,
1417,2015-06-23 00:12:00,8.282,721.2,,,,
1418,2015-06-23 00:42:00,8.68,721.2,,,,
1419,2015-06-23 01:12:00,8.68,538.2,,,,
1420,2015-06-23 01:42:00,8.481,473.6,,,,
1421,2015-06-23 02:12:00,8.481,452.1,,,,
1422,2015-06-23 02:42:00,8.581,828.8,,,,
1423,2015-06-23 03:12:00,9.077,1636.1,,,,
1424,2015-06-23 03:42:00,8.581,2152.8,,,,
1425,2015-06-23 04:12:00,8.68,3961.1,,,,
1426,2015-06-23 04:42:00,9.176,5511.1,,,,
1427,2015-06-23 05:12:00,9.176,6544.5,,,,
1428,2015-06-23 05:42:00,9.571,9644.5,,,,
1429,2015-06-23 06:12:00,10.748,16533.4,,,,
1430,2015-06-23 06:42:00,13.846,41333.6,,,,
1431,2015-06-23 07:12:00,15.569,30311.3,,,,
1432,2015-06-23 07:42:00,25.125,79911.6,,,,
1433,2015-06-23 08:12:00,23.1,143289.8,,,,
1434,2015-06-23 08:42:00,27.567,79911.6,,,,
1435,2015-06-23 09:12:00,26.977,176356.7,,,,
1436,2015-06-23 09:42:00,37.055,198401.3,,,,
1437,2015-06-23 10:12:00,21.76,187379,,,,
1438,2015-06-23 10:42:00,22.333,198401.3,,,,
1439,2015-06-23 11:12:00,23.484,198401.3,,,,
1440,2015-06-23 11:42:00,22.717,209423.6,,,,
1441,2015-06-23 12:12:00,22.812,220445.9,,,,
1442,2015-06-23 12:42:00,22.046,209423.6,,,,
1443,2015-06-23 13:12:00,26.488,143289.8,,,,
1444,2015-06-23 13:42:00,26.781,231468.2,,,,
1445,2015-06-23 14:12:00,28.159,68889.3,,,,
1446,2015-06-23 14:42:00,37.714,165334.4,,,,
1447,2015-06-23 15:12:00,23.966,137778.7,,,,
1448,2015-06-23 15:42:00,19.948,52355.9,,,,
1449,2015-06-23 16:12:00,21.187,46844.8,,,,
1450,2015-06-23 16:42:00,18.14,38578,,,,
1451,2015-06-23 17:12:00,18.711,46844.8,,,,
1452,2015-06-23 17:42:00,19.853,26178,,,,
1453,2015-06-23 18:12:00,18.806,26178,,,,
1454,2015-06-23 18:42:00,18.521,12400.1,,,,
1455,2015-06-23 19:12:00,17.284,14466.8,,,,
1456,2015-06-23 19:42:00,17.95,17911.2,,,,
1457,2015-06-23 20:12:00,17.665,12400.1,,,,
1458,2015-06-23 20:42:00,17.379,10333.4,,,,
1459,2015-06-23 21:12:00,16.618,7577.8,,,,
1460,2015-06-23 21:42:00,15.569,6200,,,,
1461,2015-06-23 22:12:00,13.654,4994.5,,,,
1462,2015-06-23 22:42:00,11.722,3788.9,,,,
1463,2015-06-23 23:12:00,10.553,2669.5,,,,
1464,2015-06-23 23:42:00,9.176,1894.5,,,,
1465,2015-06-24 00:12:00,7.582,861.1,,,,
1466,2015-06-24 00:42:00,7.079,667.4,,,,
1467,2015-06-24 01:12:00,6.978,581.3,,,,
1468,2015-06-24 01:42:00,6.471,549,,,,
1469,2015-06-24 02:12:00,6.166,753.5,,,,
1470,2015-06-24 02:42:00,5.757,1130.2,,,,
1471,2015-06-24 03:12:00,6.268,2152.8,,,,
1472,2015-06-24 03:42:00,5.45,2066.7,,,,
1473,2015-06-24 04:12:00,5.552,1808.3,,,,
1474,2015-06-24 04:42:00,5.45,4305.6,,,,
1475,2015-06-24 05:12:00,5.655,5338.9,,,,
1476,2015-06-24 05:42:00,6.064,10677.8,,,,
1477,2015-06-24 06:12:00,6.064,9300.1,,,,
1478,2015-06-24 06:42:00,6.268,10677.8,,,,
1479,2015-06-24 07:12:00,6.674,12400.1,,,,
1480,2015-06-24 07:42:00,6.775,12400.1,,,,
1481,2015-06-24 08:12:00,7.28,13089,,,,
1482,2015-06-24 08:42:00,7.882,19289,,,,
1483,2015-06-24 09:12:00,9.275,33066.9,,,,
1484,2015-06-24 09:42:00,14.9,77156.1,,,,
1485,2015-06-24 10:12:00,27.764,176356.7,,,,
1486,2015-06-24 10:42:00,25.319,187379,,,,
1487,2015-06-24 11:12:00,22.908,198401.3,,,,
1488,2015-06-24 11:42:00,21.473,209423.6,,,,
1489,2015-06-24 12:12:00,20.519,198401.3,,,,
1490,2015-06-24 12:42:00,20.615,209423.6,,,,
1491,2015-06-24 13:12:00,20.615,209423.6,,,,
1492,2015-06-24 13:42:00,18.426,187379,,,,
1493,2015-06-24 14:12:00,19.092,170845.6,,,,
1494,2015-06-24 14:42:00,19.377,121245.2,,,,
1495,2015-06-24 15:12:00,18.711,126756.4,,,,
1496,2015-06-24 15:42:00,18.521,71644.9,,,,
1497,2015-06-24 16:12:00,18.426,33066.9,,,,
1498,2015-06-24 16:42:00,18.236,38578,,,,
1499,2015-06-24 17:12:00,17.95,12400.1,,,,
1500,2015-06-24 17:42:00,16.332,20666.8,,,,
1501,2015-06-24 18:12:00,17.57,12400.1,,,,
1502,2015-06-24 18:42:00,16.713,10333.4,,,,
1503,2015-06-24 19:12:00,16.523,9644.5,,,,
1504,2015-06-24 19:42:00,16.046,9300.1,,,,
1505,2015-06-24 20:12:00,15.378,6544.5,,,,
1506,2015-06-24 20:42:00,12.98,5166.7,,,,
1507,2015-06-24 21:12:00,12.787,4822.3,,,,
1508,2015-06-24 21:42:00,13.076,4994.5,,,,
1509,2015-06-24 22:12:00,11.236,2927.8,,,,
1510,2015-06-24 22:42:00,12.013,3444.5,,,,
1511,2015-06-24 23:12:00,10.846,2755.6,,,,
1512,2015-06-24 23:42:00,9.472,1980.6,,,,
1513,2015-06-25 00:12:00,8.082,861.1,,,,
1514,2015-06-25 00:42:00,7.582,667.4,,,,
1515,2015-06-25 01:12:00,6.674,613.5,,,,
1516,2015-06-25 01:42:00,5.655,678.1,,,,
1517,2015-06-25 02:12:00,4.934,861.1,,,,
1518,2015-06-25 02:42:00,5.244,1194.8,,,,
1519,2015-06-25 03:12:00,6.37,2927.8,,,,
1520,2015-06-25 03:42:00,7.381,4994.5,,,,
1521,2015-06-25 04:12:00,8.282,5511.1,,,,
1522,2015-06-25 04:42:00,8.68,6200,,,,
1523,2015-06-25 05:12:00,6.978,11022.3,,,,
1524,2015-06-25 05:42:00,7.782,14466.8,,,,
1525,2015-06-25 06:12:00,10.455,12400.1,,,,
1526,2015-06-25 06:42:00,14.613,28933.5,,,,
1527,2015-06-25 07:12:00,18.806,68889.3,,,,
1528,2015-06-25 07:42:00,22.621,93689.5,,,,
1529,2015-06-25 08:12:00,23.581,110223,,,,
1530,2015-06-25 08:42:00,31.37,137778.7,,,,
1531,2015-06-25 09:12:00,35.649,159823.3,,,,
1532,2015-06-25 09:42:00,32.291,176356.7,,,,
1533,2015-06-25 10:12:00,32.291,187379,,,,
1534,2015-06-25 10:42:00,31.064,198401.3,,,,
1535,2015-06-25 11:12:00,32.704,198401.3,,,,
1536,2015-06-25 11:42:00,30.963,198401.3,,,,
1537,2015-06-25 12:12:00,31.676,209423.6,,,,
1538,2015-06-25 12:42:00,29.053,198401.3,,,,
1539,2015-06-25 13:12:00,26.292,198401.3,,,,
1540,2015-06-25 13:42:00,24.448,176356.7,,,,
1541,2015-06-25 14:12:00,23.869,176356.7,,,,
1542,2015-06-25 14:42:00,23.773,165334.4,,,,
1543,2015-06-25 15:12:00,23.004,99200.7,,,,
1544,2015-06-25 15:42:00,23.004,85422.8,,,,
