day,hour,beta0,alpha,rho,o2,o2_pred,year,month,yday,par,wspeed,temp,do_eq,sch_conv,nhour,T_S,proc_err,obs_err,gamma_1,gamma_2,k0,k1,k2,sig_obs,temp_ref,z,fix_beta0,fix_alpha,fix_rho,do,type,D_M
1,11,306.8041491751742,1.8954670951190584,103.04543044098565,12623.316330888028,12653.082818049557,2012,6,163,618.7207802995985,2.7,10.115,10449.776669596584,0.42301357157400077,24,1,19.403949328905583,1.6836691119715397,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12626.085711187374,_fixed,1
1,12,306.8041491751742,1.8954670951190584,103.04543044098565,12545.141058446112,12569.269719124033,2012,6,163,765.3206657150466,3.6,10.33,10389.21910409711,0.4205601288115743,24,1,-107.94175960344546,-0.14105844611185603,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12549.430595970054,_fixed,1
1,13,306.8041491751742,1.8954670951190584,103.04543044098565,12457.415641334504,12473.760135804652,2012,6,163,826.8614350402796,4.7,10.635,10304.256555109814,0.41712968531975597,24,1,-111.85407778952867,-2.415641334504471,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12461.765832853025,_fixed,1
1,14,306.8041491751742,1.8954670951190584,103.04543044098565,12544.004777476897,12554.54521533088,2012,6,163,823.3808273918537,5.1,10.685,10290.43287603385,0.41657285413465467,24,1,70.24464167224505,0.9952225231027114,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12545.941317550814,_fixed,1
1,15,306.8041491751742,1.8954670951190584,103.04543044098565,12560.085248877322,12576.879310421158,2012,6,163,855.0103100158959,4.5,10.82,10253.254791337096,0.41507712583808526,24,1,5.540033546441919,-0.08524887732346542,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12563.227068992914,_fixed,1
1,16,306.8041491751742,1.8954670951190584,103.04543044098565,12589.682540526568,12602.538008807831,2012,6,163,851.2389433303501,4.8,10.925,10224.484874434605,0.4139215227938633,24,1,12.803230105409966,0.31745947343188163,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12592.308791390538,_fixed,1
1,17,306.8041491751742,1.8954670951190584,103.04543044098565,12594.29530955035,12621.81011003696,2012,6,163,772.370967154362,3.2,11.04,10193.1209510929,0.4126635800067667,24,1,-8.242699257480126,0.7046904496473871,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12597.208273272097,_fixed,1
1,18,306.8041491751742,1.8954670951190584,103.04543044098565,12565.047731167851,12590.727530191818,2012,6,163,706.0783135046669,3.5,11.16,10160.55507444799,0.4113594886925368,24,1,-56.76237886910894,-0.047731167849633493,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12568.533514014118,_fixed,1
1,19,306.8041491751742,1.8954670951190584,103.04543044098565,12546.629698515297,12571.370564714916,2012,6,163,609.4002209928761,3.6,11.254999999999999,10134.890155525594,0.41033323144385203,24,1,-44.09783167652131,-1.6296985152966954,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12549.833229316033,_fixed,1
1,20,306.8041491751742,1.8954670951190584,103.04543044098565,12654.697910101586,12661.120060907428,2012,6,163,499.1997379189994,5.2,11.27,10130.847163093415,0.41017168524171954,24,1,83.32734538666955,0.302089898415943,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12656.438040707157,_fixed,1
1,21,306.8041491751742,1.8954670951190584,103.04543044098565,12724.004589580703,12739.899952625728,2012,6,163,373.56554650590977,4,11.245000000000001,10137.58690024586,0.4104410036965459,24,1,62.88452867327578,0.9954104192966042,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12726.471783583518,_fixed,1
1,22,306.8041491751742,1.8954670951190584,103.04543044098565,12724.9035794888,12729.990943841514,2012,6,163,263.4408666270947,4.6,11.245000000000001,10137.58690024586,0.4104410036965459,24,1,-14.996373136928014,-4.903579488802279,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12729.882617926447,_fixed,1
1,23,306.8041491751742,1.8954670951190584,103.04543044098565,13102.798484446084,13086.884099815954,2012,6,163,142.43740575979254,4.4,11.205,10148.385224233149,0.41087269176035457,24,1,372.80754060457,2.2015155539156694,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,13104.923815147904,_fixed,1
1,24,306.8041491751742,1.8954670951190584,103.04543044098565,13269.26453231045,13260.61318065936,2012,6,163,83.43048061082833,1.2,11.17,10157.848671634567,0.41125120640654905,24,1,182.38043249449584,5.735467689550205,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,13274.643564095508,_fixed,1
2,1,304.68314328122966,1.8804053762151063,103.35932644484251,12983.207992803673,12933.16967317824,2012,6,164,21.926633970033947,3.1,11.16,10160.55507444799,0.4113594886925368,24,1,-277.4051878556875,-3.2079928036728234,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12994.286490441506,_fixed,2
2,2,304.68314328122966,1.8804053762151063,103.35932644484251,12894.268298320123,12843.911260986599,2012,6,164,6.112946736016033,2,11.205,10148.385224233149,0.41087269176035457,24,1,-38.90137485811647,5.7317016798751865,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12901.278350389408,_fixed,2
2,3,304.68314328122966,1.8804053762151063,103.35932644484251,12344.612307131858,12295.743337062584,2012,6,164,5.4408088456907135,2.6,11.21,10147.034440210793,0.4108186782881967,24,1,-499.29895385474083,-4.6123071318579605,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12357.159620993427,_fixed,2
2,4,304.68314328122966,1.8804053762151063,103.35932644484251,12149.991387410553,12111.943959621196,2012,6,164,14.413800088693412,2,11.15,10163.262616510185,0.4114678311528919,24,1,-145.75194965203082,0.008612589446784114,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12157.492541011057,_fixed,2
2,5,304.68314328122966,1.8804053762151063,103.35932644484251,11995.966599123556,11974.769875378732,2012,6,164,41.112737910317364,2,11.11,10174.104189922544,0.41190180345660876,24,1,-115.97736049763989,-0.9665991235560796,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12002.935692594927,_fixed,2
2,6,304.68314328122966,1.8804053762151063,103.35932644484251,11945.261898754881,11935.678112752355,2012,6,164,77.15531575577643,3.2,11.055,10189.041207420112,0.4125000925952711,24,1,-29.50797662385048,-0.26189875488125836,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,11950.216463259247,_fixed,2
2,7,304.68314328122966,1.8804053762151063,103.35932644484251,11910.317812188576,11914.602185787864,2012,6,164,131.12231307922195,4.1,11.02,10198.564623770544,0.412881775364668,24,1,-25.360300563779674,-0.31781218857577187,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,11914.776807428436,_fixed,2
2,8,304.68314328122966,1.8804053762151063,103.35932644484251,11925.608965879173,11944.247406200922,2012,6,164,179.97326156605493,3.4,11.004999999999999,10202.650391908861,0.41304558114777085,24,1,11.006780091309338,-0.6089658791734109,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,11930.349795741291,_fixed,2
2,9,304.68314328122966,1.8804053762151063,103.35932644484251,12005.27119905999,12041.676835713446,2012,6,164,372.8344496723357,2.4,11.059999999999999,10187.681865929768,0.41244562707349314,24,1,61.023792859066816,-0.2711990599909768,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12010.89719651631,_fixed,2
2,10,304.68314328122966,1.8804053762151063,103.35932644484251,12118.485593411111,12152.082829724926,2012,6,164,485.1596138586851,3,11.085,10180.889452893418,0.4121735263773678,24,1,76.80875769766499,1.514406588890779,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12124.822463432585,_fixed,2
2,11,304.68314328122966,1.8804053762151063,103.35932644484251,12086.56704715178,12117.154135866238,2012,6,164,533.6339793995355,3.6,11.125,10170.036460037312,0.41173895080240824,24,1,-65.51578257314577,-1.5670471517805709,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12094.579951735033,_fixed,2
2,12,304.68314328122966,1.8804053762151063,103.35932644484251,12188.994853155727,12223.59141559502,2012,6,164,793.0534362252298,2.8,11.190000000000001,10152.43928122119,0.4110348222140385,24,1,71.84071728948948,1.0051468442743499,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12195.296243802159,_fixed,2
2,13,304.68314328122966,1.8804053762151063,103.35932644484251,12204.207363981208,12221.020689791378,2012,6,164,789.6315765666304,5.1,11.309999999999999,10120.078299559556,0.40974155262079903,24,1,-19.384051613811607,0.7926360187921091,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12211.439359858607,_fixed,2
2,14,304.68314328122966,1.8804053762151063,103.35932644484251,12151.624601238402,12168.196192479485,2012,6,164,690.2638256202239,5.2,11.43,10087.880009115459,0.408456870755731,24,1,-69.39608855297593,-1.6246012384017376,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12159.291165344503,_fixed,2
2,15,304.68314328122966,1.8804053762151063,103.35932644484251,12224.37884732156,12230.360833400326,2012,6,164,853.7609385489391,6.1,11.555,10054.51196015385,0.40712772593094576,24,1,56.18265484207586,0.6211526784409216,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12230.334781925041,_fixed,2
2,16,304.68314328122966,1.8804053762151063,103.35932644484251,12220.254584846014,12231.326118463883,2012,6,164,874.4718473813867,5.6,11.67,10023.967192405878,0.4059130238599567,24,1,-10.106248554311605,-0.2545848460140405,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12226.44005969077,_fixed,2
2,17,304.68314328122966,1.8804053762151063,103.35932644484251,12219.500540163877,12235.659375106476,2012,6,164,751.1542319022656,5.1,11.76,10000.164804130749,0.4049677736838321,24,1,-11.825578300005873,0.4994598361226963,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12225.293318603226,_fixed,2
2,18,304.68314328122966,1.8804053762151063,103.35932644484251,12220.235103015846,12226.933569744553,2012,6,164,716.1104021475483,6,11.835,9980.39768481399,0.40418365755466784,24,1,-15.424272090629529,-0.23510301584792614,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12226.360639230332,_fixed,2
2,19,304.68314328122966,1.8804053762151063,103.35932644484251,12226.197829198314,12235.314481349187,2012,6,164,612.2653743084034,5.7,11.875,9969.880478307063,0.40376679209924393,24,1,-0.7357405462389579,-1.197829198314139,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12231.821830893901,_fixed,2
2,20,304.68314328122966,1.8804053762151063,103.35932644484251,12338.615662698325,12346.100477922702,2012,6,164,501.3433947350984,5.6,11.895,9964.628447512756,0.4035587053322657,24,1,103.30118134913755,1.3843373016752594,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12343.428658347138,_fixed,2
2,21,304.68314328122966,1.8804053762151063,103.35932644484251,12345.289501219417,12373.477953585703,2012,6,164,380.66745298764835,3.2,11.9,9963.316123627148,0.40350671963065926,24,1,-0.8109767032856325,-0.2895012194185256,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12351.84095645883,_fixed,2
2,22,304.68314328122966,1.8804053762151063,103.35932644484251,12405.255409038717,12418.29850131406,2012,6,164,263.75035808321564,4.2,11.809999999999999,9986.979853021494,0.40444466775995497,24,1,31.777455453013317,-0.25540903871478804,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12412.57689830786,_fixed,2
2,23,304.68314328122966,1.8804053762151063,103.35932644484251,12481.810505304737,12478.58479184092,2012,6,164,155.21720670073586,4.2,11.765,9998.845070542955,0.40491539786839226,24,1,63.51200399067602,-1.81050530473658,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12490.772487309536,_fixed,2
2,24,304.68314328122966,1.8804053762151063,103.35932644484251,12689.102632812235,12659.72987105091,2012,6,164,71.99160082778853,3.7,11.695,10017.346438649924,0.40564998130854235,24,1,210.5178409713153,0.8973671877665765,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12697.067488523513,_fixed,2
3,1,301.1033326726231,1.822320222776473,103.34678769351052,12792.253245960255,12736.423287169942,2012,6,165,23.30939086098622,3.7,11.65,10029.26877861731,0.40612372048449996,24,1,132.52337490934588,2.746754039744701,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12800.571752877968,_fixed,3
3,2,301.1033326726231,1.822320222776473,103.34678769351052,12648.832823220298,12574.60959666059,2012,6,165,7.4193428924517395,4.8,11.615,10038.557228748658,0.40649300212078343,24,1,-87.59046394964389,1.167176779701549,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12659.019687559807,_fixed,3
3,3,301.1033326726231,1.822320222776473,103.34678769351052,12381.573672119344,12308.976931878413,2012,6,165,7.003355612443589,5.2,11.535,10059.839113799255,0.40733977027328977,24,1,-193.03592454124555,-1.5736721193461563,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12392.692041345323,_fixed,3
3,4,301.1033326726231,1.822320222776473,103.34678769351052,12259.598792579793,12201.251124948285,2012,6,165,15.705442285746045,4.6,11.379999999999999,10101.27626139414,0.4089911151784524,24,1,-49.378139298620226,0.40120742020735634,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12268.497062776009,_fixed,3
3,5,301.1033326726231,1.822320222776473,103.34678769351052,12149.289579957658,12108.137288170734,2012,6,165,47.50028117456431,4.8,11.405000000000001,10094.574623204979,0.4087238076614989,24,1,-51.96154499062686,0.7104200423400471,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12157.925739475839,_fixed,3
3,6,301.1033326726231,1.822320222776473,103.34678769351052,12006.43416328145,11986.594571677571,2012,6,165,64.5693271730678,3.6,11.175,10156.495897247905,0.41119708781772,24,1,-101.70312488928357,-1.434163281452129,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12014.775557571555,_fixed,3
3,7,301.1033326726231,1.822320222776473,103.34678769351052,12014.987713703948,12002.78076832947,2012,6,165,70.40298468348088,2.8,11.055,10189.041207420112,0.4125000925952711,24,1,28.393142026376154,0.012286296052479884,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12021.067451807225,_fixed,3
3,8,301.1033326726231,1.822320222776473,103.34678769351052,12000.36341260634,12002.3826493938,2012,6,165,106.5515357295079,2.9,10.985,10208.102105036232,0.4132642014429549,24,1,-2.417355723129731,-0.3634126063407166,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12006.12572695351,_fixed,3
3,9,301.1033326726231,1.822320222776473,103.34678769351052,11975.416112618292,11987.984187705344,2012,6,165,149.42828433907871,3.2,10.97,10212.193909390311,0.41342832626053233,24,1,-26.966536775507848,-0.41611261828984425,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,11980.732937929222,_fixed,3
3,10,301.1033326726231,1.822320222776473,103.34678769351052,11999.753713905247,12018.30800026031,2012,6,165,148.66880272549946,1.9,10.955,10216.288304297164,0.4135925880102522,24,1,11.76952619990334,0.2462860947525769,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12005.207396616632,_fixed,3
3,11,301.1033326726231,1.822320222776473,103.34678769351052,12031.232772662497,12059.133067535497,2012,6,165,333.0466715629391,3.5,10.945,10219.019341167761,0.4137021719770182,24,1,12.924772402187955,-1.2327726624953357,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12037.550455329745,_fixed,3
3,12,301.1033326726231,1.822320222776473,103.34678769351052,12155.176621081926,12187.037481382344,2012,6,165,626.6802723002719,3.1,11.025,10197.203275242513,0.412827203782112,24,1,96.0435535464294,-0.1766210819241678,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12161.292878075232,_fixed,3
3,13,301.1033326726231,1.822320222776473,103.34678769351052,12308.64330986051,12342.627419554648,2012,6,165,823.1814865453015,2.6,11.129999999999999,10168.681120915351,0.411684696740407,24,1,121.60582847816659,1.3566901394879096,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12314.579456028658,_fixed,3
3,14,301.1033326726231,1.822320222776473,103.34678769351052,12374.877511280782,12407.093136949723,2012,6,165,857.0111930069611,2.7,11.184999999999999,10153.791202120552,0.4110888957259517,24,1,32.25009172613318,0.12248871921838145,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12381.502410480876,_fixed,3
3,15,301.1033326726231,1.822320222776473,103.34678769351052,12429.855783711297,12468.406596636585,2012,6,165,880.6608622912903,1.5,11.29,10125.460469225629,0.40995649951448854,24,1,22.762646761573706,0.14421628870331915,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12436.412654480206,_fixed,3
3,16,301.1033326726231,1.822320222776473,103.34678769351052,12499.072682577636,12521.998909458918,2012,6,165,657.709782346167,3.7,11.34,10112.01351695851,0.40941957946741014,24,1,30.66608594105128,0.9273174223635579,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12505.459284396773,_fixed,3
3,17,301.1033326726231,1.822320222776473,103.34678769351052,12467.716590000615,12498.983911459922,2012,6,165,496.90516582159853,2.6,11.435,10086.541928333134,0.4084035277989323,24,1,-54.28231945830339,2.283409999383366,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12475.163186890128,_fixed,3
3,18,301.1033326726231,1.822320222776473,103.34678769351052,12248.088905355864,12277.602462355408,2012,6,165,557.5026610010085,3.3,11.79,9992.250532380274,0.4046537362892654,24,1,-250.89500610405776,-3.0889053558621526,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12258.233458769928,_fixed,3
3,19,301.1033326726231,1.822320222776473,103.34678769351052,12270.178290548833,12297.56743681753,2012,6,165,655.6950733630143,3.6,11.815000000000001,9985.6628702111,0.40439243680407644,24,1,-7.424171806575032,-0.17829054883259232,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12277.604917808854,_fixed,3
3,20,301.1033326726231,1.822320222776473,103.34678769351052,12295.268078791563,12314.016939332267,2012,6,165,506.64354304672474,4.5,11.84,9979.08207454645,0.40413149886390404,24,1,-2.299358025966285,-0.2680787915633118,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12302.600069564218,_fixed,3
3,21,301.1033326726231,1.822320222776473,103.34678769351052,12334.341315215413,12363.56874644745,2012,6,165,382.19420692520885,2.9,11.83,9981.713569438587,0.40423583068968016,24,1,20.324375883146786,0.6586847845865123,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12341.613030113194,_fixed,3
3,22,301.1033326726231,1.822320222776473,103.34678769351052,12331.062501491775,12353.690200978808,2012,6,165,216.98710768296735,2.3,11.844999999999999,9977.76673856011,0.4040793546130034,24,1,-32.506244955675356,-1.0625014917750377,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12340.129793303518,_fixed,3
3,23,301.1033326726231,1.822320222776473,103.34678769351052,12390.239406789467,12411.769482831229,2012,6,165,178.20290851493655,1.3,11.82,9984.34616206173,0.4043402203099969,24,1,36.54920581065926,-0.2394067894674663,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12399.790159369499,_fixed,3
3,24,301.1033326726231,1.822320222776473,103.34678769351052,12449.242962037586,12436.992143829864,2012,6,165,82.59921891797866,2.3,11.795,9990.932450170792,0.40460144744228554,24,1,37.4734792063573,0.7570379624139605,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12459.386321755572,_fixed,3
4,1,298.85795345462594,1.7822225669154887,102.28248560350806,12439.416930461153,12396.518091262915,2012,6,166,22.84660442166309,2.5,11.765,9998.845070542955,0.40491539786839226,24,1,2.4247866312889528,0.5830695388485765,1.0890387842185825,1.1364094621717886,5.287633656985171,0.681089516601451,1.7,10,11.99139,3.3,FALSE,FALSE,FALSE,12449.582746407248,_fixed,4
