type,seed,year,month,yday,hour,par,wspeed,temp,do_eq,sch_conv,do,T_S,D_M
fixed_all,5,2012,6,164,8,179.97326156605493,3.4,11.004999999999999,10202.650391908861,0.41304558114777085,12876.471937280057,1,2
fixed_all,5,2012,6,164,9,372.8344496723357,2.4,11.059999999999999,10187.681865929768,0.41244562707349314,12852.4672448062,1,2
fixed_all,5,2012,6,164,10,485.1596138586851,3,11.085,10180.889452893418,0.4121735263773678,12814.806613055838,1,2
fixed_all,5,2012,6,164,11,533.6339793995355,3.6,11.125,10170.036460037312,0.41173895080240824,12792.339443143575,1,2
fixed_all,5,2012,6,164,12,793.0534362252298,2.8,11.190000000000001,10152.43928122119,0.4110348222140385,12814.344047202349,1,2
fixed_all,5,2012,6,164,13,789.6315765666304,5.1,11.309999999999999,10120.078299559556,0.40974155262079903,12859.728300555227,1,2
fixed_all,5,2012,6,164,14,690.2638256202239,5.2,11.43,10087.880009115459,0.408456870755731,12926.046171663093,1,2
fixed_all,5,2012,6,164,15,853.7609385489391,6.1,11.555,10054.51196015385,0.40712772593094576,12913.818935475438,1,2
fixed_all,5,2012,6,164,16,874.4718473813867,5.6,11.67,10023.967192405878,0.4059130238599567,13002.365650691028,1,2
fixed_all,5,2012,6,164,17,751.1542319022656,5.1,11.76,10000.164804130749,0.4049677736838321,12927.88323075922,1,2
fixed_all,5,2012,6,164,18,716.1104021475483,6,11.835,9980.39768481399,0.40418365755466784,12918.651374430478,1,2
fixed_all,5,2012,6,164,19,612.2653743084034,5.7,11.875,9969.880478307063,0.40376679209924393,12832.52120055889,1,2
fixed_all,5,2012,6,164,20,501.3433947350984,5.6,11.895,9964.628447512756,0.4035587053322657,12841.038579536225,1,2
fixed_all,5,2012,6,164,21,380.66745298764835,3.2,11.9,9963.316123627148,0.40350671963065926,12823.366790500497,1,2
fixed_all,5,2012,6,164,22,263.75035808321564,4.2,11.809999999999999,9986.979853021494,0.40444466775995497,12807.04201147034,1,2
fixed_all,5,2012,6,164,23,155.21720670073586,4.2,11.765,9998.845070542955,0.40491539786839226,12824.045892595865,1,2
fixed_all,5,2012,6,164,24,71.99160082778853,3.7,11.695,10017.346438649924,0.40564998130854235,12842.504855904803,1,2
fixed_all,5,2012,6,165,1,23.30939086098622,3.7,11.65,10029.26877861731,0.40612372048449996,12655.004176447637,1,3
fixed_all,5,2012,6,165,2,7.4193428924517395,4.8,11.615,10038.557228748658,0.40649300212078343,12486.258000147232,1,3
fixed_all,5,2012,6,165,3,7.003355612443589,5.2,11.535,10059.839113799255,0.40733977027328977,12223.221971664481,1,3
fixed_all,5,2012,6,165,4,15.705442285746045,4.6,11.379999999999999,10101.27626139414,0.40899111517845244,12127.743865188726,1,3
fixed_all,5,2012,6,165,5,47.50028117456431,4.8,11.405000000000001,10094.574623204979,0.4087238076614989,11978.23057408545,1,3
fixed_all,5,2012,6,165,6,64.5693271730678,3.6,11.175,10156.495897247905,0.41119708781772,11974.496558976156,1,3
fixed_all,5,2012,6,165,7,70.40298468348088,2.8,11.055,10189.041207420112,0.4125000925952711,11999.025542212072,1,3
fixed_all,5,2012,6,165,8,106.5515357295079,2.9,10.985,10208.102105036232,0.4132642014429549,11926.753684378626,1,3
fixed_all,5,2012,6,165,9,149.42828433907871,3.2,10.97,10212.193909390311,0.41342832626053233,12021.62075282772,1,3
fixed_all,5,2012,6,165,10,148.66880272549946,1.9,10.955,10216.288304297164,0.4135925880102522,12008.247814431847,1,3
fixed_all,5,2012,6,165,11,333.0466715629391,3.5,10.945,10219.019341167761,0.4137021719770182,12010.089525836092,1,3
fixed_all,5,2012,6,165,12,626.6802723002719,3.1,11.025,10197.203275242513,0.412827203782112,12027.085030036207,1,3
fixed_all,5,2012,6,165,13,823.1814865453015,2.6,11.129999999999999,10168.681120915351,0.411684696740407,12131.215297271685,1,3
fixed_all,5,2012,6,165,14,857.0111930069611,2.7,11.184999999999999,10153.791202120552,0.4110888957259517,12218.475839556466,1,3
fixed_all,5,2012,6,165,15,880.6608622912903,1.5,11.29,10125.460469225629,0.40995649951448854,12285.599397705448,1,3
fixed_all,5,2012,6,165,16,657.709782346167,3.7,11.34,10112.01351695851,0.40941957946741014,12411.434534899534,1,3
fixed_all,5,2012,6,165,17,496.90516582159853,2.6,11.435,10086.541928333134,0.4084035277989323,12526.597749468414,1,3
fixed_all,5,2012,6,165,18,557.5026610010085,3.3,11.79,9992.250532380274,0.4046537362892654,12521.394530671567,1,3
fixed_all,5,2012,6,165,19,655.6950733630143,3.6,11.815000000000001,9985.6628702111,0.40439243680407644,12540.681682547956,1,3
fixed_all,5,2012,6,165,20,506.64354304672474,4.5,11.84,9979.08207454645,0.40413149886390404,12585.471027582362,1,3
fixed_all,5,2012,6,165,21,382.19420692520885,2.9,11.83,9981.713569438587,0.40423583068968016,12755.406680295655,1,3
fixed_all,5,2012,6,165,22,216.98710768296735,2.3,11.844999999999999,9977.76673856011,0.4040793546130034,12704.072706745832,1,3
fixed_all,5,2012,6,165,23,178.20290851493655,1.3,11.82,9984.34616206173,0.4043402203099969,12655.44826157851,1,3
fixed_all,5,2012,6,165,24,82.59921891797866,2.3,11.795,9990.932450170792,0.40460144744228554,12472.972151990178,1,3
fixed_all,5,2012,6,166,1,22.84660442166309,2.5,11.765,9998.845070542955,0.40491539786839226,12423.55810682831,1,4
fixed_all,5,2012,6,166,2,6.758831665290511,2.7,11.735,10006.767606033673,0.4052298705009953,12339.009501710147,1,4
fixed_all,5,2012,6,166,3,4.743484165482663,2.4,11.695,10017.346438649924,0.40564998130854235,12132.893308190176,1,4
fixed_all,5,2012,6,166,4,14.3694253762597,4.5,11.600000000000001,10042.54215726664,0.40665148516125027,12144.823966749373,1,4
fixed_all,5,2012,6,166,5,39.497476261469046,3,11.515,10065.170730595379,0.4075520499578076,12144.410348530166,1,4
fixed_all,5,2012,6,166,6,67.30614656264912,3,11.45,10082.529368656753,0.40824358769713237,12039.39404872755,1,4
fixed_all,5,2012,6,166,7,133.23420012097188,3.7,11.36,10106.642635846825,0.4092052284063895,12197.62153839482,1,4
fixed_all,5,2012,6,166,8,243.03121182801632,3.7,11.31,10120.078299559556,0.40974155262079903,12217.17457001019,1,4
fixed_all,5,2012,6,166,9,392.5230060875139,3.1,11.365,10105.300619929629,0.4091516778137062,12272.455091402375,1,4
fixed_all,5,2012,6,166,10,550.6372724449549,3.5,11.469999999999999,10077.183212418862,0.4080305411887199,12347.203211846503,1,4
fixed_all,5,2012,6,166,11,732.5877632778876,5.4,11.595,10043.871022559879,0.4067043421381088,12386.729472479363,1,4
fixed_all,5,2012,6,166,12,760.3085451111775,6.1,11.71,10013.377304861555,0.40549233062155565,12412.039115358242,1,4
fixed_all,5,2012,6,166,13,841.6735703670554,5.9,11.84,9979.08207454645,0.40413149886390404,12447.52719759634,1,4
fixed_all,5,2012,6,166,14,842.6936153170359,5.5,11.940000000000001,9952.82736767683,0.4030913515933882,12555.05029183293,1,4
fixed_all,5,2012,6,166,15,872.5430414768314,6,12.035,9927.98646754549,0.402108529775015,12584.381681501583,1,4
fixed_all,5,2012,6,166,16,835.3893795322693,6.4,12.135,9901.943967236426,0.40107954504184773,12559.281680802993,1,4
fixed_all,5,2012,6,166,17,756.8845626917365,6.1,12.22,9879.892735123,0.40020936983248334,12469.911939761294,1,4
fixed_all,5,2012,6,166,18,689.6229406160827,6.7,12.3,9859.209550295473,0.39939410659012947,12418.530938842901,1,4
fixed_all,5,2012,6,166,19,638.3877268915726,5.1,12.344999999999999,9847.605362563603,0.39893710166285434,12345.834236855919,1,4
fixed_all,5,2012,6,166,20,497.93212830235336,6.5,12.36,9843.742104239844,0.3987850188677687,12431.276377893206,1,4
fixed_all,5,2012,6,166,21,385.22519363116754,5.9,12.29,9861.791198380299,0.3994958175717274,12646.924316134304,1,4
fixed_all,5,2012,6,166,22,266.00770526795804,4,12.215,9881.187714104457,0.400260443529184,12736.18915707433,1,4
fixed_all,5,2012,6,166,23,167.77222080969696,2.2,12.14,9900.644680652558,0.40102824501147066,12749.566112341196,1,4
fixed_all,5,2012,6,166,24,80.11770160532089,3.8,12.06,9921.465690312505,0.4018507498439139,12673.469806446226,1,4
fixed_all,5,2012,6,167,1,24.058942895273493,2.9,11.955,9948.898586994477,0.40293582551306706,12626.161753285927,1,5
fixed_all,5,2012,6,167,2,6.970942437744477,1.9,11.875,9969.880478307063,0.40376679209924393,12630.80655161251,1,5
fixed_all,5,2012,6,167,3,5.515462488804278,2.3,11.825,9983.029728495821,0.4042880182733275,12578.56727317804,1,5
fixed_all,5,2012,6,167,4,8.83044499865622,1.6,11.74,10005.446494204245,0.4051774220909004,12462.485293005435,1,5
fixed_all,5,2012,6,167,5,21.985951924932053,2.9,11.715,10012.054812884482,0.4054398095067514,12390.090333643982,1,5
fixed_all,5,2012,6,167,6,32.87346800684222,2.1,11.645,10030.594867920297,0.4061764311473374,12363.13095552593,1,5
fixed_all,5,2012,6,167,7,83.52255746033597,1.3,11.594999999999999,10043.871022559879,0.4067043421381088,12351.698648991784,1,5
fixed_all,5,2012,6,167,8,148.3133474066843,1.8,11.555,10054.51196015385,0.40712772593094576,12326.164577343494,1,5
fixed_all,5,2012,6,167,9,388.61243153499464,1.7,11.575,10049.189264718998,0.40691591664705784,12432.119500683191,1,5
fixed_all,5,2012,6,167,10,520.2990926121284,4.2,11.635,10033.247878364044,0.4062818963119694,12475.0974283967,1,5
fixed_all,5,2012,6,167,11,446.6768597097759,5.9,11.695,10017.346438649924,0.40564998130854235,12431.731368385934,1,5
fixed_all,5,2012,6,167,12,532.0020820302691,5,11.74,10005.446494204245,0.4051774220909004,12433.79767000833,1,5
fixed_all,5,2012,6,167,13,438.3149780192188,5.3,11.78,9994.887521994377,0.40475835743888644,12400.818619949887,1,5
fixed_all,5,2012,6,167,14,362.1092562984464,4.1,11.815000000000001,9985.6628702111,0.40439243680407644,12411.933262713272,1,5
fixed_all,5,2012,6,167,15,259.75164062481105,5.4,11.835,9980.39768481399,0.40418365755466784,12477.408536540173,1,5
fixed_all,5,2012,6,167,16,359.7814694376932,3,11.89,9965.941044848158,0.40361070542555066,12488.388630344916,1,5
fixed_all,5,2012,6,167,17,406.65103140205656,5,11.92,9958.06956107095,0.4032989206535282,12430.369798317415,1,5
fixed_all,5,2012,6,167,18,380.56697164617975,4.6,11.905000000000001,9962.004073115126,0.40345474831635636,12478.416068119785,1,5
fixed_all,5,2012,6,167,19,357.9027729294029,5.2,11.9,9963.316123627148,0.40350671963065926,12441.88444060987,1,5
fixed_all,5,2012,6,167,20,263.9029630366396,4.4,11.885000000000002,9967.25391570866,0.4036627199148906,12375.045146404262,1,5
fixed_all,5,2012,6,167,21,175.52168741585717,5.3,11.864999999999998,9972.508135911521,0.4038709219203517,12467.220907399878,1,5
fixed_all,5,2012,6,167,22,119.65291150318093,3.6,11.84,9979.08207454645,0.40413149886390404,12341.643481222727,1,5
fixed_all,5,2012,6,167,23,71.22941396820158,3.8,11.79,9992.250532380274,0.4046537362892654,12351.751457149683,1,5
fixed_all,5,2012,6,167,24,39.36331132310677,3.7,11.73,10008.088993740103,0.40528233344322445,12397.349284851922,1,5
fixed_all,5,2012,6,168,1,11.67586023079661,3.8,11.68,10021.31806082852,0.4058077631019646,12386.238419232282,1,6
fixed_all,5,2012,6,168,2,1.4498036285868394,2.6,11.605,10041.21356991829,0.40659864283569247,12239.56758870299,1,6
fixed_all,5,2012,6,168,3,0.481513528042118,3,11.545,10057.174979391522,0.4072337187020831,12128.606168814098,1,6
fixed_all,5,2012,6,168,4,3.317725218035802,3.2,11.485,10073.176535022352,0.40787091137228376,12063.365455070993,1,6
fixed_all,5,2012,6,168,5,19.337081356916308,0.9,11.43,10087.880009115459,0.408456870755731,12081.77305054064,1,6
fixed_all,5,2012,6,168,6,35.17739277810871,2.5,11.415,10091.895935222457,0.40861698845702854,11850.893343159056,1,6
fixed_all,5,2012,6,168,7,76.13992160502367,3.3,11.434999999999999,10086.541928333134,0.40840352779893235,11756.56565662675,1,6
fixed_all,5,2012,6,168,8,113.84913611980826,3.6,11.415,10091.895935222457,0.40861698845702854,11786.585046336737,1,6
fixed_all,5,2012,6,168,9,177.5683994724739,3.8,11.39,10098.594762603147,0.4088841476626881,11742.059721607919,1,6
fixed_all,5,2012,6,168,10,327.1760369929224,2.6,11.375,10102.617432781151,0.4090446212041974,11774.87200546216,1,6
fixed_all,5,2012,6,168,11,302.67203674376674,3.6,11.370000000000001,10103.958885600818,0.40909814208112893,11876.388180504631,1,6
fixed_all,5,2012,6,168,12,446.899417378329,2.3,11.41,10093.235138770351,0.40867039064926786,11951.828729931623,1,6
fixed_all,5,2012,6,168,13,246.61967150865075,1.7,11.475000000000001,10075.847373437009,0.40797731648923247,11990.274329646512,1,6
fixed_all,5,2012,6,168,14,527.3550013515596,3.6,11.515,10065.170730595379,0.4075520499578076,11985.54257387815,1,6
fixed_all,5,2012,6,168,15,204.27366114638411,5,11.54,10058.506907160476,0.4072867371354611,11980.888437592514,1,6
fixed_all,5,2012,6,168,16,501.09582139656374,3,11.620000000000001,10037.229474773318,0.40644020372258655,12001.26130760941,1,6
fixed_all,5,2012,6,168,17,762.5780281253302,7.4,11.684999999999999,10019.99391015358,0.40575515459609285,12017.9789590022,1,6
fixed_all,5,2012,6,168,18,443.9387462407522,5.4,11.69,10018.670036119613,0.4057025606664223,12051.354105420174,1,6
fixed_all,5,2012,6,168,19,166.98385259624536,5.1,11.665,10025.292173461594,0.40596567612090195,12074.598074887128,1,6
fixed_all,5,2012,6,168,20,178.17442605129625,5.5,11.64,10031.92123447705,0.406229156421688,12047.55729793256,1,6
fixed_all,5,2012,6,168,21,159.96039560770953,5.6,11.625,10035.901998435174,0.40638741995799904,12048.658878698572,1,6
fixed_all,5,2012,6,168,22,97.11611717004386,6.3,11.555,10054.51196015385,0.40712772593094576,12058.40366286865,1,6
fixed_all,5,2012,6,168,23,79.94572547621408,5,11.52,10063.837407705578,0.407498957957826,12085.05773048676,1,6
fixed_all,5,2012,6,168,24,44.30943704457164,5.4,11.49,10071.841535434316,0.40781773094593604,12188.804369121375,1,6
fixed_all,5,2012,6,169,1,26.3740768134171,5.2,11.45,10082.529368656753,0.40824358769713237,12078.987826094968,1,7
fixed_all,5,2012,6,169,2,7.349616042752806,5.2,11.405000000000001,10094.574623204979,0.4087238076614989,12121.00766452354,1,7
fixed_all,5,2012,6,169,3,5.920962088785909,3.1,11.325,10116.044638297366,0.4095804990129427,12085.20960450261,1,7
fixed_all,5,2012,6,169,4,14.130727543961319,3.6,11.24,10138.935697771993,0.4104949122717048,12022.08417594309,1,7
fixed_all,5,2012,6,169,5,52.69936862106672,4.9,11.165,10159.20173067476,0.4113053400299918,11931.777091080325,1,7
fixed_all,5,2012,6,169,6,104.47157437414785,4.6,11.055,10189.041207420112,0.4125000925952711,11860.441489783869,1,7
fixed_all,5,2012,6,169,7,236.1631232504847,3.1,11.024999999999999,10197.203275242513,0.412827203782112,11785.352786642958,1,7
fixed_all,5,2012,6,169,8,347.47842711921646,2.6,11.02,10198.564623770544,0.412881775364668,11754.53739952054,1,7
fixed_all,5,2012,6,169,9,508.6611381651353,1.2,11.01,10201.288182023785,0.41299096404298846,11800.946107741118,1,7
fixed_all,5,2012,6,169,10,595.2845720377321,1.6,11.059999999999999,10187.681865929768,0.41244562707349314,11778.795984021424,1,7
fixed_all,5,2012,6,169,11,514.1472114357019,1.4,11.125,10170.036460037312,0.41173895080240824,11833.215182137863,1,7
fixed_all,5,2012,6,169,12,521.4467868395504,2.6,11.195,10151.087644659547,0.4109807637187913,11832.98899167577,1,7
fixed_all,5,2012,6,169,13,574.3537939149456,2.6,11.305,10121.423418107095,0.4097952669692249,11862.390760546126,1,7
fixed_all,5,2012,6,169,14,473.64770528926834,2.3,11.34,10112.01351695851,0.40941957946741014,11955.770345582692,1,7
fixed_all,5,2012,6,169,15,461.4719695402284,1.9,11.385,10099.935371360669,0.4089376239994353,11936.79947392352,1,7
fixed_all,5,2012,6,169,16,463.56421585075685,2.2,11.43,10087.880009115459,0.408456870755731,11841.310818308659,1,7
fixed_all,5,2012,6,169,17,473.9350528623261,1.1,11.495000000000001,10070.506815490455,0.4077645652684166,11962.064500200753,1,7
fixed_all,5,2012,6,169,18,365.1988543150438,1.4,11.535,10059.839113799255,0.40733977027328977,12038.644089431444,1,7
fixed_all,5,2012,6,169,19,222.54940009460975,2.2,11.57,10050.519520890099,0.40696884694680785,12228.589760429024,1,7
fixed_all,5,2012,6,169,20,270.45879288930524,1.4,11.61,10039.885260437728,0.4065458151570112,11937.42873672735,1,7
fixed_all,5,2012,6,169,21,267.3169219257175,2.6,11.61,10039.885260437728,0.4065458151570112,11945.249481081615,1,7
fixed_all,5,2012,6,169,22,263.21368310858486,1.8,11.6,10042.54215726664,0.4066514851612503,12036.658475008498,1,7
fixed_all,5,2012,6,169,23,158.34128925569715,3.1,11.57,10050.519520890099,0.40696884694680785,12116.792064052866,1,7
fixed_all,5,2012,6,169,24,65.608058488355,3.9,11.535,10059.839113799255,0.40733977027328977,11927.64951385226,1,7
fixed_all,5,2012,6,170,1,15.945315571074334,3.4,11.47,10077.183212418862,0.4080305411887199,11942.072227284238,1,8
fixed_all,5,2012,6,170,2,4.943808582013698,1.9,11.43,10087.880009115459,0.408456870755731,11810.892661895597,1,8
fixed_all,5,2012,6,170,3,2.5820633743684387,1.8,11.385,10099.935371360669,0.4089376239994353,11793.178038932687,1,8
fixed_all,5,2012,6,170,4,11.967512671979263,1.9,11.344999999999999,10110.670373907753,0.4093659693896873,11821.519923429521,1,8
fixed_all,5,2012,6,170,5,57.8805736913491,1.9,11.295,10124.114502861461,0.40990274041159974,11811.094280388339,1,8
fixed_all,5,2012,6,170,6,135.68046471648853,3,11.274999999999999,10129.500065207765,0.41011786640361547,11597.652971241438,1,8
fixed_all,5,2012,6,170,7,242.25498173040833,3.7,11.25,10136.238386190169,0.41038711008875417,11555.20025791544,1,8
fixed_all,5,2012,6,170,8,364.1640856987725,3.7,11.27,10130.847163093415,0.41017168524171954,11636.979853758205,1,8
fixed_all,5,2012,6,170,9,443.79598827985245,4.3,11.309999999999999,10120.078299559556,0.40974155262079903,11705.970851465225,1,8
fixed_all,5,2012,6,170,10,590.9020920090809,4,11.364999999999998,10105.300619929629,0.40915167781370626,11831.397549479485,1,8
fixed_all,5,2012,6,170,11,441.7151722960417,5.1,11.43,10087.880009115459,0.408456870755731,11790.878277479447,1,8
fixed_all,5,2012,6,170,12,670.3974561530982,5.6,11.530000000000001,10061.171599384774,0.4073928181200032,11945.855282199027,1,8
fixed_all,5,2012,6,170,13,692.7502682823765,4.6,11.605,10041.21356991829,0.40659864283569247,11977.941641987298,1,8
fixed_all,5,2012,6,170,14,512.6495959042794,4.9,11.735,10006.767606033673,0.4052298705009953,12011.754010722556,1,8
fixed_all,5,2012,6,170,15,632.5928432973741,6.4,11.835,9980.39768481399,0.40418365755466784,12076.422826153148,1,8
fixed_all,5,2012,6,170,16,730.3702936461619,5.9,11.965,9946.280762728013,0.4028322131629577,12054.474117513319,1,8
fixed_all,5,2012,6,170,17,679.433871827927,6.5,12.085,9914.951687396671,0.401593326106654,12044.28623367376,1,8
fixed_all,5,2012,6,170,18,628.1346332403722,6.6,12.16,9895.450231387451,0.4008231866297914,11949.968317155717,1,8
fixed_all,5,2012,6,170,19,409.8053067203061,6.2,12.17,9892.854623957879,0.4007207424222205,11893.08580917008,1,8
fixed_all,5,2012,6,170,20,343.31150323759556,4.9,12.175,9891.557224284314,0.40066954154910134,11894.046358659729,1,8
fixed_all,5,2012,6,170,21,290.23864637929114,4.3,12.155000000000001,9896.748439291978,0.4008744299728994,11897.019741019254,1,8
fixed_all,5,2012,6,170,22,90.51894797458685,3.6,12.11,9908.444449474686,0.40133625802014355,11897.380156972202,1,8
fixed_all,5,2012,6,170,23,52.568021267337464,2.4,12.07,9918.859276750452,0.4017477376361745,11846.440469798621,1,8
fixed_all,5,2012,6,170,24,41.26568152741238,1.1,12.04,9926.681769705572,0.40205694526720037,11771.432913344965,1,8
fixed_all,5,2012,6,171,1,8.988660675640396,1.2,12.02,9931.90218944319,0.4022633689328532,11817.153013676727,1,9
fixed_all,5,2012,6,171,2,4.036195929095695,1.7,11.975000000000001,9943.66402804336,0.4027286581348614,11703.46189729755,1,9
fixed_all,5,2012,6,171,3,3.499610324343608,2,11.915,9959.38079191239,0.40335084883216393,11770.73142965311,1,9
fixed_all,5,2012,6,171,4,9.138285413099105,4,11.844999999999999,9977.76673856011,0.4040793546130034,11655.292094811277,1,9
fixed_all,5,2012,6,171,5,21.50480704222648,4.1,11.705,10014.700073097212,0.4055448662905174,11496.395261713342,1,9
fixed_all,5,2012,6,171,6,31.140066123561386,2.6,11.54,10058.506907160476,0.4072867371354611,11440.98738217699,1,9
fixed_all,5,2012,6,171,7,40.497059030056285,1.3,11.45,10082.529368656753,0.40824358769713237,11444.126624135364,1,9
fixed_all,5,2012,6,171,8,62.61803481216405,1.2,11.44,10085.204128047557,0.4083501996398659,11461.227253654319,1,9
fixed_all,5,2012,6,171,9,159.97031010782263,0.9,11.5,10069.172375111564,0.407711414335284,11301.27205818632,1,9
fixed_all,5,2012,6,171,10,230.50721929105822,1.4,11.620000000000001,10037.229474773318,0.40644020372258655,11338.558247768902,1,9
fixed_all,5,2012,6,171,11,296.58178824798034,2.5,11.67,10023.967192405878,0.4059130238599567,11425.41305638293,1,9
fixed_all,5,2012,6,171,12,159.82599206326464,0.9,11.695,10017.346438649924,0.40564998130854235,11577.717767501728,1,9
fixed_all,5,2012,6,171,13,269.52881648112526,2.9,11.715,10012.054812884482,0.4054398095067514,11646.493454584155,1,9
fixed_all,5,2012,6,171,14,294.9288884974232,2.1,11.745000000000001,10004.125658175428,0.40512498820853754,11559.160684369277,1,9
fixed_all,5,2012,6,171,15,335.15750633242345,3.4,11.805,9988.297110567317,0.40449691318202213,11573.364494551714,1,9
fixed_all,5,2012,6,171,16,340.45559911065027,2.2,11.8,9989.614642925271,0.4045491730746686,11624.33361271562,1,9
fixed_all,5,2012,6,171,17,237.896142435589,2.2,11.79,9992.250532380274,0.4046537362892654,11679.648290459747,1,9
fixed_all,5,2012,6,171,18,401.97614396466383,2.8,11.81,9986.979853021494,0.40444466775995497,11731.938604454643,1,9
fixed_all,5,2012,6,171,19,336.6917904191176,2.2,11.8,9989.614642925271,0.4045491730746686,11657.114025904864,1,9
fixed_all,5,2012,6,171,20,102.26914582509033,3.2,11.745000000000001,10004.125658175428,0.40512498820853754,11728.258151142685,1,9
fixed_all,5,2012,6,171,21,67.52969836848649,1.4,11.649999999999999,10029.26877861731,0.40612372048449996,11703.075407340706,1,9
fixed_all,5,2012,6,171,22,79.66109155976662,2.4,11.545,10057.174979391522,0.4072337187020831,11736.404084333803,1,9
fixed_all,5,2012,6,171,23,74.28490024769883,2.3,11.53,10061.171599384774,0.4073928181200032,11692.061004862666,1,9
fixed_all,5,2012,6,171,24,44.50392308971295,2.9,11.515,10065.170730595379,0.4075520499578076,11645.743071044388,1,9
fixed_all,5,2012,6,172,1,12.39079114654864,2.7,11.495000000000001,10070.506815490455,0.4077645652684166,11636.51020120508,1,10
fixed_all,5,2012,6,172,2,5.665530888970309,2,11.57,10050.519520890099,0.40696884694680785,11647.380222926302,1,10
fixed_all,5,2012,6,172,3,3.121414595210945,2.5,11.53,10061.171599384774,0.4073928181200032,11748.299844157827,1,10
fixed_all,5,2012,6,172,4,7.750185583722643,1.5,11.469999999999999,10077.183212418862,0.4080305411887199,11685.91451566953,1,10
fixed_all,5,2012,6,172,5,20.514582644717755,1.2,11.425,10089.21837047238,0.4085102285147124,11461.257697316129,1,10
fixed_all,5,2012,6,172,6,45.579761922965666,0.4,11.41,10093.235138770351,0.40867039064926786,11544.905102684485,1,10
