day,hour,beta0,alpha,rho,o2,o2_pred,year,month,yday,par,wspeed,temp,do_eq,sch_conv,nhour,T_S,proc_err,gamma_1,gamma_2,k0,k1,k2,sig_obs,temp_ref,z,do,type,seed,D_M
35,24,441.99885511877426,1.4730294548590699,113.00925737872828,10429.897561127793,10347.043670212654,2012,7,203,1.9652060456884304,7.2,14.275,9369.569975848717,0.38036383237994337,24,3,-40.87795518256644,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10476.884127298981,fixed_none,5,35
36,1,450.53510608426325,1.4723243994977024,121.79919694586495,10254.243047969841,10171.301214580773,2012,7,204,0.3020515686311907,7.7,14.184999999999999,9391.03660441846,0.3811870283379993,24,3,-92.8006222428121,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10427.266421077464,fixed_none,5,36
36,2,450.53510608426325,1.4723243994977024,121.79919694586495,9969.990125841152,9896.367899146957,2012,7,204,0.3199891021547785,8.7,14.120000000000001,9406.588884741963,0.38178407402538556,24,3,-201.31108873962148,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10379.808688024428,fixed_none,5,36
36,3,450.53510608426325,1.4723243994977024,121.79919694586495,9646.224790180828,9586.593167546705,2012,7,204,0.32007462386598146,9.6,14.04,9425.786351116554,0.3825218097300217,24,3,-250.14310896612915,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10335.543268672292,fixed_none,5,36
36,4,450.53510608426325,1.4723243994977024,121.79919694586495,9394.81187015841,9349.975440151688,2012,7,204,0.29748395500202274,8.6,13.98,9440.225296746587,0.38307722796273663,24,3,-191.78129738829557,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10308.405218242322,fixed_none,5,36
36,5,450.53510608426325,1.4723243994977024,121.79919694586495,9195.783265015772,9158.781733498476,2012,7,204,2.4398105793944502,7.6,13.935,9451.077558481415,0.38349498674607363,24,3,-154.19217513591502,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10213.303320113911,fixed_none,5,36
36,6,450.53510608426325,1.4723243994977024,121.79919694586495,9130.607357062367,9105.44059675439,2012,7,204,14.227784440693116,8.3,13.844999999999999,9472.841568700956,0.3843335899742517,24,3,-28.174376436109014,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10089.31908254607,fixed_none,5,36
36,7,450.53510608426325,1.4723243994977024,121.79919694586495,9134.675832888843,9122.829187748943,2012,7,204,50.87544877498691,7,13.855,9470.41941967874,0.3842402081366776,24,3,29.23523613445286,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10068.656075503128,fixed_none,5,36
36,8,450.53510608426325,1.4723243994977024,121.79919694586495,9156.035297176,9161.16590774875,2012,7,204,85.4083105526206,8.1,13.835,9475.264700911755,0.3844270228433111,24,3,33.20610942705753,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,9999.485029107835,fixed_none,5,36
36,9,450.53510608426325,1.4723243994977024,121.79919694586495,9219.585405056172,9254.35804134883,2012,7,204,171.58193457252375,7.9,13.835,9475.264700911755,0.3844270228433111,24,3,58.419497307422716,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10024.657810971757,fixed_none,5,36
