gamma_1,gamma_2,sig_b0,sig_a,sig_r,sig_proc,lp__,chain,step
1.0181888597882274,1.1105814259888471,0.05504274878105001,0.14303044423965786,0.02980321470499306,0.09802485757500133,9658.288036555106,1,48
1.1044108146495397,1.1853868593385763,0.05263850025006789,0.16636207706773892,0.06889399979948899,0.0996757245864049,9560.623952261094,1,49
1.0610460533057098,1.1495963179088897,0.06844768149442895,0.1717164244931345,0.06331536113906375,0.09951027034423483,9628.71943433534,1,50
1.0737530888904157,1.184782944493833,0.06284263772590193,0.17251658831131586,0.05161609987602085,0.09936854184619649,9637.302190720828,1,51
1.0630445058606168,1.1400691379867574,0.07438620709112069,0.09875819874579335,0.04771968317126511,0.0990422361439035,9570.882534812685,1,52
1.053926676031369,1.1258004140673705,0.06329347570432271,0.15439918040079173,0.02790323770566384,0.09978740437990728,9546.511859928962,1,53
1.0614907837922365,1.1728303037646761,0.06414028215828244,0.201721658517194,0.05134239524631187,0.09948873935961311,9688.636137497097,1,54
1.0661782518411984,1.1399765714327224,0.054626518808456224,0.16508216952743657,0.05198345893758204,0.09936526959240449,9509.70661789082,1,55
1.049686822571275,1.125703539584281,0.049989278082216884,0.16686679891231515,0.059853902377708254,0.09950415503875723,9694.480676408723,1,56
1.066883052432641,1.1255661531699261,0.04688273113514638,0.18398048878270643,0.032544626176679206,0.09958453143281114,9517.346571063488,1,57
1.0497389330700286,1.1159976350731375,0.05841113148749416,0.12898372674828906,0.03296883927816638,0.09938537176994805,9607.045544855164,1,58
1.0538039513313509,1.1759459593952455,0.06649765031045758,0.1574951363426814,0.07547281028457847,0.09956684933408805,9717.384121992513,1,59
1.0423218081973105,1.107214066195716,0.05142544225267818,0.1459968599649711,0.016597307865532426,0.09935490062326417,9576.693379761015,1,60
1.048962046952878,1.131185546470115,0.05892832332252296,0.1366634863655672,0.058806545477386084,0.09959163985843915,9586.984572453122,1,61
1.0818446195189273,1.125288857119987,0.04498830268408302,0.18811222718874665,0.05230149699105646,0.10083114803393897,9529.562695288252,1,62
1.0681856995744834,1.1583821925487718,0.051831105395275544,0.13998332782978462,0.03314838576998746,0.09826502017963218,9569.528859976732,1,63
1.0501904950027416,1.1585907942827494,0.0677379712585145,0.23296382288472864,0.06337470286539136,0.0996626823336156,9639.703222310573,1,64
1.094223354072291,1.1285801026418223,0.05571489313569048,0.13291813003589623,0.03615659113125188,0.09987029654608268,9581.91278663254,1,65
1.0756853255776635,1.157325413597508,0.05867433963177681,0.16858262051767497,0.03716173042614495,0.10043668455085406,9519.301466405766,1,66
1.047425513332656,1.1461964169408443,0.06227382968074409,0.13809100349775844,0.06405117292704568,0.09916784399967321,9543.158791017402,1,67
1.0585661645425208,1.1313198137163565,0.05304632705004557,0.15741958516892748,0.05374625386267156,0.10036881355605985,9589.647148882046,1,68
1.0724478449520969,1.1660343145261267,0.0689320034877321,0.10214527292652051,0.08254574709831428,0.09855733014667209,9634.018356345732,1,69
1.066799400456712,1.146209991357297,0.05429990429532638,0.19891509875639526,0.03901431944347162,0.09809609007288964,9579.693277383056,1,70
1.0389698761274342,1.1475653148755087,0.053691506352449,0.2226438345383307,0.06995173805636111,0.09843037090690018,9571.126187308395,1,71
1.0591992406991164,1.1530848481820704,0.061833421830522345,0.12897268090547226,0.06967436342458753,0.09956211056528963,9592.239545404067,1,72
1.0974510633479087,1.1919199256764927,0.08370220903506725,0.17695145770080395,0.08239482002948852,0.09854203936920636,9603.325352754264,1,73
1.056004029000345,1.1522267661409624,0.06386864204026149,0.1381518970385747,0.06838502436320987,0.09869528911721852,9676.876454750713,1,74
1.0513271044096877,1.1560313121319619,0.05874399953515998,0.19199112222757106,0.061059165265325115,0.10135154490500924,9528.942612376,1,75
1.0450427599539203,1.1103553670011124,0.05203446330474671,0.14808481294315096,0.038301500692462555,0.10029123155532035,9598.304102133867,1,76
1.0362236399581959,1.1169192250974782,0.05966742381945387,0.12679506258710424,0.05541041521327156,0.10100309039642338,9534.769521275855,1,77
1.0620868667203534,1.1379636517921639,0.054275404217501426,0.23638197553409002,0.038111412486319766,0.09972686347982788,9558.095834368603,1,78
1.048580378110702,1.1310628653583985,0.06925576226883128,0.1782350622680341,0.0706341278689139,0.09889994406596253,9671.477518863021,1,79
1.0694923865939683,1.1687799751262167,0.05463662977151391,0.13605732377023425,0.06627478083212827,0.09923237899633021,9616.873494016925,1,80
1.0541521263283566,1.1388685835827348,0.05696053124547739,0.09249620174324129,0.05409974544993898,0.09833565975798945,9639.377525634956,1,81
1.0887943231172703,1.1534128031471627,0.048370343578322025,0.150520379881579,0.057428078898507665,0.09996944486095259,9588.76138394237,1,82
1.05857748706958,1.1452793525110132,0.04804752224365792,0.10039684853066694,0.06423786453857229,0.09934639537672064,9659.773960227021,1,83
1.0573364125327027,1.1457759599442636,0.04675960050369415,0.13989110802664828,0.03407250689354676,0.09920183792695701,9523.407110229557,1,84
1.0538684652229764,1.1219874876271207,0.05636259450922774,0.1628584083607577,0.0737537706991081,0.10022297949639997,9646.895853626958,1,85
1.0388012503953243,1.1252694716177436,0.06868818138980456,0.12120543260107439,0.04860259361517069,0.10082100235379285,9670.183541724004,1,86
1.0582094886008526,1.1350822339137165,0.047255381589943454,0.18173637902365936,0.032692045199581216,0.09882886651675862,9398.119705360332,1,87
1.0553884015469286,1.1390107098132913,0.05306798110314674,0.12735325604709188,0.021568765242852672,0.09910696414997804,9596.244226408086,1,88
1.0524647909769609,1.104012504455602,0.0496133873931451,0.11827000751194622,0.04140415979561366,0.09880667897814106,9606.740769737546,1,89
1.087493223262143,1.154800096835407,0.06362849525252551,0.19423510900930724,0.04769545497491582,0.09876414335660533,9623.486993339384,1,90
1.0596344494087009,1.155347879440436,0.04925437851348495,0.17272266064417,0.06649781737544778,0.09815849464407275,9626.63088781059,1,91
1.0768330931584278,1.1319307494899031,0.062353518653651956,0.1739411565406659,0.060941510675331004,0.09978822192421939,9652.681567671085,1,92
1.0748376360691754,1.1583563642610173,0.055472191183261424,0.14421056708183538,0.03142926804464966,0.10011483892465456,9545.377756049978,1,93
1.0959646623666972,1.1589781273108894,0.07373456101179954,0.2006428345874069,0.07990469091389157,0.09845629843438522,9653.891972134446,1,94
1.0878296632942484,1.1324186524288693,0.06394922567795955,0.16748063794234425,0.041375151853733604,0.09816737040296493,9542.10854690712,1,95
1.064613416102026,1.1689932752670966,0.06928641612431846,0.0997347264780985,0.05914098273452805,0.09981614916809178,9564.17287965248,1,96
1.0403253576274227,1.1254808281396798,0.08144010653797787,0.13187368167793811,0.08067471915040222,0.09975420500603176,9685.823712937763,1,97
1.0871849348357503,1.1808754911995745,0.06940650074593897,0.13967593579281984,0.078135853799861,0.09951374304403324,9608.8818175036,1,98
1.1093714364716116,1.1728334742120077,0.060297545709875756,0.16355260180663586,0.06036044304988454,0.09984888303378305,9414.334099610936,1,99
1.0868175063716041,1.1690509892338095,0.09212368369823819,0.15545443799109868,0.05262486392667103,0.09814517018697107,9539.716258954506,1,100
1.0307775274239135,1.0929549171744126,0.057952441245796155,0.109747769441081,0.04318028339474722,0.10124885176804427,9584.392553245367,1,101
1.0429042832675417,1.1848492960658557,0.08248017736541989,0.21255237753096318,0.06538300469607398,0.09868521480979195,9630.791177351484,1,102
1.0297567150054117,1.1246396801114065,0.08156777427755763,0.15045889056834508,0.07267339407337509,0.09973618162332429,9600.759005755986,1,103
1.0681533759034418,1.143871105490446,0.056537658002676836,0.16392823408241758,0.08084679780813915,0.09908987473885285,9621.958513950385,1,104
1.1102278389437938,1.1866129637372433,0.06443961584000187,0.21427381284100055,0.06366354711997434,0.0988569448261015,9521.361987138764,1,105
1.0752230669414065,1.1580282206998194,0.0679703626774492,0.18660162281120476,0.06139352211752616,0.09825251131886824,9724.748290698351,1,106
1.0629737162785178,1.1945876481610647,0.07767956506187852,0.1747424135152254,0.08111575855946329,0.09860039789406148,9767.309208412931,1,107
1.0603711442359989,1.1568808328256888,0.06415693118462298,0.14462310691839433,0.05128947312421303,0.09952811089388837,9628.527620556672,1,108
1.0595564924782968,1.1411227568212623,0.05293227130725906,0.14342367628929362,0.04749888713854811,0.10023704352724368,9629.936510262425,1,109
1.0812676340152747,1.14550310717479,0.0582608384844634,0.15278959844287224,0.019852679481648317,0.09986015154149643,9648.323765046749,1,110
1.0409762598220926,1.1135665487299726,0.06716754306814086,0.1522007482450317,0.02523753674462929,0.10048122439763138,9661.627401634578,1,111
1.0815698403558205,1.1397603456860148,0.049556111908596955,0.14359658047305976,0.05697739952215785,0.09925438069594741,9678.306254158644,1,112
1.0474055876906812,1.1690768853994888,0.0764130820334426,0.16385224514844132,0.07889066490321386,0.09833982076885664,9661.704997705017,1,113
1.050109984188483,1.1213204090112,0.05519516090653272,0.18221192661183702,0.07189464562540747,0.09897268230885792,9658.27449908974,1,114
1.0306336879425657,1.131046504563026,0.06131025977215618,0.22986140302826455,0.07859250985379286,0.09795178964269391,9735.830675572606,1,115
1.0683045759966412,1.136959598110304,0.05588847247009529,0.15742286362156452,0.050359932918267826,0.09728152182193282,9530.940461841546,1,116
1.0613829226894482,1.1465443495865348,0.07384886347336034,0.21790339798723882,0.06304582382851237,0.09949174047945684,9647.940890738737,1,117
1.0440384095309072,1.1713748610747388,0.08964320865163641,0.17765254919973858,0.0373750118079495,0.0984485489477344,9522.270330790623,1,118
1.0644881452031614,1.1445461592431103,0.04922579862690231,0.16292296041280657,0.020367032721479297,0.09912394773205899,9592.506018667818,1,119
1.0464260742909808,1.1207293016589255,0.06453042356969188,0.12281085930070364,0.045751948280115695,0.09867028284014492,9607.897143442302,1,120
1.023071371027362,1.124306399666986,0.056357818568349656,0.16565193195152914,0.05438846401587474,0.10082662927265057,9643.499017317363,1,121
1.0518975770973575,1.1185092776385923,0.05723233445641469,0.09680091916778824,0.05476876988246012,0.09958525487144576,9519.410823956661,1,122
1.0610268075028237,1.1297086320537708,0.07318301206395184,0.18295887055123264,0.04204181452096952,0.0986586870785639,9613.61929473234,1,123
1.0507815745282172,1.1694925320252196,0.06269627915627103,0.12454445595240604,0.0879630073495823,0.09966188907275482,9608.253082760151,1,124
1.0472145560727917,1.131741239662706,0.06213650122454192,0.15794871427087112,0.03276002525184322,0.09882217219571814,9583.691981641638,1,125
1.0421977922001397,1.1203962644690035,0.0560401758269451,0.12630688907992374,0.038944706344956274,0.0999652869418931,9653.155424080811,1,126
1.0774176142104663,1.1854306080345294,0.08212348983631931,0.2075546167993096,0.07587728915612846,0.09885850146807659,9608.377317690973,1,127
1.0640163218181313,1.1648138363436884,0.06883061285141745,0.1001950166838791,0.08481955566404033,0.0987753303980955,9424.156273898281,1,128
1.0723913881703382,1.1561372810185981,0.06181765814716592,0.2249778865891031,0.05030221764721504,0.10067778375111379,9575.95247075771,1,129
1.0834487427561055,1.1628624547023143,0.058164915682504044,0.1322864922168159,0.07788642450668083,0.10011640108359522,9611.513597721178,1,130
1.0318662908725995,1.1030327586438253,0.043885115418524086,0.08054177811500152,0.049051480518694804,0.10049790168470646,9536.15502692188,1,131
1.058164545011221,1.1493038941244642,0.06820325095244809,0.17386168634819144,0.04577267185526693,0.09947431100237379,9604.916894361693,1,132
1.0533686362002372,1.1092585043013297,0.056570966948065037,0.11087052391404624,0.0624341997307064,0.0991013491026932,9591.807186811951,1,133
1.0494611434960042,1.151648585596513,0.08646239783855178,0.11891479703215131,0.08004713947102741,0.09943480141531716,9590.055955769489,1,134
1.044209760093908,1.107582681801043,0.06264096369837871,0.177559436833493,0.02270118731874756,0.09977452144237457,9571.957768221397,1,135
1.058049280475209,1.1312869748771506,0.04888163921155039,0.15815407724239527,0.054881076028886935,0.09934107037448077,9590.82962023601,1,136
1.0366495576598855,1.14842504312266,0.07094418311329384,0.10800465128592213,0.0799222350341511,0.09945021493956321,9621.47052349743,1,137
1.091311276072366,1.1556347198834234,0.05518956762042581,0.1725224793724544,0.05115038242784951,0.09918071780511453,9524.561024635552,1,138
1.0457717951877326,1.1603056091991215,0.0679015329366309,0.18568473371690855,0.0687977730882688,0.0987281417847722,9620.506427416898,1,139
1.0602536311242305,1.1415894900895,0.04426724350527604,0.1487292315380393,0.035550551225602814,0.10054366288215237,9548.396327408967,1,140
1.0658993048037209,1.1027018102045516,0.04576158143509629,0.1394411855673748,0.030264041080254194,0.10153955480392116,9489.34935024233,1,141
1.0538418168438133,1.1255655774121867,0.06918548906441269,0.15475326433829947,0.023245268659500242,0.09955337170453567,9589.02902171321,1,142
1.0846877829702999,1.1570002891611049,0.06205346572801675,0.15074513754027946,0.06733597770701327,0.09809662320497865,9649.092360144497,1,143
1.063311006849346,1.1557645858459868,0.045018953906170285,0.15384107332963337,0.035372313983236744,0.1002190817933747,9577.876557949086,1,144
1.0612603005188475,1.1301153892043458,0.06998853110832262,0.1235960949297139,0.04894005072906929,0.1000354106799711,9624.062310722522,1,145
1.0540794585870021,1.1324322583935946,0.05843007116454017,0.16581188224764473,0.0756872621545794,0.09894159244822612,9646.425984246323,1,146
1.0425128008950153,1.1184216296889313,0.06752043064381545,0.11949691790680311,0.052777294736679484,0.09958890699816783,9590.84764475007,1,147
1.0564970848210526,1.1259858832227674,0.07199290652694601,0.12590379595066267,0.05447021101732802,0.1000758694130897,9627.324684893481,1,148
1.051596254805868,1.0916152041363785,0.08136957636700219,0.1269758465382337,0.031421468705410426,0.10027112508070904,9674.208273676079,1,149
1.0613581878933669,1.154733708666258,0.06380586645168518,0.18347977251191566,0.07194029849873651,0.09829881321757694,9616.28132978206,1,150
1.0612956511209175,1.1429987697081478,0.06598122830688528,0.21038576328038333,0.06240808787212883,0.09939922497364216,9614.296798337355,1,151
1.0492012138479427,1.1699267535507643,0.07559471639377753,0.1689489551115864,0.07495417174044089,0.09967548840614868,9614.070051554505,1,152
1.06976038298536,1.1677541004943228,0.05681716290386191,0.20586237988525063,0.05856968054706818,0.09902218620804606,9583.046544994007,1,153
1.0574394082951073,1.1081116063832424,0.05985998852237612,0.1127176384797365,0.02765437984746077,0.09999185101528642,9580.288989781793,1,154
1.0711352971280763,1.1035948338821187,0.05482086439299241,0.14506626144404405,0.03876337107499271,0.09992996535424044,9573.301353811685,1,155
1.0585202702562986,1.1434117757658109,0.05122872217337005,0.13835833932798206,0.03835211978952973,0.09992315305914795,9644.035439503223,1,156
1.0758897381816652,1.118579941889443,0.054926954467628276,0.13117012869892852,0.05082469150593015,0.09943900251991301,9542.587066437738,1,157
1.0646030986591941,1.1634362162394336,0.0730185339558923,0.16311418538323164,0.07304805591133859,0.09997020424911197,9701.123092438424,1,158
1.0729426071603436,1.1588473743649907,0.054154981811525164,0.17033785773748183,0.04665731072458161,0.100392895375694,9628.513819158943,1,159
1.0607484087792893,1.2013724566797064,0.06392706367746057,0.15484038123898214,0.08546752945420301,0.09797484346719752,9548.8443587963975,1,160
1.0795079023663596,1.161559392681127,0.04864949316816905,0.1769108421330668,0.054601047967557284,0.09878083409257009,9608.491736105345,1,161
1.071257644015829,1.12039537920151,0.04807374135359592,0.17150206780858288,0.04663231730884562,0.10030020640275557,9614.969983209268,1,162
1.068945899785426,1.1501842807295626,0.0636212500084687,0.09743643701718983,0.06250223089214393,0.09876200003224941,9458.10473118913,1,163
1.046669453963984,1.130369987172321,0.061901281879450015,0.098230666309894,0.05002172456178297,0.09903293839170381,9536.876810770278,1,164
1.0501701514103643,1.1316978410836853,0.047169261198475594,0.14860469388313663,0.02017042757582585,0.09978468175779022,9463.538575982588,1,165
1.0453658166530502,1.1388435516274797,0.07754400082010818,0.18620847752050293,0.045178047588368374,0.09877619151757067,9655.497687436498,1,166
1.0786992779420619,1.138539992807774,0.042574378897406964,0.1472010270489952,0.06320851578439166,0.09921130472891494,9575.82991403919,1,167
1.054482298934502,1.1223466661880255,0.05637724795679798,0.18404458800127177,0.03254335782473556,0.09937159043150554,9537.045099227764,1,168
1.047595333397376,1.1280587116420329,0.05333858614550364,0.1406679349592501,0.04325270212921203,0.10085295229729015,9381.459115199712,1,169
1.0481038813134456,1.0879610935298565,0.061673892778995744,0.1412253593011738,0.02632934976041475,0.10107071000066499,9549.67916839152,1,170
1.0799320836479962,1.1363647690658023,0.06404865980216844,0.10606560133651922,0.07524735022366714,0.1002231498229248,9557.227486878683,1,171
1.0838128603530304,1.161057766723969,0.05642760915650624,0.15063452594325613,0.05240716608017183,0.09998300436455339,9711.549997158801,1,172
1.073197961509199,1.150434612953337,0.041943884838162235,0.1884599058442497,0.029871559778345373,0.09761877235993373,9614.277093238832,1,173
1.0566721817892457,1.1252736970193264,0.057817650113058276,0.1302755340664565,0.06933442564289337,0.10071191014942708,9530.878917605145,1,174
1.0758790454594729,1.1416836922501676,0.06530089596763249,0.11220182606316535,0.05793667864730954,0.09903687679259697,9559.64290858569,1,175
1.0620589574474961,1.1371361622724105,0.0501259308507693,0.15039737097363243,0.032557663465750696,0.09942265820924064,9657.012301622846,1,176
1.0737681572694195,1.1403642743737648,0.053355185659328654,0.12444878013957407,0.02721160817323632,0.09983958833117455,9577.81201127843,1,177
1.0556120102994917,1.1531070539784316,0.05789224267826491,0.16242747688012601,0.045001286049033154,0.09922365986119695,9639.335543364421,1,178
1.0919647158608428,1.161917823239583,0.054924621952674044,0.11429376584864198,0.04807392403847806,0.10064626616678513,9647.226227718775,1,179
1.0347178933918422,1.0968731835523478,0.053396617285515396,0.08569971273579302,0.04552686863929009,0.09983409487866661,9623.437442132734,1,180
1.0475025642763185,1.131432875013677,0.06380426826091476,0.15917360537867203,0.03928842927952996,0.09889321756085802,9582.90464722025,1,181
1.0600256762777815,1.1872605152194897,0.05983517928786096,0.22231900638894195,0.0809042366941463,0.09871538614323735,9610.988785374808,1,182
1.0626819875740185,1.1971917897388022,0.049553346788982953,0.11384199149197147,0.07945979535873864,0.099281384364939,9605.434987932082,1,183
1.0627501684706573,1.1118166321971519,0.04340714960532166,0.18586016807407965,0.026846029714591258,0.09868281132032758,9531.540877932148,1,184
1.0518826709409708,1.1736507918975603,0.05421639817600539,0.1887152268687251,0.07363638789905298,0.09963378693454525,9648.786475224411,1,185
1.0595399177855804,1.1498568277741612,0.06196685875625847,0.2166220294452533,0.04107073154302606,0.09840107755269453,9590.61817881831,1,186
1.0520922101571952,1.1382104293959765,0.04092773335082863,0.15924626528379013,0.04893154570589088,0.10034457663800114,9494.90726636393,1,187
1.0724657070615013,1.1813215551273106,0.07871078373973192,0.19627294735451759,0.055381511020280785,0.09759544457323918,9661.174636873038,1,188
1.0906247099439266,1.202656920564304,0.07685290221948785,0.2142579387152582,0.09087360388844123,0.10143814388195632,9618.585547207207,1,189
1.0491998099110302,1.1116819678975345,0.06838367905613063,0.17615898066337635,0.019086819760807377,0.10054245070866637,9698.649446423646,1,190
1.0281891717435863,1.16774554990991,0.10134571298442085,0.17260226089146727,0.08907958561608839,0.1000767738985211,9626.761775351932,1,191
1.0607021592332146,1.1320040506089128,0.05569290474624095,0.08447117876133552,0.047062363897035046,0.1000759790649319,9526.82501038494,1,192
1.0672364555821174,1.1333303293349126,0.0802700756124004,0.20869168861234616,0.057447922766795036,0.10052243443969427,9689.792273958,1,193
1.0833565105131076,1.1372305674331455,0.0650701559865889,0.12691213834687362,0.066107594678843,0.10065027029660717,9569.144109280749,1,194
1.0653643431754005,1.1262869210976234,0.06265114077979626,0.13455612281481028,0.049402260857512016,0.09952774701231482,9668.66514615204,1,195
1.090896963174904,1.145081973670255,0.06466811905214012,0.10970692044950142,0.05854074974954263,0.0998252960690151,9550.526055250297,1,196
1.0605902857752243,1.1336873732666515,0.06685824577852616,0.12040704012454628,0.044716141571640416,0.09903335120869745,9559.666413510065,1,197
1.072403047402784,1.1942493746389968,0.05675659810335283,0.19092373819585842,0.05039982104185433,0.0985213560975816,9509.106265056706,1,198
1.0720786096295765,1.1974287489726867,0.0680556720660928,0.18746664006661107,0.07808205874001756,0.1004904939050378,9664.193428997907,1,199
1.0696084187306305,1.154299788446518,0.056045337181501946,0.2148564785729772,0.052145205411890154,0.09819727634291311,9561.697377221086,1,200
1.0527872824106703,1.1485124137913558,0.05713248726830346,0.15387797400044645,0.07848725624367085,0.09987719611680042,9749.622554390151,1,201
1.0628893050446782,1.134273100597436,0.060852871204199604,0.12575794426616949,0.067259664182826,0.0984898092349894,9571.65116959808,1,202
1.0596346572442914,1.1326341541472436,0.07537152108326949,0.12874881575157926,0.06385678376232366,0.10030457122831649,9573.601503325168,1,203
1.0532235194258017,1.124427368682891,0.06814991016389257,0.08805737867212227,0.05304662691834422,0.10012347507372323,9580.307624809066,1,204
1.064283358657429,1.148108675108969,0.06995177936381192,0.1450740489554402,0.053809881545480616,0.09912888930145418,9640.081471545662,1,205
1.0750484648315768,1.1671443704745545,0.05333626771832982,0.18929875309510902,0.03983679737962763,0.09835943566274166,9616.97033817813,1,206
1.062333670520164,1.135564105480032,0.06441805910082199,0.1718217784631213,0.046423255300824647,0.09923632104499913,9602.346862918226,1,207
1.0753745682204194,1.1556743798866942,0.05112328313069054,0.13444785494951572,0.06434450118464176,0.09954743543790381,9517.070531906575,1,208
1.059912220890582,1.1308285260625146,0.05599363280787675,0.17122413021079452,0.03141003586756592,0.09963537918740091,9593.46777657959,1,209
1.0434671213994064,1.1358284335508917,0.07350900822386754,0.0915502743491359,0.06651253428211953,0.09986825939244645,9560.576836996188,1,210
1.0785797020112415,1.1639895612024254,0.05559367084491185,0.1990343917487015,0.032538253188582764,0.09888676964282465,9710.324406741922,1,211
1.0644881619038589,1.142910731703755,0.06295709084816968,0.13990772209924968,0.045052140601425,0.09968259604589512,9564.14693543563,1,212
