gamma_1,gamma_2,k0,k1,sig_beta0,sig_alpha,sig_rho,sig_proc,lp__,chain,step
1.1200643478023382,1.1708574491302333,3.6079279512342004,0.4306370627560391,0.05123151799932447,0.004458766656147256,0.030462457750520432,78.58735851496058,-6336.639409750682,1,1
1.199032924474288,1.240141409531815,6.575039870264065,0.6624168046400187,0.022550665582076267,0.009351086895711626,0.002319063875442863,76.85342667409321,-6409.813890286123,1,2
1.1924322866786305,1.3459415491008564,6.091190282881332,0.5292115650179905,0.05358356114454392,0.010409806677878579,0.009703873764256962,74.5231888545728,-6330.322760925168,1,3
1.1857637744602978,1.406414560842419,6.746911684618908,0.4998860993199476,0.055136028290616194,0.003921513766976514,0.10036750707590437,78.31212535443584,-6315.405520413449,1,4
1.1723886870586226,1.136797195231025,6.513392524152165,0.6229018173459187,0.051346205413874364,0.012833025350736448,0.03333424343129596,77.01448273031346,-6373.8160283573825,1,5
1.173997325920907,1.2168327757999056,2.4485841727906905,0.6067205018390912,0.016808583573159716,0.009236606082645928,0.08604623020180285,75.69071579415706,-6359.969529299954,1,6
1.281881823448135,1.3253159464546034,7.29656287799543,0.5312171452876596,0.04668018195125298,0.015964653320795993,0.10462141741873807,77.75927686297665,-6353.673308542092,1,7
1.2235536602411745,1.278583730901095,6.09909914011191,0.578871497939622,0.03309498948846141,0.004449700942287463,0.10196286468801984,77.41484541211528,-6317.5493597557515,1,8
1.1971581099525261,1.1361648881953172,3.8184727079178797,0.3211206616670781,0.04579846814370089,0.016801898370671652,0.03400614037394994,79.23766691352017,-6343.488658554625,1,9
1.2123990540612308,1.3974057557452295,4.42560498966052,0.5049564670936949,0.04819787459699893,0.003018330898992988,0.09486887613936634,79.58907286300979,-6337.554065714621,1,10
1.114638705682281,1.2501926662051224,2.845522685105544,0.5068403044792188,0.0011778957477437638,0.0016464945018219114,0.1480501859148512,77.5214273803195,-6364.281572819211,1,11
1.1711761775285947,1.1545911480862479,8.443594422213058,0.6210421164842728,0.05892677556517328,0.010024673385569678,0.041193524502723476,75.58109349090749,-6355.253921334713,1,12
1.1298238620438488,1.1441803311414407,8.21834182441269,0.7142353360817448,0.011217310166482884,0.002793724580878948,0.05264716701772286,78.58887057411323,-6360.9413378344225,1,13
1.1355693896221346,1.1648931747914557,5.6866445768988685,0.34105250534630704,0.04774588549009816,0.009067982002809756,0.1021282365683133,75.42243026068871,-6378.612354950227,1,14
1.182041770815879,1.2290153950306488,6.9513241414318045,0.5542308716409512,0.013101612898179675,0.004972594914745893,0.07872276621023208,78.15602851678881,-6329.976577271207,1,15
1.1419721366240643,1.0225470030724118,2.910814905453272,0.6496360818252408,0.02629480332855588,0.014056789686214132,0.006825545237752671,78.7406389533945,-6335.724210765164,1,16
1.0591822604237315,1.072530028495004,4.314702115078642,0.538674718654711,0.036421023025974567,9.185617824331321e-4,0.07659149438711482,75.58769014353655,-6365.068942782903,1,17
1.1035596269771952,1.2262387681244329,5.3458935990414505,0.4776085976785506,0.08586493836617662,0.007200536421880839,0.04200583969066076,75.11347389388763,-6373.079833527323,1,18
1.2166543887044083,1.0817292368891978,6.271600412401022,0.6547095486674229,0.02576605319915101,0.024903874181936833,0.0326996353511317,77.14189119190432,-6349.972057691529,1,19
1.1628404713119718,1.1191629694872893,4.382135167925251,0.40431073370337156,0.06168005755547735,0.01169009292709183,0.04482887825253538,78.64030444231376,-6388.3335164816835,1,20
1.1754219968430717,1.2218056748506163,3.1344278351321333,0.5339041891861568,0.010705998416115194,0.004805490712775363,0.028337097429765937,77.2308773714366,-6339.415519133229,1,21
1.1043205729791299,1.181837098997359,6.97006190572434,0.5214402407024905,0.11750467855071535,0.014421389931639274,0.037335155276058275,74.71223681581947,-6300.125946447737,1,22
1.0825609296481398,1.1295345935101149,3.2219218833267553,0.7739442430359894,0.0038122509325947593,0.002024002802114937,0.09692549260690173,77.02536683531824,-6320.181059395606,1,23
1.2023804667501183,1.321229651577641,4.038084851731724,0.36354690014203017,0.0029937904646717035,0.012304185366556508,0.13709714350009808,77.86308724545685,-6351.964190951114,1,24
1.2869555808046402,1.401856363523302,5.368113278380803,0.5781594466512551,0.03479264321256187,0.008300068804154848,0.17211423928962472,75.79517745891528,-6369.839681453235,1,25
1.2997581724569502,1.3931892289213348,3.516621113407838,0.561757686797858,0.028088203030517043,3.123449718200888e-5,0.09776388028476396,79.83551869174356,-6323.585258695691,1,26
1.1681213785129492,1.251261926712882,6.178224980279586,0.4794846323753799,0.0775818822779008,0.017907259513840344,0.04979547864966716,74.53102151973009,-6324.042469806728,1,27
1.2628084798048982,1.3240011361954611,6.111490205826937,0.4704961738140908,0.014542418293757206,0.0037501731989823327,0.007671970990053373,75.64787410421027,-6358.6630994428815,1,28
1.2515897097877038,1.2640707362542363,5.187633727885513,0.3632494308905563,0.055281751050267516,0.0026426926741224804,1.9892791478179833e-4,77.63013887929635,-6363.095281490126,1,29
1.140808906348307,1.0710872153661508,5.065202866139979,0.6127247155733178,0.07283876959094507,0.014189558877753913,0.07186208238149012,74.4363177425779,-6326.103195483136,1,30
1.0749107668095466,1.1614187905676332,4.454932020192236,0.26896974770297283,0.051845047404936694,0.011071576654490003,0.021801318541812782,75.07964198969867,-6354.76733296473,1,31
1.0554613258245684,1.0837104587784223,7.374107602949352,0.541618991022396,0.031132726822895845,0.009892324706238593,0.03867220733653365,76.03448455510645,-6350.186215585351,1,32
1.14597363317603,1.1358652226428028,6.3790067504647165,0.49996746882751686,0.042179125170971936,0.00486812943118598,0.00962799741663442,77.28993472211478,-6332.521253454233,1,33
