year,yday,hour,par_hobo,wspeed,par_weath,par
2013,164,12,356.50601851851854,4.5,1378.5405,356.50601851851854
2013,164,13,1154.5347222222222,2.7,1449.9696,1154.5347222222222
2013,164,14,1097.1263888888889,5.1,1547.1735,1097.1263888888889
2013,164,15,893.0101851851853,4.7,2866.0755,893.0101851851853
2013,164,16,1467.0884259259258,6.4,2879.5570000000002,1467.0884259259258
2013,164,17,944.0398148148148,8.4,2717.0935,944.0398148148148
2013,164,18,708.0296296296297,7.4,1440.3726000000001,708.0296296296297
2013,164,19,503.9125,7.2,989.9534000000001,503.9125
2013,164,20,376.3398148148148,7.7,709.264,376.3398148148148
2013,164,21,200.92731481481482,7.2,505.80760000000004,200.92731481481482
2013,164,22,133.95185185185187,7.6,273.0575,133.95185185185187
2013,164,23,70.16481481481482,6.2,142.584,70.16481481481482
2013,165,0,18.787037037037038,6.5,46.9339,18.787037037037038
2013,165,1,13.255555555555555,5.5,9.9169,13.255555555555555
2013,165,2,32.39212962962963,5.2,6.855,32.39212962962963
2013,165,3,125.18055555555556,4.9,31.076,125.18055555555556
2013,165,4,491.1555555555555,5.2,96.5641,491.1555555555555
2013,165,5,301.3912037037037,4.3,158.2134,301.3912037037037
2013,165,6,357.2037037037037,4.6,260.8099,357.2037037037037
2013,165,7,586.8351851851852,4.6,439.99960000000004,586.8351851851852
2013,165,8,861.1166666666667,4.7,701.0380000000001,861.1166666666667
2013,165,9,1275.7282407407406,6.2,914.8226000000001,1275.7282407407406
2013,165,10,1747.7486111111111,5.4,1308.2996,1747.7486111111111
2013,165,11,3878.214814814815,5.8,2064.1776,3878.214814814815
2013,165,12,3367.9231481481484,5,3325.8175,3367.9231481481484
2013,165,13,2334.5833333333335,4.2,3628.3515,2334.5833333333335
2013,165,14,1620.175,6.1,3631.1849000000007,1620.175
2013,165,15,1237.4564814814814,6.4,3489.3321,1237.4564814814814
2013,165,16,1441.5736111111112,6.4,3188.032,1441.5736111111112
2013,165,17,1607.4185185185186,6.4,2843.454,1607.4185185185186
2013,165,18,950.4180555555556,6.8,2392.7149000000004,950.4180555555556
2013,165,19,778.1944444444445,7.2,1870.3639,778.1944444444445
2013,165,20,535.8060185185185,6.6,1381.6481,535.8060185185185
2013,165,21,446.5046296296296,6.1,865.8779000000001,446.5046296296296
2013,165,22,149.89814814814815,6,464.67760000000004,149.89814814814815
2013,165,23,89.69953703703705,5.9,120.9679,89.69953703703705
2013,166,0,19.13564814814815,5.6,50.95550000000001,19.13564814814815
2013,166,1,17.19212962962963,5.4,11.196500000000002,17.19212962962963
2013,166,2,19.28518518518519,2.5,12.247600000000002,19.28518518518519
2013,166,3,55.414351851851855,4.2,21.936,55.414351851851855
2013,166,4,173.02083333333334,3.5,88.3381,173.02083333333334
2013,166,5,283.849537037037,3.6,200.3031,283.849537037037
2013,166,6,1543.6324074074073,3.8,327.8061,1543.6324074074073
2013,166,7,2372.8550925925924,2.9,1203.6009000000001,2372.8550925925924
2013,166,8,3240.350462962963,4,1600.5054000000002,3240.350462962963
2013,166,9,1352.2717592592594,3.1,1873.7,1352.2717592592594
2013,166,10,3138.2921296296295,3.8,1763.6544000000001,3138.2921296296295
2013,166,11,3227.5930555555556,3.8,3018.7135,3227.5930555555556
2013,166,12,2704.5444444444443,1.5,3240.4499000000005,2704.5444444444443
2013,166,13,1722.2337962962963,3.4,2933.3459000000003,1722.2337962962963
2013,166,14,1696.7189814814815,2.9,1708.0375000000001,1696.7189814814815
2013,166,15,1135.398148148148,3.4,2278.9219000000003,1135.398148148148
2013,166,16,893.0101851851852,4.6,2071.4896,893.0101851851852
2013,166,17,657,4.8,1612.9815,657
2013,166,18,491.15555555555557,5.2,1359.8035000000002,491.15555555555557
2013,166,19,358.7986111111111,3.9,1417.3855,358.7986111111111
2013,166,20,189.76435185185184,5.1,1267.1696,189.76435185185184
2013,166,21,152.2902777777778,5.6,798.0134,152.2902777777778
2013,166,22,71.75925925925925,5.4,472.53800000000007,71.75925925925925
2013,166,23,30.39814814814815,4,167.26200000000003,30.39814814814815
2013,167,0,10.464814814814815,2.9,31.4416,10.464814814814815
2013,167,1,5.132407407407407,3.3,10.968,5.132407407407407
2013,167,2,11.462037037037037,2.8,7.4491,11.462037037037037
2013,167,3,28.35462962962963,2.3,17.000400000000003,28.35462962962963
2013,167,4,60.59722222222222,1.8,45.562900000000006,60.59722222222222
2013,167,5,130.76203703703706,1.8,103.1449,130.76203703703706
2013,167,6,280.6601851851852,0.8,239.925,280.6601851851852
2013,167,7,759.0587962962964,1.7,524.8645,759.0587962962964
2013,167,8,3189.3212962962966,1.5,963.4474,3189.3212962962966
2013,167,9,3674.098148148148,1.5,2204.6594,3674.098148148148
2013,167,10,4031.302314814815,1.6,2692.4155,4031.302314814815
2013,167,11,3406.1953703703707,2.2,3107.0059,3406.1953703703707
2013,167,12,1275.7282407407406,1.6,3402.822,1275.7282407407406
2013,167,13,1237.4569444444444,1.7,3619.44,1237.4569444444444
2013,167,14,1132.2087962962962,1.6,3727.6119,1132.2087962962962
2013,167,15,1601.0398148148147,2,3701.4715000000006,1601.0398148148147
2013,167,16,1658.447222222222,1,3434.9491000000003,1658.447222222222
2013,167,17,542.1851851851852,1.3,2975.6641,542.1851851851852
2013,167,18,580.4564814814814,1.7,2419.9521,580.4564814814814
2013,167,19,554.9416666666666,3.9,1898.9721,554.9416666666666
2013,167,20,427.36944444444447,4.6,1350.7549000000001,427.36944444444447
2013,167,21,315.74305555555554,4.3,894.2119,315.74305555555554
2013,167,22,408.23333333333335,11.1,585.5084,408.23333333333335
2013,167,23,336.47407407407405,9.5,198.338,336.47407407407405
2013,168,0,22.225925925925928,9.6,46.29410000000001,22.225925925925928
2013,168,1,23.67037037037037,7.7,9.505600000000001,23.67037037037037
2013,168,2,51.42777777777778,7.8,7.9975000000000005,51.42777777777778
2013,168,3,181.7912037037037,7.3,31.533000000000005,181.7912037037037
2013,168,4,424.1800925925926,7.1,127.59440000000002,424.1800925925926
2013,168,5,867.4953703703703,7.6,324.5614,867.4953703703703
2013,168,6,733.5444444444445,7.9,685.1344,733.5444444444445
2013,168,7,532.6166666666667,5.7,1160.4601,532.6166666666667
2013,168,8,593.213425925926,7.1,1442.2006000000001,593.213425925926
2013,168,9,803.7092592592593,6.7,1903.2679000000003,803.7092592592593
2013,168,10,1262.9712962962963,4.1,2571.996,1262.9712962962963
2013,168,11,1262.9712962962963,3.9,3077.7579000000005,1262.9712962962963
2013,168,12,867.4958333333334,1.7,3181.177,867.4958333333334
2013,168,13,854.7379629629629,4.8,2528.2611,854.7379629629629
2013,168,14,975.9324074074075,5.5,1751.5896,975.9324074074075
2013,168,15,1365.0296296296297,3.6,1515.0464,1365.0296296296297
2013,168,16,1467.087962962963,6,3067.9324000000006,1467.087962962963
2013,168,17,1211.9421296296296,5.1,2822.5691,1211.9421296296296
2013,168,18,956.7967592592593,4.8,2351.4935,956.7967592592593
2013,168,19,1109.8842592592594,4.9,1817.9460000000001,1109.8842592592594
2013,168,20,854.7379629629629,6,1329.6415,854.7379629629629
2013,168,21,558.1314814814815,5.7,723.7509000000001,558.1314814814815
2013,168,22,398.6657407407408,6.3,329.4056,398.6657407407408
2013,168,23,99.2675925925926,5.2,198.56650000000002,99.2675925925926
2013,169,0,35.730555555555554,2,46.157000000000004,35.730555555555554
2013,169,1,42.407870370370375,2.4,30.070600000000002,42.407870370370375
2013,169,2,28.604166666666668,6.4,28.791,28.604166666666668
2013,169,3,43.05601851851852,8.4,26.049000000000003,43.05601851851852
2013,169,4,55.01574074074074,6,40.673,55.01574074074074
2013,169,5,111.62592592592593,5.4,83.9966,111.62592592592593
2013,169,6,269.49768518518516,6.8,182.11450000000002,269.49768518518516
2013,169,7,366.77222222222224,5.6,365.8285,366.77222222222224
2013,169,8,720.7870370370371,7.3,542.002,720.7870370370371
2013,169,9,1097.125925925926,7.5,1176.1809,1097.125925925926
2013,169,10,1046.0976851851851,5.8,1723.8954000000003,1046.0976851851851
2013,169,11,1747.7486111111111,6.8,2403.2716,1747.7486111111111
2013,169,12,975.9328703703703,10.8,2803.2380000000003,975.9328703703703
2013,169,13,1837.049537037037,10.9,2611.1609000000003,1837.049537037037
2013,169,14,567.699074074074,12,3574.8825,567.699074074074
2013,169,15,637.8643518518519,11.4,3441.5299000000005,637.8643518518519
2013,169,16,969.5537037037037,10,3177.6581000000006,969.5537037037037
2013,169,17,612.35,9.5,1584.6475,612.35
2013,169,18,491.15555555555557,9.4,886.123,491.15555555555557
2013,169,19,513.4810185185185,6.6,620.3775,513.4810185185185
2013,169,20,172.22361111111113,6.6,357.9681,172.22361111111113
2013,169,21,138.73518518518517,4.2,217.3949,138.73518518518517
2013,169,22,94.08472222222223,3.6,189.5636,94.08472222222223
2013,169,23,39.46805555555556,4.6,97.24960000000002,39.46805555555556
2013,170,0,39.06944444444444,6.6,41.35850000000001,39.06944444444444
2013,170,1,23.221759259259258,6.8,24.5409,23.221759259259258
2013,170,2,26.90972222222222,5.3,9.597000000000001,26.90972222222222
2013,170,3,69.36759259259259,5.4,18.0515,69.36759259259259
2013,170,4,71.75925925925925,4.5,97.0211,71.75925925925925
2013,170,5,129.1671296296296,2.3,94.2791,129.1671296296296
2013,170,6,392.287037037037,1.6,170.46099999999998,392.287037037037
2013,170,7,695.2726851851852,0.7,537.432,695.2726851851852
2013,170,8,784.5726851851853,1.4,1036.1561,784.5726851851853
2013,170,9,692.0828703703705,0.7,2259.1795,692.0828703703705
2013,170,10,1036.5296296296297,1,2231.6224,1036.5296296296297
2013,170,11,1543.6319444444443,0.6,2148.6769000000004,1543.6319444444443
2013,170,12,1084.3694444444443,2.4,1608.4115000000002,1084.3694444444443
2013,170,13,1645.6902777777777,5.2,1200.3105,1645.6902777777777
2013,170,14,810.087037037037,8,893.5264000000001,810.087037037037
2013,170,15,535.8060185185185,8.6,1184.6354000000001,535.8060185185185
2013,170,16,1543.6314814814816,8.1,1393.8500000000001,1543.6314814814816
2013,170,17,513.4805555555555,6.6,1518.4739,513.4805555555555
2013,170,18,81.32731481481481,5.6,642.999,81.32731481481481
2013,170,19,124.38333333333334,5.1,209.44310000000002,124.38333333333334
2013,170,20,221.65787037037038,5.2,482.13500000000005,221.65787037037038
2013,170,21,401.8541666666667,5.2,400.332,401.8541666666667
2013,170,22,116.01111111111112,5.8,451.42460000000005,116.01111111111112
2013,170,23,25.61388888888889,6.3,127.503,25.61388888888889
2013,171,0,13.754166666666666,5.2,42.501000000000005,13.754166666666666
2013,171,1,9.618055555555555,4.9,26.597400000000004,9.618055555555555
2013,171,2,4.186574074074074,6.4,8.683,4.186574074074074
2013,171,3,12.159722222222221,5,9.2314,12.159722222222221
2013,171,4,24.916666666666668,5.7,22.5301,24.916666666666668
2013,171,5,66.97546296296296,5,48.3506,66.97546296296296
2013,171,6,184.98009259259263,6.1,119.27700000000002,184.98009259259263
2013,171,7,462.4513888888889,5.9,258.4335,462.4513888888889
2013,171,8,484.7773148148148,4.1,693.0405000000001,484.7773148148148
2013,171,9,363.5824074074074,7,560.5105000000001,363.5824074074074
2013,171,10,1052.4759259259258,6.2,660.9134,1052.4759259259258
2013,171,11,631.4856481481481,5.1,1913.3219000000001,631.4856481481481
2013,171,12,1377.787037037037,5.2,1469.0265,1377.787037037037
2013,171,13,491.1550925925926,7,1976.6164,491.1550925925926
2013,171,14,424.17962962962963,6.5,700.9009000000001,424.17962962962963
2013,171,15,452.8833333333333,7.5,533.9131,452.8833333333333
2013,171,16,535.8060185185185,8,535.2384000000001,535.8060185185185
2013,171,17,472.0199074074074,7.6,610.8719,472.0199074074074
2013,171,18,465.6412037037037,7.5,749.3886,465.6412037037037
2013,171,19,247.1726851851852,6.3,542.916,247.1726851851852
2013,171,20,184.98055555555558,5.9,304.36199999999997,184.98055555555558
2013,171,21,74.9486111111111,5,201.9026,74.9486111111111
2013,171,22,24.069444444444443,6.4,86.23590000000002,24.069444444444443
2013,171,23,11.561574074074075,4.8,20.930600000000002,11.561574074074075
2013,172,0,5.282407407407407,4.8,11.5621,5.282407407407407
2013,172,1,6.02962962962963,4.6,5.484,6.02962962962963
2013,172,2,3.7375,3.5,6.260900000000001,3.7375
2013,172,3,11.0625,3.4,7.9975000000000005,11.0625
2013,172,4,36.577777777777776,3.4,17.4574,36.577777777777776
2013,172,5,98.07175925925925,3.3,71.3834,98.07175925925925
2013,172,6,251.95648148148146,3.2,236.3604,251.95648148148146
2013,172,7,283.849537037037,1.8,260.947,283.849537037037
2013,172,8,708.0296296296297,2.9,481.67800000000005,708.0296296296297
2013,172,9,1090.7481481481482,1.9,1200.9045999999998,1090.7481481481482
2013,172,10,1352.2722222222221,1.7,1502.7074,1352.2722222222221
2013,172,11,1620.175,2.5,1037.2986,1620.175
2013,172,12,2219.7675925925923,2.2,2760.1429000000003,2219.7675925925923
2013,172,13,1403.3013888888888,2.5,3472.3774000000003,1403.3013888888888
2013,172,14,3061.748148148148,2.8,2480.4589,3061.748148148148
2013,172,15,2219.7675925925923,2.8,3916.9470000000006,2219.7675925925923
2013,172,16,1243.8351851851853,3.9,1297.0574000000001,1243.8351851851853
2013,172,17,810.0875,3.6,2666.9606000000003,810.0875
2013,172,18,433.7481481481482,3.4,2033.5129000000002,433.7481481481482
2013,172,19,315.7425925925926,3.1,380.22400000000005,315.7425925925926
2013,172,20,258.33518518518514,3.1,274.0629,258.33518518518514
2013,172,21,204.11666666666665,4,286.2191,204.11666666666665
2013,172,22,124.38287037037037,2.2,273.8801,124.38287037037037
2013,172,23,115.61296296296297,2.2,128.417,115.61296296296297
2013,173,0,37.62407407407407,2,82.39710000000001,37.62407407407407
2013,173,1,20.98009259259259,3.5,24.4495,20.98009259259259
2013,173,2,15.19861111111111,3.7,14.624000000000002,15.19861111111111
2013,173,3,18.886574074074073,1.3,16.909000000000002,18.886574074074073
2013,173,4,88.10555555555555,1,32.5841,88.10555555555555
2013,173,5,77.34120370370371,2.6,159.493,77.34120370370371
2013,173,6,122.78888888888889,2.1,160.72690000000003,122.78888888888889
2013,173,7,218.4689814814815,1.7,187.5985,218.4689814814815
2013,173,8,408.2333333333333,2.2,411.3,408.2333333333333
2013,173,9,491.1555555555555,2.2,770.4106000000002,491.1555555555555
2013,173,10,759.0587962962964,2.1,1007.5936,759.0587962962964
2013,173,11,1262.9712962962963,2.5,1363.9165,1262.9712962962963
2013,173,12,1556.3893518518516,4.1,1733.6295000000002,1556.3893518518516
2013,173,13,1403.3013888888888,2.6,2316.7615,1403.3013888888888
2013,173,14,924.9032407407408,2.5,1130.3895,924.9032407407408
2013,173,15,523.0490740740742,1.7,1100.5474,523.0490740740742
2013,173,16,605.9708333333333,1.7,805.6910000000001,605.9708333333333
2013,173,17,873.874074074074,1.9,571.8441,873.874074074074
2013,173,18,657.000462962963,4.3,648.1631000000001,657.000462962963
2013,173,19,401.85462962962964,3.7,731.7484000000001,401.85462962962964
2013,173,20,599.5925925925926,2.4,698.6616,599.5925925925926
2013,173,21,523.0486111111111,2.5,559.5051000000001,523.0486111111111
2013,173,22,180.19675925925927,1.8,325.1555000000001,180.19675925925927
2013,173,23,184.98101851851854,1.6,89.43490000000001,184.98101851851854
2013,174,0,51.427314814814814,1.6,39.85040000000001,51.427314814814814
2013,174,1,27.90648148148148,1.3,12.0191,27.90648148148148
2013,174,2,48.23796296296296,0.5,11.790600000000001,48.23796296296296
2013,174,3,169.03379629629632,2.6,38.845,169.03379629629632
2013,174,4,106.8425925925926,3.6,122.019,106.8425925925926
2013,174,5,400.25972222222225,3.3,162.692,400.25972222222225
2013,174,6,1004.636574074074,2.7,619.1436,1004.636574074074
2013,174,7,287.03888888888883,1.9,945.3045000000001,287.03888888888883
2013,174,8,414.612037037037,1.2,556.626,414.612037037037
2013,174,9,554.9421296296297,0.9,701.4036,554.9421296296297
2013,174,10,841.9810185185185,2.3,904.1745000000001,841.9810185185185
2013,174,11,1052.4759259259258,2.3,1238.6985000000002,1052.4759259259258
2013,174,12,2474.912962962963,1.9,2756.9439,2474.912962962963
2013,174,13,1996.5152777777778,2.5,3498.2436000000002,1996.5152777777778
2013,174,14,2474.912962962963,1.9,3581.3719,2474.912962962963
2013,174,15,1773.263425925926,1.5,3451.0355,1773.263425925926
2013,174,16,1403.3013888888888,0.9,3211.7046,1403.3013888888888
2013,174,17,1224.6995370370369,1.7,2821.8379000000004,1224.6995370370369
2013,174,18,1071.611574074074,1.8,2362.5986000000003,1071.611574074074
2013,174,19,1365.0296296296297,2.3,1860.8126000000002,1365.0296296296297
2013,174,20,1065.2333333333333,3.5,1346.5505,1065.2333333333333
2013,174,21,336.47407407407405,3.9,842.0225,336.47407407407405
2013,174,22,79.73287037037036,1.2,303.3566,79.73287037037036
2013,174,23,26.41157407407407,3.2,93.77640000000001,26.41157407407407
2013,175,0,7.574074074074074,3.7,20.4279,7.574074074074074
2013,175,1,4.534722222222222,5.6,2.9705000000000004,4.534722222222222
2013,175,2,8.073148148148148,6.9,0.4570000000000001,8.073148148148148
2013,175,3,24.517592592592592,7.2,7.220600000000001,24.517592592592592
2013,175,4,77.34074074074073,7.2,33.818000000000005,77.34074074074073
2013,175,5,196.1435185185185,7.4,125.218,196.1435185185185
2013,175,6,322.1212962962963,6.9,327.8061,322.1212962962963
2013,175,7,318.93240740740737,5.3,446.71750000000003,318.93240740740737
2013,175,8,746.3013888888889,0.8,503.61400000000003,746.3013888888889
2013,175,9,1071.612037037037,0.8,1120.7925,1071.612037037037
2013,175,10,982.3111111111111,0.2,2320.646,982.3111111111111
2013,175,11,1326.7578703703705,1.5,2102.0629000000004,1326.7578703703705
2013,175,12,2525.9425925925925,1.3,2220.7915000000003,2525.9425925925925
2013,175,13,2679.029629629629,1.2,3148.273,2679.029629629629
2013,175,14,2385.6124999999997,2.8,3606.2784,2385.6124999999997
2013,175,15,1664.825462962963,2.8,3439.0164,1664.825462962963
2013,175,16,1428.8162037037036,5.4,3289.0290000000005,1428.8162037037036
2013,175,17,1033.3402777777778,5.3,2857.2554000000005,1033.3402777777778
2013,175,18,567.699074074074,2.7,890.7844,567.699074074074
2013,175,19,657,2.3,1167.178,657
2013,175,20,660.1898148148148,6.1,757.4775000000001,660.1898148148148
2013,175,21,191.35925925925926,1.3,650.5395,191.35925925925926
2013,175,22,135.5462962962963,2.3,262.54650000000004,135.5462962962963
2013,175,23,154.68194444444447,2.5,126.45190000000001,154.68194444444447
2013,176,0,28.15601851851852,2.5,56.8965,28.15601851851852
2013,176,1,17.69027777777778,0.7,7.8604,17.69027777777778
2013,176,2,26.71064814814815,3.6,7.403400000000001,26.71064814814815
2013,176,3,125.97777777777776,4.1,16.589100000000002,125.97777777777776
2013,176,4,475.2092592592592,4.7,91.0801,475.2092592592592
2013,176,5,586.8347222222222,6.2,299.33500000000004,586.8347222222222
2013,176,6,797.3300925925926,6.3,637.8806000000001,797.3300925925926
2013,176,7,861.1166666666666,5.7,1072.7161,861.1166666666666
2013,176,8,708.0291666666666,5.1,1578.6151000000002,708.0291666666666
2013,176,9,848.3597222222223,3.2,2081.5436000000004,848.3597222222223
2013,176,10,1505.3597222222222,2,2566.1921,1505.3597222222222
2013,176,11,1913.5930555555553,1.4,2992.7559,1913.5930555555553
2013,176,12,2474.9134259259263,1.6,3310.5994,2474.9134259259263
2013,176,13,2781.088425925926,2.4,3552.1696,2781.088425925926
2013,176,14,2449.398611111111,1.8,3636.8974000000003,2449.398611111111
2013,176,15,1256.5925925925926,5,3453.1834000000003,1256.5925925925926
2013,176,16,1262.9712962962963,3.7,2509.387,1262.9712962962963
2013,176,17,436.9375,3.4,2588.5394,436.9375
2013,176,18,223.2527777777778,3.4,940.4146000000001,223.2527777777778
2013,176,19,510.2916666666667,1.6,232.4759,510.2916666666667
2013,176,20,618.7282407407407,1.4,703.5515,618.7282407407407
2013,176,21,440.1263888888889,1.9,760.3109000000001,440.1263888888889
2013,176,22,347.63611111111106,3.7,376.2024,347.63611111111106
2013,176,23,175.41296296296295,6.3,170.918,175.41296296296295
2013,177,0,32.34166666666667,8.6,46.2484,32.34166666666667
2013,177,1,22.774074074074072,10.1,10.054000000000002,22.774074074074072
2013,177,2,52.225,9.2,8.7744,52.225
2013,177,3,247.1726851851852,8.4,28.2426,247.1726851851852
2013,177,4,605.9708333333333,7.2,123.84700000000001,605.9708333333333
2013,177,5,905.7675925925926,2.5,393.24850000000004,905.7675925925926
2013,177,6,912.1458333333334,5.4,774.7064000000001,912.1458333333334
2013,177,7,325.3106481481482,8.9,976.3805000000001,325.3106481481482
2013,177,8,363.58287037037036,9.2,453.8924,363.58287037037036
2013,177,9,510.2912037037037,7.5,476.28540000000004,510.2912037037037
2013,177,10,567.699074074074,4.6,672.8411,567.699074074074
2013,177,11,322.1212962962963,5.3,735.8614000000001,322.1212962962963
2013,177,12,366.77222222222224,0.7,420.12010000000004,366.77222222222224
2013,177,13,650.6222222222221,9,475.9655000000001,650.6222222222221
2013,177,14,672.9467592592592,10.2,986.0689000000001,672.9467592592592
2013,177,15,264.71342592592595,8.1,578.0136000000001,264.71342592592595
2013,177,16,1409.6796296296295,10.4,407.78110000000004,1409.6796296296295
2013,177,17,746.3013888888889,8.8,864.4155000000001,746.3013888888889
2013,177,18,585.2402777777778,7.6,1437.4021,585.2402777777778
2013,177,19,762.2481481481482,5.1,724.345,762.2481481481482
2013,177,20,1116.2625,5.4,756.8834,1116.2625
2013,177,21,653.8101851851852,3.5,906.6880000000001,653.8101851851852
2013,177,22,93.28796296296296,7.7,366.28550000000007,93.28796296296296
2013,177,23,49.036111111111104,9.2,84.77350000000001,49.036111111111104
2013,178,0,27.358796296296298,10,33.04110000000001,27.358796296296298
2013,178,1,26.51111111111111,9.9,10.145400000000002,26.51111111111111
2013,178,2,46.245370370370374,11.2,11.0594,46.245370370370374
2013,178,3,142.72175925925924,9.1,29.3394,142.72175925925924
2013,178,4,390.69166666666666,8.1,97.11250000000001,390.69166666666666
2013,178,5,315.74305555555554,10.4,306.5099,315.74305555555554
2013,178,6,586.8351851851852,11.4,381.9149,586.8351851851852
2013,178,7,663.3791666666666,9.7,886.0316,663.3791666666666
2013,178,8,822.8444444444444,12,780.0076,822.8444444444444
2013,178,9,676.1361111111111,11.3,1071.665,676.1361111111111
2013,178,10,752.6800925925926,14.1,975.1009000000001,752.6800925925926
2013,178,11,669.7578703703703,11.6,1115.3999000000001,669.7578703703703
2013,178,12,778.1944444444445,10.7,1049.272,778.1944444444445
2013,178,13,739.9226851851852,11,1369.1720000000003,739.9226851851852
2013,178,14,644.2430555555555,8.6,1012.3464000000001,644.2430555555555
2013,178,15,867.4953703703703,8.1,1078.4286,867.4953703703703
2013,178,16,411.4226851851852,6.7,930.5891,411.4226851851852
2013,178,17,379.5296296296296,8.9,418.3835,379.5296296296296
2013,178,18,296.6069444444444,6.9,508.7324,296.6069444444444
2013,178,19,143.5189814814815,7.5,353.0325,143.5189814814815
2013,178,20,100.46342592592592,6.8,186.5474,100.46342592592592
2013,178,21,48.238425925925924,5.1,124.66960000000002,48.238425925925924
2013,178,22,80.5300925925926,5.5,62.9746,80.5300925925926
2013,178,23,45.447685185185186,5.7,81.43740000000001,45.447685185185186
2013,179,0,19.13611111111111,4.5,29.933500000000002,19.13611111111111
2013,179,1,15.448611111111111,5,7.403400000000001,15.448611111111111
2013,179,2,19.8337962962963,4.3,6.855,19.8337962962963
2013,179,3,66.57685185185186,4.2,21.844600000000003,66.57685185185186
2013,179,4,52.225462962962965,4.3,99.626,52.225462962962965
2013,179,5,94.08472222222223,4,70.7436,94.08472222222223
2013,179,6,203.31944444444446,2,144.3206,203.31944444444446
2013,179,7,443.3162037037037,2.4,312.2681,443.3162037037037
2013,179,8,558.1314814814815,2.2,639.7086,558.1314814814815
2013,179,9,816.4666666666666,1.6,729.2806,816.4666666666666
2013,179,10,727.1648148148148,2,1344.7225,727.1648148148148
2013,179,11,1786.0203703703705,4.8,1066.8665,1786.0203703703705
2013,179,12,1288.4856481481484,7.1,2363.7411,1288.4856481481484
2013,179,13,2104.952314814815,4.4,2187.8875000000003,2104.952314814815
2013,179,14,1371.4083333333333,3.9,3175.1446,1371.4083333333333
2013,179,15,1786.0203703703705,4.7,2138.76,1786.0203703703705
2013,179,16,1530.874537037037,3.5,2096.0305,1530.874537037037
2013,179,17,1090.7476851851852,2.8,1251.1746,1090.7476851851852
2013,179,18,586.8347222222221,4.1,1314.5605,586.8347222222221
2013,179,19,1632.9333333333332,3.1,1041.8229000000001,1632.9333333333332
2013,179,20,1081.1800925925925,3.5,815.6079000000001,1081.1800925925925
2013,179,21,200.9273148148148,3.5,941.4200000000001,200.9273148148148
2013,179,22,184.18287037037038,3.4,233.66410000000002,184.18287037037038
2013,179,23,82.92222222222223,1.7,126.81750000000001,82.92222222222223
2013,180,0,28.80324074074074,2.5,44.557500000000005,28.80324074074074
2013,180,1,17.043055555555558,0.7,14.532600000000002,17.043055555555558
2013,180,2,20.880092592592593,0.8,8.683,20.880092592592593
2013,180,3,62.989814814814814,2,20.1994,62.989814814814814
2013,180,4,65.38148148148149,1.4,72.29740000000001,65.38148148148149
2013,180,5,247.17222222222222,0.7,85.77890000000001,247.17222222222222
2013,180,6,401.85462962962964,0.7,545.201,401.85462962962964
2013,180,7,969.5541666666667,1,793.9004,969.5541666666667
2013,180,8,714.4078703703703,2.8,1717.2689,714.4078703703703
2013,180,9,669.7574074074074,3.1,1868.3531,669.7574074074074
2013,180,10,1256.5925925925926,4.1,1967.0194000000001,1256.5925925925926
2013,180,11,1084.3689814814816,4.5,2326.9069000000004,1084.3689814814816
2013,180,12,2621.6222222222223,4.3,2857.9866,2621.6222222222223
2013,180,13,1620.1754629629631,4.4,3002.8099,1620.1754629629631
2013,180,14,1913.5925925925926,4.2,3514.1929000000005,1913.5925925925926
2013,180,15,2245.2824074074074,3.6,2294.0029000000004,2245.2824074074074
2013,180,16,1671.2050925925926,3.1,2233.4961000000003,1671.2050925925926
2013,180,17,1301.2430555555557,3.2,2997.92,1301.2430555555557
2013,180,18,1122.6407407407407,3.4,2047.1315000000002,1122.6407407407407
2013,180,19,1243.835648148148,4.9,1442.5205,1243.835648148148
2013,180,20,344.44675925925924,3.2,919.2555000000001,344.44675925925924
2013,180,21,720.786574074074,3.4,581.3954,720.786574074074
2013,180,22,289.43055555555554,3.9,464.40340000000003,289.43055555555554
2013,180,23,208.90046296296296,3,190.11200000000002,208.90046296296296
2013,181,0,27.108796296296298,2.5,46.38550000000001,27.108796296296298
2013,181,1,12.35925925925926,2.2,6.6265,12.35925925925926
2013,181,2,25.763425925925926,2.5,6.032400000000001,25.763425925925926
2013,181,3,317.3375,2.2,21.7989,317.3375
2013,181,4,695.2717592592593,1.1,113.4731,695.2717592592593
2013,181,5,893.0101851851853,4.2,393.3399,893.0101851851853
2013,181,6,918.524537037037,5.4,710.4064999999999,918.524537037037
2013,181,7,1186.4273148148147,5.7,976.7461000000001,1186.4273148148147
2013,181,8,1607.4180555555556,6.4,1414.2779000000003,1607.4180555555556
2013,181,9,822.8453703703703,6.3,1976.6621,822.8453703703703
2013,181,10,1396.9226851851852,6.1,2390.9326,1396.9226851851852
2013,181,11,1492.6027777777779,9,2117.8751,1492.6027777777779
2013,181,12,1888.0787037037037,8.3,2607.185,1888.0787037037037
2013,181,13,861.1166666666667,8.8,2696.5285,861.1166666666667
2013,181,14,1632.9328703703704,7.4,1766.3964,1632.9328703703704
2013,181,15,995.0680555555556,5.9,1443.1145999999999,995.0680555555556
2013,181,16,873.8740740740742,6.7,1130.0239000000001,873.8740740740742
2013,181,17,1046.0972222222222,7.7,755.0554000000001,1046.0972222222222
2013,181,18,841.9810185185185,6.5,1045.9359000000002,841.9810185185185
2013,181,19,398.66481481481475,5.6,849.6544,398.66481481481475
