gamma_1,gamma_2,k0,k1,sig_beta0,sig_alpha,sig_rho,sig_proc,lp__,chain,step
1.0861124540982199,1.1728702750447493,3.685046808699636,0.7555574119945525,0.040936234570313736,0.01143448154662026,0.006502214523496452,94.89438339132904,-30495.989190809512,1,1
1.0804298695323191,1.1694198181698074,3.312024057777829,0.7751139729392348,0.005818580348859335,0.22877681697409102,0.0079288070775594,93.87030463341158,-30490.20802321737,1,2
1.1090319937239088,1.192275606869834,4.85574408766451,0.7573402012319579,2.988813701899538e-4,0.216886385660513,0.0775971585380361,95.84731731251472,-30530.28878114297,1,3
1.0795275168125684,1.1840400438330352,5.3988065404968255,0.7741942818864734,0.02143674362956841,0.09054325293312926,0.03622269177671147,95.50135728226032,-30441.669907827214,1,4
1.0811087349152844,1.1434532180572634,5.54899022579073,0.7675931927464704,2.2177783412983664e-4,0.1539587656968267,0.04460183772808745,95.16718070839457,-30531.468111896982,1,5
1.0942142384882168,1.1773207049519123,3.947965305461633,0.7732096769860072,0.03832797155340696,0.06884520538504613,0.014623734488915819,95.62623104364793,-30467.896456014812,1,6
1.1131584468188194,1.164882627338102,5.656711855897173,0.8408429101405505,0.005818589546465571,0.09710395891073374,0.03536572644802527,95.29708656522345,-30504.76360540396,1,7
1.1214438137291207,1.2589009250768708,7.111401844938695,0.6963637140830642,9.233143752753211e-4,0.26730988390741206,0.002576423655170565,93.2197539979239,-30572.710397972365,1,8
1.1137446102450388,1.204706143567928,4.669890294246417,0.7299923113187858,0.010161845208541301,0.29171403557780046,0.0782445984327618,94.1508217001149,-30358.608485895307,1,9
1.1087041348970181,1.184478320530125,5.531021942405547,0.7336075822307437,0.006240915174518396,0.29061368984300046,0.033013234550972534,93.19319452786263,-30468.262047054825,1,10
1.0894336386981167,1.1642458986945021,4.587586280973872,0.6605695529585117,0.0456630522450637,0.15492839481085988,0.10860236174711202,94.9047623734322,-30403.25751709264,1,11
1.0755662893134355,1.1653777322141199,5.200354136754695,0.8147980066216897,0.022555920625619685,0.34635670203881963,0.008910798981746081,93.35824357524542,-30351.985543894494,1,12
1.069149438755215,1.1389395286533202,5.1813202487236305,0.6602871762170304,0.02474677664425841,0.2250837548907303,0.0020466382848008365,96.44684636941014,-30472.57654799529,1,13
1.071393524229301,1.1404606879021495,5.61071628375792,0.7731273064242516,0.04930277139523245,0.28718567227761965,0.003203639004844045,93.63139419099218,-30396.896606303177,1,14
1.048849065940277,1.0981078997456777,6.536999500750793,0.7566317759581489,0.02097594105492488,0.09784149742557492,0.02191816290680281,94.05219484183837,-30456.696787946927,1,15
1.0909857722790712,1.175217480307365,3.946589611217501,0.836915089003078,0.01914553598457298,0.17467094281104112,2.184040829438114e-4,92.64666640914575,-30480.636985439964,1,16
1.1010641276789632,1.1997301910013216,3.842138582251764,0.7461290986894927,0.009843254175363155,0.018721317063256356,0.010464958191393274,94.83790089021791,-30406.262929679466,1,17
1.0839615208409155,1.1410661517517806,5.649914091321095,0.785500042040512,0.011701986419101359,0.1747769735532149,0.013900953432160027,92.47632829468269,-30367.435194225716,1,18
1.1030315178734862,1.2039363535015257,5.085073310740656,0.7648648744010939,0.027587580814919504,0.011496978909471562,0.024521322324403204,94.23984235623182,-30503.277238326173,1,19
1.0731508809869639,1.1415134656754056,5.065180336556765,0.6904170223205259,0.06107315377510216,0.02058022950145556,0.05117214024611399,95.27449910066508,-30499.059203177905,1,20
1.0860579300203077,1.1432404372074283,6.262771791151706,0.6803085675916403,0.01495685970590549,0.2614706489341471,0.01803067390201034,95.00745021054153,-30503.77024989437,1,21
1.0774398933851614,1.1685795684198839,4.330329854169045,0.8496088814546469,0.013481792728252244,0.3314849508804261,0.07913489523984298,95.60564806314689,-30482.40434390508,1,22
1.0937353146880355,1.1734058678529737,4.436126113994505,0.7739736418826583,0.0151359967187952,0.3854762386873767,0.04928353035017763,93.47606344527391,-30405.846556152097,1,23
1.0704180696826038,1.1396496383458932,6.013307724446643,0.8727974374143146,0.015980881890092443,0.21137940018513465,0.17793352600114593,94.17834449210945,-30489.411792743653,1,24
1.1262778112829288,1.2018126454021367,2.892031801969044,0.7996396251389176,0.0219387494289835,0.12550685880329343,0.025847624568468338,94.36296446410542,-30411.85570919645,1,25
1.1105844231017492,1.1985749805273445,4.238260305285599,0.794287068102295,0.01771654170261767,0.22554108603136408,0.0793057675689153,95.59957496659902,-30465.129849458855,1,26
1.084307233934126,1.138503554736206,6.072187535295416,0.6536858912251791,0.025107090223205026,0.3563342344878756,7.602835443719481e-4,93.69167709835378,-30468.472314529983,1,27
1.0782224703397434,1.13349079330644,4.901144756017364,0.8617094258912247,0.03387769222483027,0.14325669874135397,0.10497755609577636,95.56017636807914,-30468.948479325776,1,28
1.0980040078506152,1.1539896635299938,6.020496994806122,0.6480275457737292,0.022179955420095106,0.14052988119081203,0.04917925664005365,93.7349004662141,-30376.32078978845,1,29
1.08662586884524,1.147199699835975,5.011358554306149,0.851010884073978,3.0688354432510575e-4,0.23448396054071063,0.13163007776745667,94.95583217919366,-30546.530273931596,1,30
1.0750679891908979,1.124814820689498,6.309402564786501,0.7404584716613984,0.06995624300500582,0.34833197086398837,0.08099024795650568,93.56158713428945,-30518.18511303001,1,31
1.1126763047611083,1.2050055500192607,5.063751055707047,0.7693259552699889,0.059682366035374926,0.1356340101182958,0.008660115387493629,95.11661161341563,-30463.486150747598,1,32
1.084136376189411,1.163061145594913,5.415427308512858,0.7019025526294507,0.006176605401294127,0.23654021506301337,0.04803844335298585,94.28503318628383,-30464.26451543162,1,33
1.0996138304691474,1.1511227826772639,3.560705029338541,0.7953173422509452,0.022248445335656078,0.25839205719569786,0.0370865303607051,93.5784169623974,-30487.134333976115,1,34
1.0988547210484452,1.1629160363795246,5.3948810220939025,0.6428012383064543,0.025688094473752175,0.00541917027323261,0.0036786683737751397,93.11038611412208,-30565.56989214715,1,35
1.084643881558205,1.1205326313230868,3.76538064442323,0.7452779381654189,0.07338708598526456,0.1900371057390144,0.03572925694935091,95.86006335075506,-30488.61638630058,1,36
1.1159105371792948,1.2100664327054849,4.404083660778686,0.7787398721917408,0.017992553644276762,0.31060969040718167,0.08838760867918294,93.28271365051557,-30456.54570027498,1,37
1.1037455255895523,1.1655236534631432,3.144591807276448,0.6311376878484526,0.013659562337458882,0.19822795828900472,0.05433022553450023,94.4956495473609,-30430.124001250053,1,38
1.0935095639942132,1.1795133967460845,3.8749118068546213,0.8121832995920443,0.04087384512755025,0.14196090471238507,0.04016208500561319,93.89441503640023,-30455.964789039852,1,39
1.0964555562576324,1.1633914906874279,7.565289739786158,0.7178016785375246,0.020407339151546744,0.3621855923523335,0.10366869096431922,94.83162647995174,-30403.197925193006,1,40
1.091875570182065,1.1860295504297949,6.0375049074499065,0.7383737502544282,0.046373675182427354,0.20865875550107346,0.09514825803835911,93.81742231558938,-30415.98930106907,1,41
1.092118707915432,1.1756004941379583,4.100992872575192,0.760000020452494,0.04983836199161613,0.19205990082254693,0.023000981631797198,94.79150342950003,-30426.03118389856,1,42
1.059875180508825,1.1191389816412491,6.469807192032647,0.6550967562964923,0.01702321875037587,0.09514650078181397,0.08208069933191241,93.84149753483275,-30451.692818480213,1,43
1.0880955742961695,1.1521421340233626,4.887502139135075,0.7717344883192386,0.024285321667522793,0.2710451336331678,0.004756197220000074,93.5643009085704,-30516.47673580699,1,44
1.0870980357742386,1.1678010675800632,6.071960018659192,0.6451030334867741,0.006947254961195957,0.43914936742248917,0.0018580420649010336,95.22415984150621,-30451.527332407804,1,45
1.0901642021385676,1.1589855198240837,5.185118518045705,0.6762734908358763,0.008731875085967298,0.18484895780415142,0.045268438848264585,94.18144218284212,-30384.32556984163,1,46
1.0774206483360647,1.1512124575680402,6.719917884613672,0.7319164938516716,0.02295554003769366,0.18964171997459736,0.009438091012816322,94.34272953962883,-30483.835925653395,1,47
1.0986869638124457,1.1851438660124434,6.185093605709071,0.6973164232757165,0.027432896570251646,0.28436998621494713,0.08812997003265537,94.18285763594444,-30426.967281488935,1,48
1.0683651319971332,1.1121282856417263,4.939071761427972,0.6906209800873684,0.003580774001766426,0.19012231104334204,0.016692847441771737,94.67019906319898,-30431.18531891599,1,49
1.0957812373077496,1.1756036081953134,7.509569425533744,0.71461661713665,0.012946406468687027,0.11199936801451245,0.17746858990251782,94.93666236833997,-30415.82640673435,1,50
1.1094249348234937,1.1822251720205967,3.040812990675618,0.7046245022059185,0.041788727647188065,0.2720692442494609,0.06305809587746339,94.84466095741557,-30374.06082739828,1,51
1.0726329770593392,1.1356381800479454,2.7159143617347326,0.7808353093579354,0.02728219247526501,0.2458942642535767,0.006511392730063178,95.94857065500283,-30576.66989843706,1,52
1.1167379121921188,1.2111756025604783,3.8903594598015205,0.8236792201280725,0.016657292021573244,0.34818163586334927,0.05318498512749791,93.3829051593726,-30450.08102730062,1,53
