alpha,gamma_1,gamma_2,sig_beta0,sig_rho,sig_proc,lp__
3.4378151090990503,1.0624035637849039,1.1033144774111978,0.07014571906174735,0.029043026861092898,92.59877130489473,-33621.10583760264
2.9112047105084646,1.0885876179653315,1.1369119520740476,0.08180049744145533,0.018874215042288207,92.45909910288636,-33727.91228464198
3.218109119272848,1.091007978725056,1.1168406737642775,0.04174900783764841,0.020251591675136765,91.78085826670079,-33610.31691555907
3.3991777207038156,1.0919029927403445,1.1327884956897878,0.039336868498780785,0.007936177062866588,90.77745675367512,-33466.41535923836
3.204367793996825,1.1070927505779187,1.1443226561884963,0.0680015501592284,0.03820523419675406,91.01153068381525,-33578.83036718879
3.253709033917253,1.072708497638533,1.1253480042215085,0.06022732670590745,0.04560890934028825,90.90393605458364,-33506.90722029841
3.4028441030935994,1.0586256980457316,1.0832866753388595,0.03669887857716559,0.027525232519761734,90.39934392213237,-33534.08621192036
4.188880661604785,1.0887941844553113,1.1346204189705906,0.029881257816410062,0.04598512046421077,89.29470399938869,-33545.45160945322
3.5750462577671014,1.0562147806157527,1.100454630685489,0.027010030825751905,0.03375752395144091,91.69027138163509,-33435.470848040895
3.831885572098454,1.0974553713185686,1.1303501601398187,0.023180059309549517,0.021290041094064623,91.19716311664361,-33501.612796708934
3.3872636400737637,1.0946895625435276,1.1240211147226669,0.058417915365897126,0.013996889341858627,91.22351683458614,-33335.71384007853
3.1497774421684,1.0534933979821381,1.1003841918931994,0.0320409884257371,0.02510015916086467,90.87967502566146,-33504.18082052275
2.75869142640506,1.0935975218565217,1.1037972654656443,0.037758181277414433,0.01886342640689994,90.62632054496957,-33522.88788288776
3.125435213544298,1.0649700474040753,1.1178466526793474,0.033398592912290706,0.03750180572898872,90.93497225902519,-33633.58510668048
3.638824364211405,1.0666457777613958,1.1057576879668813,0.02358718214103201,0.03834163650120937,91.7086300662704,-33497.55940411184
3.7299802941047266,1.0401692297634406,1.0869722108482835,0.02467049304975595,0.02339482982929795,90.74978207765314,-33589.91222549411
3.1798291604506903,1.088202059267711,1.092443373773916,0.022258810418869738,0.014463792134981104,91.19999127258069,-33432.2664220779
3.6957203949711186,1.0912926870366666,1.1094047179599422,0.040506732514564825,0.03087016597238636,92.0884853069726,-33643.304339443755
3.4804616211068273,1.0939347116613511,1.1660783497257994,0.04168641694996926,0.06316708884898717,90.71296414053327,-33563.18452477142
3.2824465403323133,1.064100653954377,1.120313546964903,0.021689274789008166,0.039770497459159795,92.49443992764294,-33570.69955337268
3.4925489743826006,1.0762265411472756,1.0834370837431637,0.04576940623710787,0.05104167271834067,91.99586530617259,-33518.63788049975
3.379542953461578,1.1118759974245995,1.1198651757333722,0.0705099859367719,0.038540526355743114,91.28321815025946,-33413.87015264457
3.2322298616831073,1.1292505349606696,1.1490932879350457,0.06473156204343002,0.0293331592784913,89.61127254670042,-33501.77878579995
3.1529654496208703,1.0863791572711696,1.1287244552241418,0.02950573251599882,0.029203189511348072,91.02384071857898,-33491.63636136294
3.5339889960086315,1.1057942952872613,1.1251074666496064,0.05788865363349037,0.020100121816338433,91.40359797385355,-33612.037887040446
3.5377418071572966,1.0568721577497624,1.12474454003729,0.0189220295057151,0.04329998282500106,90.92998841499023,-33573.54472873051
3.4621262574147553,1.0691877067432412,1.110819861151919,0.040448296984922506,0.02121794466388978,91.28374205655913,-33603.78267203407
3.2818585520792265,1.0725750682878483,1.13112738084771,0.018319400065681706,0.02129417109898265,91.36078942536088,-33634.55711862876
3.9043145835350983,1.1020329745793382,1.128409890986103,0.05011510306752069,0.0012673841990983182,89.06307470584629,-33729.55414277613
2.9516632728414516,1.0841048467279069,1.1272230935932375,0.038376876594452214,0.01902859536784685,91.40527011479337,-33490.83652964658
3.600392457911703,1.0647464185474265,1.1226418119543096,0.034083781663186645,0.04141563806264731,89.4951427804651,-33673.55067814883
3.4747179501026744,1.0603366983370135,1.0858227768183644,0.03833597849674517,0.015296639486788827,91.07092627920407,-33627.74097616224
3.8113753677906335,1.1024494736467485,1.124155706443936,0.05144480868940352,0.04472372408514552,91.61796178414147,-33446.74082843471
3.519122626161717,1.0772803535180584,1.1516575649476914,0.05455155361527846,0.07328249100155994,92.62636806272221,-33650.994580593426
3.881490972020547,1.112049401161645,1.18119894114377,0.046377011734897486,0.062087106140672685,91.81300115258074,-33572.65782678181
3.410743738509719,1.0802070172640208,1.1191164993567924,0.030878999658999106,0.025226753572033894,89.82695103539892,-33579.408299261
3.714016004575276,1.0805386995345712,1.0861378795609606,0.05205578281874751,0.03385401229935729,91.20741742081712,-33315.16130006608
3.543548899678187,1.0794410300968418,1.1234743087370465,0.05180816158164305,0.02980125599851281,89.91817393527614,-33593.93940184166
3.9800346724836184,1.0979805287842748,1.1579837164677311,0.026118865205795226,0.03637874549526082,90.16458217923073,-33691.63917120863
4.120993208616701,1.0852107861195324,1.121067405459088,0.039257755078014905,0.025354443777280338,91.63579692839572,-33679.541096107125
3.7681443741445135,1.1019903902199162,1.1166802543198067,0.031514269174625666,0.06072527427176031,91.63701424315238,-33483.9641824317
3.75459541222769,1.098399119026525,1.1676358617264933,0.040364157181830514,0.03557198050108315,91.02833790052486,-33535.62476867182
3.8659404063091376,1.0788575170214216,1.1216661367385508,0.03711509189365009,0.01154817368287339,91.44444439611527,-33502.76784015716
3.4146102229227155,1.128057244419463,1.1705879181967924,0.07818541608934464,0.06533807184799231,91.57535237235926,-33423.93551484875
2.9594376716750257,1.0668693842643182,1.1005806094323356,0.03306533520548225,0.03248056553657528,91.12754556903579,-33535.776777727035
2.938030937246741,1.0813743244667815,1.1035757081720725,0.02281617740489774,0.00151196930490786,93.43725375268438,-33645.2559768309
3.073903290996152,1.089709522057478,1.1086125033173737,0.0546849074904508,0.029696279425154185,91.64043599572683,-33402.03245090441
3.316210639706917,1.0751860227803307,1.1009484384157817,0.038772067913870695,0.028546217419803108,91.18920913741435,-33606.83139051162
3.3059700132120136,1.074000157285767,1.1307635090309072,0.03266041638272588,0.02365070860174524,91.67847156481233,-33373.2656459227
3.415543949197404,1.1137280648906955,1.1419764250671214,0.053413633776495224,0.03843525814087962,90.46116403137164,-33491.30074671026
3.4537554163349906,1.0796179307897127,1.0963284928073793,0.039064298150350944,0.029507608480284005,89.51598499842584,-33517.005816478966
3.35713321820669,1.06988869314858,1.0958996752440877,0.04123615389526015,0.035953115877098644,92.48711392234605,-33410.504831250786
3.7219902050677236,1.0843018315699884,1.1289086862122106,0.03775077965792055,0.04324716018861887,91.29888681012471,-33631.915180903445
3.4793091247010652,1.056077551239543,1.106323344005634,0.039400958953568176,0.01661788510513692,91.83686607822415,-33527.89558749886
3.351160509765276,1.0759370459399467,1.1029050458208247,0.04504861926899099,0.011365306378770373,91.72205840076109,-33405.861009897286
3.505164280402213,1.0588323935986608,1.0963856719875376,0.03484486513620059,0.040757852683117414,91.3090348179211,-33439.13652799638
3.53975763560863,1.087632703613147,1.1367144826520696,0.06944421573939667,0.03347644829118225,90.25527851027934,-33503.14343558272
3.967974945722064,1.0765294975676793,1.1256632966288425,0.02864235481484665,0.008347539320018749,90.12120938190237,-33450.23574676521
3.154386911404696,1.06653440211379,1.096894932478102,0.06298203934266948,0.04628789935320112,91.91980306156763,-33597.311887181764
3.6980136597120246,1.112937214527879,1.142472012073988,0.03461674887206662,0.019531939315949702,90.2698937936166,-33566.78699435658
3.3431928448433386,1.0963168395036769,1.0919130878580443,0.05876087954851238,0.04013087395215829,91.21998340849755,-33418.49132200255
3.5335392604240776,1.0777134946270215,1.1240387862008558,0.05897044632781631,0.0049932051747318944,91.74708162292868,-33391.272195272744
3.466412297505231,1.1120474422628448,1.173810155453673,0.02675028154386387,0.036355391673102186,89.82037944233859,-33486.67750133461
3.7179107238062485,1.0961322985346882,1.121028419751859,0.0412925175395256,0.027536058251355272,91.28546842738471,-33623.58624060762
3.4390181557937813,1.0749132360595026,1.1301623392909959,0.03429665018579787,0.03650945895708448,89.06373682554525,-33470.460428637365
3.268381048163507,1.074815889489399,1.1222064219069554,0.05242069140903277,0.03892056182379833,92.48855165956844,-33561.37615585967
3.381471545583878,1.0789461563544231,1.1620545783485405,0.04409560559712981,0.0583891261089151,91.52017126791925,-33554.65027465556
3.375190432356988,1.1045901596878263,1.129980454819688,0.051839187290015236,0.04698926642148316,89.89167785768922,-33434.489798187176
3.578290862210287,1.0921625733877054,1.139450224065306,0.03238855074923983,0.02889859115537481,90.19187706159248,-33538.163199697156
3.910958457395245,1.0648504763487125,1.0888227049649282,0.04066657988443208,0.028620974077203706,89.06712605099473,-33525.94056302827
3.8145973192092466,1.0944194988599327,1.1356186518549212,0.046109976075521114,5.749908046624098e-4,89.45967207687957,-33551.992866085995
3.364994996185718,1.090706510037797,1.1315280217584933,0.011245077533001108,0.024470280696326188,90.88986391073271,-33652.31653371122
3.7566063391706233,1.0599645341575896,1.1392501009315006,0.03349360672108301,0.051964278086396726,92.33277444848045,-33473.94866395413
3.2019723616535245,1.0933701026140354,1.0868892932191345,0.03234048774149262,0.039678318291378196,91.36210058989221,-33550.40632512238
3.6186413371011574,1.093272018112031,1.135629154373871,0.033309190408187375,0.04648484960292086,89.88857054534726,-33453.503317536415
3.651435053063897,1.0451036072034434,1.1235884625455328,0.051392530310896335,0.04885166084095779,90.14852990721508,-33540.29789647604
3.4863511700450234,1.0432543099509808,1.0635293573358162,0.032429796521294,0.014578572620375046,91.90556195363575,-33525.231046406865
3.0960961922281154,1.0787557906795433,1.1249156843142583,0.028243506115819845,0.04077608742294552,92.01069544869695,-33684.45876276168
3.656829371365097,1.0986390737652423,1.1556946460020296,0.06122407038948307,0.05541718368157179,90.80914611102317,-33598.10351865579
2.7623286174722823,1.0720448977050112,1.1118226496436387,0.03366344278217525,0.021601472788762854,91.57009623425662,-33512.94670142719
3.3264189084285856,1.071652916572798,1.0868901426463906,0.029766971269610046,0.006343203389873401,90.5603198021631,-33566.50431671638
3.553542263675113,1.1039950419341955,1.1453219484416972,0.03173942695739075,0.005971763501886245,90.45519651662633,-33555.74473150614
3.908669762687673,1.0800025171534833,1.1807809880808662,0.04655273550922185,0.049943841852337544,89.69883737140991,-33676.122534957794
3.8781360822756326,1.0826517982309907,1.1104900704250449,0.045714658231750784,0.017377694375212686,90.52684692470298,-33437.66290287987
3.545366903081184,1.071671337726748,1.105425638473863,0.06293581056417738,0.03179961814364076,91.55368722515793,-33635.4265586441
3.644932497399095,1.0991050972940593,1.1253037254403908,0.030475246210227666,0.015345317542925646,90.62244591380187,-33553.01139783236
2.6811361670008673,1.115250492759237,1.1576222424518068,0.04199433421852852,0.04101999758217831,90.93125148977362,-33456.43627665827
3.4837123273356942,1.073786184161975,1.1363894361394693,0.04951241419442079,0.0403095182606116,90.06592116718193,-33417.24755401911
3.4660982815728145,1.0929788317894351,1.1624211155618092,0.04064079197516836,0.059551363026578416,90.77454125041483,-33446.50519236297
3.136616608499893,1.0981108100903818,1.1256885390921911,0.05581798708405118,0.06961798976416246,91.04300179450199,-33566.45273425623
3.2081200856242016,1.1163554659399364,1.1443384066683626,0.052534735349547314,0.030807005134993473,92.33292069896746,-33469.74029848514
3.2979835212882445,1.1215924714141905,1.1371230997702095,0.05426205419909028,0.05198147290806643,91.16042954042389,-33480.53587634884
3.481015522816709,1.1031051812395558,1.140070288717473,0.04180776885507131,0.030560375715719946,92.74765498670138,-33496.099218463336
3.3781669188598697,1.1007882224038337,1.17207523391831,0.04694913973302162,0.07836218430166829,91.61600999668177,-33613.98031364173
3.4265197127397933,1.0764284058450904,1.1128228123586932,0.043103395868267023,0.025096190894198997,91.03416161041702,-33478.04592115264
4.01657847303097,1.0648288857968453,1.105770853417315,0.03962562174312631,0.030087571090568206,91.10774964669504,-33347.80201797318
3.223970206124894,1.0670179195465817,1.1095002280908768,0.04058058699920992,0.03502837185060328,91.13862468995504,-33608.12655568671
3.198943087710372,1.0834285370412784,1.1215267331161818,0.028186607703340166,0.04005766927834444,91.04968290390879,-33602.050788146225
3.266345892078191,1.0623248109770909,1.1383801897269104,0.0412257604852591,0.03294729428166759,90.60257039992986,-33577.313048226526
3.059795363022135,1.0827587444853704,1.1397518823774622,0.05985758106931646,0.030972879372774972,90.42597835546955,-33601.56763088376
3.369908032865939,1.0679516377555827,1.127302427199746,0.02397585173102588,0.06094521256819468,91.59081803324271,-33566.2337707455
4.009496082147445,1.1055412215424008,1.1182998359809002,0.051229487639335214,6.498788745548544e-4,89.6403350056503,-33546.00171381638
3.3434084181652124,1.0992912717872692,1.147389568071202,0.035911530696037926,0.07017673965384476,92.02497933685372,-33616.89534447292
3.268281875783071,1.0899795870682758,1.1392215437901823,0.03664259564471461,0.059412042764641196,90.2930071758698,-33471.70753143131
3.3275883095653724,1.1063529721589465,1.1472710198955924,0.04775942430502333,0.05447213031150684,91.39013086633875,-33546.91180294855
3.8930461454948664,1.0824107280294628,1.1468227859513527,0.0369081657453684,0.06052354253366603,90.7029410831384,-33527.564530482094
3.930941414767549,1.1307455783696756,1.1669155504071573,0.06412012158159068,0.05282032475599383,90.81168648995896,-33533.02447985397
