gamma_1,gamma_2,sig_b0,sig_a,sig_r,sig_proc,lp__,chain,step
1.0561742603520214,1.1587615688958988,0.06267823861321872,0.2772226910026784,0.06988866804269127,0.09831988246721979,9621.823888084986,1,1
1.0436462887824243,1.149246644172208,0.07267897245325027,0.23234170734197193,0.06062810154338208,0.099617951425880355,9538.907525083898,1,2
1.047104407329875,1.1254150132471796,0.0542811432285346,0.17499624274730285,0.024111918530427347,0.10103738900259977,9633.846317141813,1,3
1.0789983042877402,1.194829906559382,0.04761470927233203,0.23715023375186903,0.08848514105655288,0.09927862665254732,9509.3889354812,1,4
1.0563200676916782,1.1282447705624958,0.07464433123504224,0.17670123302568205,0.06374008655175335,0.09923487058009829,9544.486000293506,1,5
1.0582996681330554,1.1555013168728485,0.05357344162360531,0.24169012830020845,0.04736770354586893,0.10002651334971625,9601.967869739628,1,6
1.0868566585180157,1.1431599974873516,0.07650998828838276,0.20662397435649402,0.058158532954845125,0.0998031866496806,9553.770074972485,1,7
1.0548462898130722,1.1200750809310267,0.05496705652782069,0.1688219440415705,0.04045451984744994,0.10067277720755773,9650.282797497735,1,8
1.0500042223641373,1.1110812782131234,0.04639740449501323,0.2107387272490084,0.0087259064454475,0.1004271978045279,9541.101381551873,1,9
1.0312145513804638,1.151794211866747,0.06872990392400559,0.22672406259081818,0.022172260456514374,0.09934047170247856,9568.116949917965,1,10
1.0901323883069827,1.160648728809999,0.05468032127172366,0.275760885839521,0.06284830294641397,0.09929990201827603,9621.916928074563,1,11
1.0733894549835818,1.2169907178960866,0.06683443139895363,0.22156615131371052,0.07357242031583672,0.09855383237525511,9628.239693881986,1,12
1.0448414716055194,1.1624508235336455,0.07690562112459633,0.2350887817267173,0.07190947966071516,0.10048098092965649,9683.158660016552,1,13
1.0663119766417621,1.1448340838901718,0.05419054729449133,0.22093136824049514,0.05859844206668879,0.09943527570995106,9580.915416355047,1,14
1.0769348675039123,1.156377521686532,0.06586960462636139,0.2125987423052027,0.030939666675593162,0.0999696294906407,9631.639905383105,1,15
1.0806723219698824,1.1936810623090583,0.06726795681667709,0.24443389431861678,0.06936118563546222,0.10007821189348101,9617.909991962673,1,16
1.0646185163505169,1.1800514696449147,0.08605183613985129,0.21550302022876053,0.06763974633613819,0.09969635804695516,9825.830508188175,1,17
1.0747206994563818,1.1470233273262775,0.04625436869475545,0.17708332686159897,0.010450891931698977,0.09863507712472806,9552.42778776748,1,18
1.0491088917935552,1.1206550171705105,0.06015789527237373,0.169980159788975,0.04005521832838885,0.09987022505016381,9581.870652299063,1,19
1.0472463177687314,1.1382084127504524,0.06567631816573131,0.23364833424458176,0.0665707939904497,0.09924061265210397,9608.9663175778,1,20
1.0751637514287318,1.128781288631493,0.07386029729648687,0.23440537168484002,0.03301318416156402,0.09762365111739801,9702.101545842777,1,21
1.0495459996927958,1.0990319398767088,0.05381195625399265,0.1350380410777538,0.032986437790405616,0.10110833642231482,9584.86022351034,1,22
1.0496331322337253,1.1296509151367766,0.04305072895309351,0.233578178413231,0.037516440044661294,0.09947354337802469,9592.632574508227,1,23
1.0658182064453299,1.1508096353823898,0.08328905734810872,0.23626222589255513,0.0882379345134403,0.09893463958504475,9523.264332840965,1,24
1.0719972488213392,1.1760519783963863,0.07415356190669989,0.23289697754460587,0.06198896536648113,0.09978368615422739,9689.428483868533,1,25
1.0730800920458226,1.1394334436989981,0.06072407541212142,0.17721590910283552,0.05338657550642278,0.09975001080137472,9599.261211416662,1,26
1.0892521343793307,1.2265459014960873,0.06349491263703104,0.2088389027898444,0.06375948937660215,0.09916511928012625,9762.448404545956,1,27
1.058037190161698,1.1279530663818196,0.055434055906713096,0.17822198646486248,0.04759448771391517,0.09965856714633958,9563.67549287678,1,28
1.0642076365509414,1.1574116868634405,0.04993582690725893,0.22865490429559268,0.03251241229821946,0.10072780413546897,9647.585738855789,1,29
1.0535933407820264,1.1741540382138356,0.08049416358990201,0.21369569855775383,0.07311987522438061,0.09847918718990978,9689.58916400478,1,30
1.0666295349529265,1.1750532986572317,0.05228994235354593,0.25008828496658336,0.07677008223875285,0.09949969844283392,9610.936231249672,1,31
1.0738395877540947,1.19777959313355,0.06890749405826858,0.1869266795701661,0.09135264870402011,0.0980866505107807,9656.899836515855,1,32
1.0671542534083955,1.1576535126928622,0.0386178842354891,0.25159913744693185,0.04590564119256656,0.09917877416464219,9656.840262515214,1,33
1.0755655991251456,1.155788593480157,0.052282359249768665,0.17947245079579616,0.032972930964016885,0.09994889320690904,9523.738245266199,1,34
1.049758990655192,1.1554518017037387,0.06776184303409816,0.2513831067365486,0.04632031063867894,0.09939067712114837,9601.205886457585,1,35
1.0332020627455627,1.1902797049130729,0.07639196772453147,0.1986430836426385,0.08446899098362957,0.10019585332255844,9535.26546673422,1,36
1.043388456865666,1.149817088379204,0.061538221275511645,0.20711407032795295,0.04385219455704175,0.09967419370173229,9501.447333760125,1,37
1.0433169041468646,1.1319327958076588,0.058192313453403643,0.1877824571800354,0.06002596633424521,0.09997121682248036,9709.544950702739,1,38
1.0655443032059113,1.1266288269363336,0.06716419557567267,0.15558940908774402,0.0549536515569617,0.09951243515987902,9643.893167773349,1,39
1.0549255503415471,1.1628510138391974,0.07726197457372283,0.2830742887043799,0.06279565762200907,0.09873473827331741,9652.433687097544,1,40
