year,yday,hour,index,day,o2,o2_pred,alpha,beta0,rho,unique_series,unique_day,do,do_eq,par_int,temp,wspeed,sch_conv,proc_err,obs_err,gamma_1,gamma_2,k0,k1,k2,sig_obs,temp_ref,z,fix_beta0,fix_alpha,fix_rho,sim_o2,type
2013,226,14,NA,NA,NA,NA,5.49950767303052,364.39486908871993,161.79332331655476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,NA,beta0_alpha_rho_fixed
2013,226,15,NA,NA,NA,NA,5.49950767303052,364.39486908871993,161.79332331655476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,NA,beta0_alpha_rho_fixed
2013,226,16,NA,NA,NA,NA,5.49950767303052,364.39486908871993,161.79332331655476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,NA,beta0_alpha_rho_fixed
2013,226,17,NA,NA,NA,NA,5.49950767303052,364.39486908871993,161.79332331655476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,NA,beta0_alpha_rho_fixed
2013,226,18,NA,NA,NA,NA,5.49950767303052,364.39486908871993,161.79332331655476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,NA,beta0_alpha_rho_fixed
2013,226,19,NA,NA,NA,NA,5.49950767303052,364.39486908871993,161.79332331655476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,NA,beta0_alpha_rho_fixed
2013,226,20,NA,NA,NA,NA,5.49950767303052,364.39486908871993,161.79332331655476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,NA,beta0_alpha_rho_fixed
2013,226,21,NA,NA,NA,NA,5.49950767303052,364.39486908871993,161.79332331655476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,NA,beta0_alpha_rho_fixed
2013,226,22,NA,NA,NA,NA,5.49950767303052,364.39486908871993,161.79332331655476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,NA,beta0_alpha_rho_fixed
2013,226,23,NA,NA,NA,NA,5.49950767303052,364.39486908871993,161.79332331655476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,NA,beta0_alpha_rho_fixed
2013,226,24,NA,NA,NA,NA,5.49950767303052,364.39486908871993,161.79332331655476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,NA,beta0_alpha_rho_fixed
2015,148,1,2509,112,11629.929072973531,11587.04964766348,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11629.999999999998,11195.12728936322,0.26360959360534536,7.720000000000001,4.6,0.4524271834839191,0,0.07092702646696125,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11629.929072973531,beta0_alpha_rho_fixed
2015,148,2,2510,112,11580.81528914741,11538.261582538064,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11580,11215.619845099409,0.19858041572352125,7.654999999999999,4.3,0.4532813767036226,-6.2343585160706425,-0.815289147409203,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11595.81797785047,beta0_alpha_rho_fixed
2015,148,3,2511,112,11579.460202895478,11538.608857985237,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11580,11231.423386869159,0.6789167784097977,7.605,3.5,0.453940546062665,41.198620357414256,0.5397971045222221,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11608.925889418497,beta0_alpha_rho_fixed
2015,148,4,2512,112,11539.958603898423,11504.016751875599,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11540,11240.922269743658,3.3209190931702137,7.574999999999999,2.2,0.4543369252667605,1.34974591318678,0.04139610157653806,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11584.939948225465,beta0_alpha_rho_fixed
2015,148,5,2513,112,11510.022297535144,11490.23366486633,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11510,11253.607042792095,13.890857508426055,7.535,2.5,0.4548664566966728,6.0055456595455325,-0.022297535144389258,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11570.265660345252,beta0_alpha_rho_fixed
2015,148,6,2514,112,11509.796280165832,11510.142773781346,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11510,11266.314258514145,31.88069988606939,7.495,2.2,0.4553971625570529,19.562615299502795,0.203719834167714,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11586.302024584387,beta0_alpha_rho_fixed
2015,148,7,2515,112,11524.674645620316,11540.580432980682,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11524.999999999998,11269.49457518199,53.25926141304716,7.485,2.9,0.4555300227897077,14.531871838969892,0.32535437968181213,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11622.08880556428,beta0_alpha_rho_fixed
2015,148,8,2516,112,11505.423781055544,11533.75344325598,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11504.999999999998,11274.267688028924,92.83917422505218,7.47,2.9,0.45572945110646257,-35.15665192513734,-0.42378105554598733,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11626.58694143264,beta0_alpha_rho_fixed
2015,148,9,2517,112,11559.246635138546,11591.857579697145,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11560,11272.676298564784,120.97230063663302,7.475,3.8,0.45566295659935063,25.493191882565952,0.7533648614535196,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11704.58739589457,beta0_alpha_rho_fixed
2015,148,10,2518,112,11585.129470079319,11617.078235091078,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11585,11264.724627445314,113.76779233119349,7.5,2.7,0.45533076002117057,-6.7281096178267035,-0.12947007931870758,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11753.329910188864,beta0_alpha_rho_fixed
2015,148,11,2519,112,11634.489790097414,11664.590965117504,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11635,11263.135347751491,120.97230063663302,7.505,4.8,0.4552643758664217,17.41155500633613,0.5102099025862117,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11825.222422048004,beta0_alpha_rho_fixed
2015,148,12,2520,112,11650.398458606924,11684.194485700551,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11650,11255.194216362548,253.19772932375727,7.53,7.3,0.4549327306565304,-14.192506510580642,-0.3984586069236684,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11864.758107195777,beta0_alpha_rho_fixed
2015,148,13,2521,112,11710.188412351667,11742.119625147054,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11710,11234.58828306764,430.7437333088329,7.595000000000001,7.1,0.4540725992611826,25.993926651115544,-0.1884123516665568,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11941.854361977843,beta0_alpha_rho_fixed
2015,148,14,2522,112,11760.481583145222,11792.735388114439,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11760,11217.198630492494,581.6502349881762,7.65,7.6,0.45334721146475415,18.36195799816778,-0.4815831452215207,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12010.80034038657,beta0_alpha_rho_fixed
2015,148,15,2523,112,11820.516137483732,11848.816646728992,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11820,11201.426435828189,155.8612680032085,7.7,6.9,0.45268968434272394,27.780749369292607,-0.5161374837316544,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12087.199756166709,beta0_alpha_rho_fixed
2015,148,16,2524,112,11884.208589673952,11910.792448838754,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11885,11201.426435828189,138.41287923486124,7.7,7.4,0.45268968434272394,35.39194294495974,0.7914103260482079,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12171.039015580542,beta0_alpha_rho_fixed
2015,148,17,2525,112,11913.814456074066,11932.587109423683,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11915,11199.851128436489,84.78563673632301,7.705,7.8,0.4526240318314735,3.022007235311321,1.1855439259343257,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12221.607766954372,beta0_alpha_rho_fixed
2015,148,18,2526,112,11874.594561729751,11900.758617088417,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11875,11199.851128436489,160.87525276502382,7.705,8.6,0.4526240318314735,-57.992547693931556,0.40543827024885104,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12205.136263537863,beta0_alpha_rho_fixed
2015,148,19,2527,112,11874.370790514447,11893.777485988192,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11875,11188.83369410534,94.7773011426689,7.74,8.3,0.4521649736228501,-26.387826573969505,0.6292094855525647,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12223.318167054558,beta0_alpha_rho_fixed
2015,148,20,2528,112,11825.03403520614,11819.602773257726,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11825,11190.406572843722,33.17478196404084,7.734999999999999,7.2,0.4522304988225975,-68.7434507820526,-0.034035206139378715,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12196.097267646328,beta0_alpha_rho_fixed
2015,148,21,2529,112,11761.066532786142,11741.610603668718,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11760,11210.885578024598,18.03837912746053,7.67,6.3,0.4530839818718372,-58.53624047158337,-1.0665327861424885,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12149.209543140383,beta0_alpha_rho_fixed
2015,148,22,2530,112,11749.375061233679,11721.263565585865,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11750,11221.937077178882,10.656369089938808,7.635,5.7,0.45354482526157636,7.764457564961049,0.6249387663210655,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12150.509001388658,beta0_alpha_rho_fixed
2015,148,23,2531,112,11700.717756880693,11663.580718575673,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11700,11231.423386869159,4.2714894271548864,7.605,5.8,0.453940546062665,-20.54580870517202,-0.71775688069283206,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12115.047684521809,beta0_alpha_rho_fixed
2015,148,24,2532,112,11684.474810748143,11641.880456954223,5.49950767303052,364.39486908871993,161.79332331655476,30,112,11684.999999999998,11237.754577090258,0.8027923326856264,7.585,5.9,0.4542047256508173,20.894092172469755,0.5251892518554087,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12109.628380436896,beta0_alpha_rho_fixed
2015,149,1,2533,113,11649.554443861944,11607.030752354396,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11650,11258.36961590693,0.3120353056061,7.52,5.4,0.4550653336452263,7.673986907720973,0.4455561380564177,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12086.491798573461,beta0_alpha_rho_fixed
2015,149,2,2534,113,11601.265655536641,11559.638068039852,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11600,11282.229917129704,0.1610924778478514,7.445,4.3,0.4560621998394996,-5.765096817754966,-1.265655536641134,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12050.342447545816,beta0_alpha_rho_fixed
2015,149,3,2535,113,11583.817273611226,11544.401698617716,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11585,11302.972986053,0.33847544255703177,7.38,4.1,0.456929504113787,24.17920557137404,1.182726388773517,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12044.215580570211,beta0_alpha_rho_fixed
2015,149,4,2536,113,11469.515082842267,11431.140564481575,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11470,11310.966998975793,0.7643482997653275,7.355,4.2,0.4572639140145862,-74.88661577544917,0.4849171577334346,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11942.376708033727,beta0_alpha_rho_fixed
2015,149,5,2537,113,11336.578081957781,11302.821008523868,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11335,11317.36858659352,3.2227443256463393,7.335,6.7,0.4575317750411617,-94.56248252379373,-1.5780819577812508,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11821.551476567218,beta0_alpha_rho_fixed
2015,149,6,2538,113,11285.14232965168,11259.349574603533,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11285,11338.212978778862,7.585206496095532,7.27,5,0.4584043717805448,-17.678678872187447,-0.14232965168048395,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11778.418634644402,beta0_alpha_rho_fixed
2015,149,7,2539,113,11240.654817053208,11234.87797556728,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11240,11367.173836932772,22.47017159744965,7.18,5.4,0.4596177686519346,-18.69475755032545,-0.6548170532078075,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11745.087660772435,beta0_alpha_rho_fixed
2015,149,8,2540,113,11265.408405763526,11274.528984817378,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11265,11388.162100459378,36.769461561378684,7.115,4.6,0.46049786894645606,30.530430196246016,-0.4084057635263889,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11783.481139146481,beta0_alpha_rho_fixed
2015,149,9,2541,113,11323.718133196653,11350.538659376389,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11325,11399.488608090724,71.9205431687904,7.08,3.3,0.4609730784311461,49.18914837927514,1.2818668033469294,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11858.12800358901,beta0_alpha_rho_fixed
2015,149,10,2542,113,11329.8821010262,11357.740156989385,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11330,11397.869456383398,78.46195966738988,7.085,4.4,0.46090513516726705,-20.65655835018879,0.11789897380003822,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11886.285651562486,beta0_alpha_rho_fixed
2015,149,11,2543,113,11359.952454644279,11390.29304863243,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11360,11393.014160263292,92.93598230592424,7.1,3.9,0.4607014177903321,2.212297654894428,0.04754535572101304,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11937.097946445341,beta0_alpha_rho_fixed
2015,149,12,2544,113,11375.514425529263,11411.319320342493,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11375,11384.929190489349,139.6498595423008,7.125,4.1,0.46036226329012114,-14.778623103165955,-0.5144255292634625,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,11973.571331112282,beta0_alpha_rho_fixed
2015,149,13,2545,113,11425.286536175707,11462.246806140784,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11425,11370.398857625925,175.5651176164762,7.17,3.6,0.4597529632267181,13.96721583321414,-0.28653617570671486,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12040.792658925535,beta0_alpha_rho_fixed
2015,149,14,2546,113,11464.850104359763,11502.067583831504,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11465,11352.678949378878,197.5105582163547,7.225,3.9,0.4590103161340135,2.6032982189790346,0.14989564023744606,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12097.28602465416,beta0_alpha_rho_fixed
2015,149,15,2547,113,11500.1870760606,11537.859689840623,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11500,11325.378553464561,546.6817587153001,7.3100000000000005,2.5,0.45786701816100983,-1.8805077709039324,-0.18707606059979298,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12149.198396610933,beta0_alpha_rho_fixed
2015,149,16,2548,113,11569.036601753578,11605.514626047381,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11570,11290.200958517045,416.4690694014879,7.42,5.1,0.456395409301278,31.176911912954893,0.9633982464220026,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12234.875804136056,beta0_alpha_rho_fixed
2015,149,17,2549,113,11605.531397559571,11638.11546779872,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11605,11277.451523008067,149.31447615620456,7.46,5.3,0.4558624953470947,0.016771512189734494,-0.5313975595709053,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12287.05679706294,beta0_alpha_rho_fixed
2015,149,18,2550,113,11655.868804153208,11687.108067226556,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11655.000000000002,11266.314258514145,134.41706806288724,7.495,5.4,0.4553971625570529,17.753336354488056,-0.8688041532059287,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12354.322815417016,beta0_alpha_rho_fixed
2015,149,19,2551,113,11714.526825491299,11742.410567641124,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11715,11256.781740700466,102.17855607818525,7.525,4.5,0.4549990229712544,27.41875826474279,0.4731745087010495,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12429.83532326616,beta0_alpha_rho_fixed
2015,149,20,2552,113,11740.161779235055,11750.43269855102,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11740,11252.020219888704,48.75313846813389,7.54,4.5,0.4548002010872988,-2.2487884060683427,-0.1617792350552918,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12476.034264678721,beta0_alpha_rho_fixed
2015,149,21,2553,113,11745.12409588251,11738.988029057471,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11745.000000000002,11252.020219888704,27.207350383462693,7.54,3.8,0.4548002010872988,-5.3086026685105026,-0.12409588250739034,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12500.2156495984,beta0_alpha_rho_fixed
2015,149,22,2554,113,11739.380108259378,11717.925169529015,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11740,11256.781740700466,13.403343572614673,7.525,2.3,0.4549990229712544,0.39207920190710865,0.6198917406218243,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12509.937974800167,beta0_alpha_rho_fixed
2015,149,23,2555,113,11709.45240282304,11673.711039871134,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11710,11261.546419331442,4.132092053021787,7.51,4.4,0.455198010088432,-8.472766705974209,0.5475971769592434,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12494.105426148224,beta0_alpha_rho_fixed
2015,149,24,2556,113,11630.867415056899,11590.719148943615,5.49950767303052,364.39486908871993,161.79332331655476,30,113,11629.999999999998,11272.676298564784,1.0459798126617452,7.475,3.4,0.45566295659935063,-42.84362481423523,-0.8674150569004269,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12425.991840938956,beta0_alpha_rho_fixed
2015,150,1,2557,114,11604.952809462971,11564.187070162156,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11605,11285.417275498177,0.24397690629750884,7.4350000000000005,4.1,0.45619542830626725,14.233660519355908,0.047190537028654944,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12410.563213345069,beta0_alpha_rho_fixed
2015,150,2,2558,114,11554.873720951926,11515.582402941916,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11555,11290.200958517045,0.2826079605435663,7.42,2.5,0.456395409301278,-9.313349210229717,0.1262790480741387,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12370.452759526104,beta0_alpha_rho_fixed
2015,150,3,2559,114,11539.672391319182,11500.859891910091,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11540,11298.180824911693,0.71382829862467,7.395,3.6,0.4567290800359651,24.0899883772654,0.3276086808182299,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12366.228521714324,beta0_alpha_rho_fixed
2015,150,4,2560,114,11529.46979509696,11494.064245176905,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11530.000000000002,11306.169529058137,2.6497688764088396,7.37,3.7,0.4570632125867652,28.609903186868905,0.5302049030415219,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12366.290082099133,beta0_alpha_rho_fixed
2015,150,5,2561,114,11475.634541575666,11453.722590177389,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11475.000000000002,11312.566864133296,11.377905490356422,7.35,1.7,0.457330851499415,-18.429703601239453,-0.634541575664116,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12322.735788622258,beta0_alpha_rho_fixed
2015,150,6,2562,114,11464.731822408427,11463.220606691313,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11465,11322.173501685385,28.56223910720141,7.32,4.6,0.457732865304607,11.009232231037458,0.2681775915734761,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12324.069338529072,beta0_alpha_rho_fixed
2015,150,7,2563,114,11465.078662778826,11480.328556125693,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11465,11322.173501685385,50.91147734621487,7.32,4.6,0.457732865304607,1.858056087512523,-0.07866277882567374,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12338.298218773696,beta0_alpha_rho_fixed
2015,150,8,2564,114,11529.654575280365,11554.540515615969,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11530.000000000002,11315.767657839873,78.10507361451816,7.34,5.3,0.4574647820083769,49.326019154672395,0.34542471963686694,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12420.319496938033,beta0_alpha_rho_fixed
2015,150,9,2565,114,11583.823019899355,11616.66661579262,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11585,11299.777858312971,145.51717573273487,7.390000000000001,6.8,0.4567958695834706,29.282504283386515,1.1769801006448688,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12492.769837184767,beta0_alpha_rho_fixed
2015,150,10,2566,114,11610.032461099734,11643.087448735265,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11610,11283.82342001767,180.54902683567317,7.4399999999999995,7.3,0.45612880485612883,-6.634154692885204,-0.03246109973406419,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12532.5373320321,beta0_alpha_rho_fixed
2015,150,11,2567,114,11650.12244330465,11684.613815269959,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11650,11261.546419331442,243.49366972858542,7.51,6.5,0.455198010088432,7.034994569385162,-0.1224433046500053,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12583.376050479726,beta0_alpha_rho_fixed
2015,150,12,2568,114,11744.412567432386,11777.801443779146,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11745.000000000002,11231.423386869159,403.1028236748529,7.605,6.4,0.453940546062665,59.79875216242726,0.587432567615906,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12688.343003257469,beta0_alpha_rho_fixed
2015,150,13,2569,114,11799.992703292944,11829.859433636597,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11800,11168.417770451719,367.5894152339518,7.805,7.5,0.4513147978447169,22.191259513798286,0.007296707055502338,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12755.520297306666,beta0_alpha_rho_fixed
2015,150,14,2570,114,11800.345873507742,11829.829799009278,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11800,11121.526430739104,653.680019523939,7.955,7.7,0.4493645195525167,-29.513560128854806,-0.34587350774199876,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12766.123955439145,beta0_alpha_rho_fixed
2015,150,15,2571,114,11826.139322856021,11854.571281204877,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11825,11074.943160066801,695.6962547121645,8.105,7.6,0.44743042115014675,-3.6904761532568955,-1.1393228560209536,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12801.129621626866,beta0_alpha_rho_fixed
2015,150,16,2572,114,11933.555629718572,11963.827171059238,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11934.999999999998,11042.516757405621,594.6595254765352,8.21,6,0.4460861142665876,78.9843485136953,1.4443702814260178,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12917.666054633444,beta0_alpha_rho_fixed
2015,150,17,2573,114,11960.307998128264,11985.834782434813,5.49950767303052,364.39486908871993,161.79332331655476,30,114,11960,11001.044133530104,840.7657955745308,8.344999999999999,7.6,0.4443692143240094,-3.519172930973582,-0.30799812826444395,1.0652108771507773,1.165690303867061,2.07,0.215,1.7,10,12,3.3,TRUE,TRUE,TRUE,12958.372599317707,beta0_alpha_rho_fixed
