gamma_1,gamma_2,k0,k1,sig_beta0,sig_alpha,sig_rho,sig_proc,opt,lp__,chain,step
1.0760293819314566,1.1378266644572872,6.506834049310667,0.8166625695173182,0.043080075539011775,0.13000666003145048,0.07261891239398624,92.30398517816528,561.4854469834968,-30439.876981501187,1,154
1.0772555679593752,1.1314001090601467,9.159934670756858,0.7997349341453651,0.03066889862917928,0.11963761661106379,0.09084748732284406,93.37167967726273,581.8630285567639,-30413.564634939696,1,155
1.083312645727101,1.1545081655615108,6.863018213481499,0.8242241237973326,0.04541875287152496,0.15296871977822646,0.05701508681073214,93.38247866799877,586.284702817715,-30400.540076762172,1,156
1.053351458869867,1.0980079814672281,9.59489157207645,0.7108123722598395,0.037026655209404326,0.13285920025448594,0.06894655045969367,92.3151024096856,557.4595153949591,-30318.936010517962,1,157
1.0765286834399757,1.100898771442586,5.2792221634019345,0.7499248079387277,0.042783395467318325,0.16814768404684502,0.0385359402039608,94.66097815820294,638.445495424094,-30365.559481773424,1,158
1.0857687566952616,1.1092087812484448,10.683659624712961,0.7961032335345353,0.06348775795072743,0.09749594895466505,0.053470481492338545,94.64917040221913,566.0660162318459,-30432.687449064924,1,159
1.091529079854206,1.1426943470473785,7.675945946363836,0.7460063526498185,0.031491788146339086,0.12837326336914906,0.05145720170767018,94.05573475405431,520.6377347185082,-30338.850778737586,1,160
1.0685516738047298,1.1177394737292035,6.940257035089836,0.7585526040221201,0.0567462699753688,0.13523682756071928,0.06563298056685192,93.89552579020771,553.4195590897884,-30467.718546844735,1,161
1.0598147531078068,1.1200659132912936,8.075560743233677,0.8395173682955097,0.031646915211957054,0.1788906177975607,0.07783703112014982,93.04896994019218,533.8636243135333,-30387.469224586708,1,162
1.055936666523382,1.0583303944300626,9.640549484719399,0.7888495486690464,0.03105994262030834,0.10342064026694922,0.08288862726156312,91.36086384384785,536.6711878279591,-30363.428831010977,1,163
1.0738916274060804,1.1068192132423342,6.801577951899376,0.8423724330939809,0.052852972673169324,0.13247941768626256,0.05001771685903178,92.8512476648274,549.8815002292389,-30427.463880283027,1,164
1.0510239207931111,1.1013764324416306,8.642588847158313,0.7976991238118109,0.03548412539774771,0.21013494015987058,0.1196379258812526,92.69766347473274,598.6744019186615,-30349.57983929814,1,165
1.0521481501995826,1.1411126427372018,7.45119646397795,0.7541572933666151,0.045165709297145445,0.11153160793316032,0.0732382863723673,94.07331943365125,601.7815759479146,-30473.685874777504,1,166
1.0445232477892499,1.0943009672850024,7.450048105725722,0.7129002924499305,0.02451260178888755,0.09469732284379717,0.019586966433648653,95.02037161119277,587.8069751976319,-30482.113369539944,1,167
1.064967441655757,1.1429517503200943,8.442089297238484,0.801435917813463,0.04653891848638354,0.062195620857491654,0.11145417930861114,94.01707222350153,535.86265893289,-30400.301113583402,1,168
1.081520621012163,1.1573075552449026,10.361386348405844,0.734630427704075,0.05195538241549517,0.17823316669577338,0.1015921763037079,92.60456308616348,556.609956424161,-30437.226633169645,1,169
1.0665587677173922,1.1150049452341892,8.24179396642792,0.7099468041726716,0.036376863272750075,0.09383911105667726,0.07027218491653403,92.30481970690768,543.6874177227861,-30426.35265796086,1,170
1.0636228559870466,1.1689052203441226,8.217494586154015,0.754011424748575,0.0612084501626609,0.08939303907589603,0.13224103354872885,92.99647849778263,620.1421813237341,-30377.893864378737,1,171
1.0418204858851727,1.0999584276342433,7.397984111409626,0.738283685504714,0.046934254383898734,0.18377333460836037,0.09078319562850336,92.46326569376488,618.2626609180608,-30353.628824701285,1,172
1.1092468184725242,1.1854237044594984,6.42944008305747,0.7531786688368223,0.0315095350977237,0.1526743001506515,0.04678706696320271,93.10081801155158,550.225333497588,-30436.910881156477,1,173
1.0665490505951316,1.084278771985529,7.179840769736137,0.8053593283362497,0.043825320117571,0.068724921798615,0.07081817441250654,91.1681087715032,537.0601538514517,-30342.48853511565,1,174
1.0683971736425706,1.1589230065799412,8.220122611640148,0.7638769948615587,0.04878035939892045,0.11087598252644129,0.11059296275542127,91.82786244141475,571.9338384727581,-30371.110045548696,1,175
1.0902179613019154,1.1628358456330334,6.0306802494139715,0.7101353388445906,0.033048190154963,0.11152062111738403,0.0388689006576379,91.26586321911246,602.3726228561883,-30431.856190547234,1,176
1.0793366791095775,1.1008960440875433,6.0732858861673735,0.7678671253255595,0.029796167635525533,0.10171753462681886,0.0629471247773775,92.95300489260707,529.2185312968819,-30374.546955096666,1,177
1.0599630987855082,1.0914199784283045,7.417869628477673,0.841987844446873,0.027543114078380053,0.12312671538614975,0.07535475058719499,94.23023268716989,624.8573823761457,-30471.291406865555,1,178
1.1103990822659902,1.1530953089536788,8.82925400664153,0.649246120977728,0.040231083719991435,0.13812091530164203,0.05676615482451901,92.60872508890964,535.8582909011644,-30489.429770222832,1,179
1.1072388869100758,1.1570116729448803,8.572608330894054,0.7660778785884869,0.03563140682485894,0.0804502262992526,0.04241091825116074,92.18402184084988,546.6778935262989,-30374.798833927183,1,180
1.1043665031252443,1.184585172466833,9.97882208887905,0.7391947445786519,0.025225733490364534,0.1501695342001645,0.08896072602149939,93.30558361543687,603.2613681961418,-30457.312984316606,1,181
1.0841327578338273,1.1372012606136837,7.168246280767432,0.8370616141615798,0.04168701578767841,0.1042073426659996,0.09867825696890116,93.92137668954497,560.8838809109626,-30358.174570337804,1,182
1.050099459631319,1.073536676994352,7.432156070416542,0.810526312239055,0.03699236058098746,0.21096748128377185,0.05091992057289814,93.37151126050726,571.3076521070365,-30559.03583035133,1,183
1.1092610409547472,1.13244371811237,7.88897622298508,0.7044811884791501,0.02768605972254126,0.14826965850642104,0.077433871717947,94.74175937343378,577.1595628560267,-30432.90592257434,1,184
1.0742126075931258,1.0882426732777457,6.89037467433474,0.800792873871676,0.04232771760318257,0.08286536036387886,0.07484419685363038,92.91390613824463,594.9370444712166,-30415.28405860449,1,185
1.100602442451123,1.1638877424312866,7.678543849206165,0.7879761242026859,0.039909081697289586,0.14158967582291654,0.0776542003699203,94.11955342476634,588.8153319185891,-30408.39345881164,1,186
1.063777463585262,1.111799443257306,7.567226576116639,0.7654252765633753,0.047831353389398756,0.11655556511308782,0.08202544086978353,93.48406257644368,597.8875201564059,-30334.906284954865,1,187
1.084041301612363,1.1227838281270115,7.44501813708602,0.8325361900275159,0.06640413070640631,0.10731005162351942,0.06641961195448357,92.18245372198706,586.9238840210892,-30350.438520863438,1,188
1.0302725169945373,1.0486131562628196,5.826314755622596,0.7761681273886983,0.021972637955833662,0.16033065715472355,0.05211922451513174,92.46037008267432,567.5475003421762,-30432.954539677023,1,189
1.0533226705420191,1.0823174044711668,6.539299855938758,0.7365569378954463,0.02420166064814036,0.09523452829983664,0.0710360939012098,93.4223933802467,475.55460680212764,-30369.973277112367,1,190
1.0582113773323063,1.107009896710307,8.952384397293777,0.7415848487940653,0.059150017542153994,0.08095160759961717,0.10024933371834559,92.77132020372977,579.437702914621,-30373.932229618462,1,191
1.055402957736536,1.0506720315386155,8.574049554844725,0.6458124450223628,0.043704486126988094,0.09968978088268547,0.0724934535858699,93.49202517555226,547.7209632065097,-30385.52243678368,1,192
1.0795398399480733,1.1269945054402335,9.656754303241943,0.6247049315543004,0.061277561220863135,0.12486814166623818,0.06409551548823696,93.0840137795872,556.3720288017873,-30386.598918090942,1,193
1.0558273077602185,1.1775702987657406,6.68477852690442,0.744361565064558,0.03305614900374862,0.17353686772967508,0.1020347887853698,93.34092112851685,569.4149980735291,-30358.96501989606,1,194
1.055973070112195,1.14702949334646,10.535719643946383,0.6881524083360954,0.026551051368346984,0.09732144215208806,0.06629790464119022,93.34439701064217,544.4197159391093,-30390.350598021054,1,195
1.0767717783789421,1.0727416067262556,6.884538394517671,0.65736230553116,0.03162985275565451,0.08713408459850816,0.06785570848550879,94.34490459156959,533.6670975371511,-30341.12707894613,1,196
1.059326800809396,1.0907819704856505,5.735253506811848,0.7382302061246145,0.05136664456969829,0.10480681350586041,0.010950477676807131,92.45185346762139,541.7747472742759,-30351.241530977284,1,197
1.0670331953331043,1.1173884564974585,7.6852739109665915,0.7479869103868247,0.02562420855286804,0.1714258640219163,0.08151437862675924,92.95636367779242,561.3445783914044,-30375.356712788584,1,198
1.0506259752161355,1.0813657308303763,6.954590119307633,0.7666771256055106,0.042297929353022005,0.22584376024043895,0.05860595989523755,92.59599982162332,584.3503921505467,-30398.2017087265,1,199
1.1001195613047647,1.1620392648531337,8.435371888235476,0.8236640623402972,0.03824004675318693,0.1304742531559567,0.08675191911035018,92.96944226321997,557.3225699811085,-30444.457646911906,1,200
1.0838810514097175,1.1100401874744978,10.961253566150228,0.6956830516771572,0.05784128966211116,0.12819097394582996,0.0616959164909501,93.7780957319058,564.0247543657897,-30419.091612120345,1,201
1.0909630751079942,1.1605111514841604,9.669211170160484,0.7276656302172277,0.03102405242474112,0.15796364551624453,0.05500560292020292,93.42920895057392,626.222164145799,-30442.6838913709,1,202
1.046324137979745,1.0597030941540364,7.27996755202133,0.7520809808286858,0.027413602626449145,0.13359363773675226,0.04361426833696746,93.05460773897718,572.185701872666,-30429.817365482333,1,203
1.092220969894838,1.1509623166888883,8.468118103019414,0.8541684683327875,0.0552178874601603,0.11649920243585311,0.07345545377582227,93.29031056184034,562.9204965311671,-30380.608074076565,1,204
1.0483889505745687,1.106495218642575,6.808095895424696,0.7073802575827546,0.032431116886636364,0.10354777157982045,0.06287697838211172,94.56765907088669,546.4871944854857,-30358.77991890505,1,205
1.0749540917867584,1.1528883113190522,9.177547825771022,0.7117027684528688,0.048672694865155644,0.16903847148213996,0.07525592841446348,93.9330437383174,565.32597304226,-30349.401413499636,1,206
1.0779231667552283,1.147175472884655,7.326387070005009,0.696407473012021,0.02871731009382314,0.10097114508076571,0.06945611797322057,92.47929615894668,510.61728686852393,-30353.179749103947,1,207
1.0801221919924169,1.1009369811412915,8.577977858062921,0.7793467115768434,0.045584668643171886,0.1401010531677175,0.07122042812503544,92.09141042334362,564.3684836762502,-30388.100218318275,1,208
1.0787900336066296,1.1002584511098645,6.001423653066235,0.7867083514588119,0.03801072565449798,0.1609832554877654,0.05375317338804188,93.58927420551096,552.7341591812193,-30386.46073392814,1,209
1.1001772477017395,1.1651282982064386,9.331953118630771,0.645763235629977,0.043273789823895216,0.1555111463785464,0.08348562267853572,94.55613601412449,546.8774110824698,-30364.227037907815,1,210
1.0641953150629033,1.1915023856596048,7.5454214541958855,0.8737343090537423,0.03878040121976636,0.1228308576048917,0.06380508656781769,93.82947587996331,518.8756890563127,-30427.53566303109,1,211
1.0828814052357834,1.1118256602386227,8.544296612552234,0.7231030746194672,0.031558630117965406,0.18917770610989534,0.08467864017074841,92.43414316185036,565.1322469927532,-30526.227347687982,1,212
1.0713634694142977,1.0739647240182972,8.510000382979793,0.7787979544546866,0.050192962891390684,0.15278575514012777,0.08065926364138253,93.0492801277218,572.7479354799458,-30416.980739412073,1,213
1.061130371987555,1.114380035414234,9.816623994298729,0.7418071245620146,0.03025112692363978,0.2079393842676395,0.0611572669271536,92.64990767128917,599.4495876788366,-30421.498765126977,1,214
1.1389015070337098,1.208557819018875,7.705338850254296,0.7145349114854112,0.04235124320161884,0.1288402308145982,0.0942624970426335,93.46754485817098,579.0325625808514,-30360.597399772927,1,215
1.0772481325801784,1.1057374838734273,8.070857029587364,0.812712227781555,0.027541447041728947,0.10747049959807516,0.06127394189368674,92.57577893067744,540.4961993739964,-30492.140079069904,1,216
1.1053573320103918,1.1398783380078228,10.338668511930235,0.6949880776713754,0.06056897172566808,0.1749027381459131,0.07422180737144315,94.92129989181477,591.8878992636755,-30429.36249406762,1,217
1.093591765345019,1.1324992585925493,8.683682814688112,0.6987551199566464,0.04503452616147635,0.13138014197554415,0.08637774389343153,93.24768636798889,570.2676347961662,-30399.03216821349,1,218
1.0871650388300547,1.1532064885162874,9.163088784471945,0.683198688787771,0.03506535520648438,0.12018832029269795,0.08006615815479817,93.4494548842698,561.1569054594536,-30358.206390479165,1,219
1.0583354840904902,1.0832331880127555,8.621372341419558,0.8169794466424527,0.04824838596692738,0.15465846755014862,0.11113721232290562,93.46307322774607,557.904204604221,-30331.080821102405,1,220
1.016044145465592,1.0630722876240248,5.657581477046509,0.8216014225076229,0.04819451024393763,0.1779397396041219,0.03409622800690123,94.0398491438037,584.5562114973133,-30409.729499517805,1,221
1.057373321583759,1.1149176770907823,7.081402147740612,0.7200117859356298,0.025341792493790035,0.15602199012372372,0.04587453592695637,93.1829211198231,567.7028337357741,-30451.591225355904,1,222
1.0799673910110745,1.0666735327688985,8.132152364670407,0.804303778077087,0.032057565664035614,0.12693222533039242,0.04784453210720521,92.48024979632935,520.3647208675411,-30423.254562759594,1,223
1.0959276024828672,1.1306506249480477,10.832021306884032,0.736287129643246,0.035786982502927,0.13644415398752097,0.1021864418065108,92.25922974809426,584.6302516096298,-30277.856627260033,1,224
1.1091503258405944,1.1897848573331027,7.418787652049862,0.8180315807965408,0.009676975639160448,0.11464328854099147,0.05299673287843937,94.0749906021395,608.791802734188,-30422.0554262126,1,225
1.0853909200954917,1.1560650226285807,8.947283708406536,0.7591347779383034,0.05384576951384727,0.18582410382129713,0.10944213067065847,94.46473448900609,535.8884245567276,-30409.31436908718,1,226
1.0591391021779122,1.0734771379778294,6.7774676354592565,0.7072462333937197,0.04972167524652845,0.1739255110146038,0.05217126202420835,93.28619893358031,560.652411934574,-30422.417404560547,1,227
1.1066065788475727,1.1921062294077507,6.5301849662623015,0.8315534580088914,0.0388341821761869,0.22499145171843132,0.06858124309394192,91.4386657268775,604.9534128134293,-30373.11619804744,1,228
1.069293159087452,1.0851660528558704,10.277827346399517,0.7955564012242613,0.039790431898162684,0.12513164984453318,0.10272372739481926,92.62646525516813,513.2695195683153,-30447.811896038966,1,229
1.067328034161799,1.091574982445186,7.72693553507708,0.6760688391137136,0.050354907919040355,0.16924624654267265,0.06324490256023305,92.1693306090627,606.5343908679915,-30367.744896790315,1,230
1.074640434198702,1.1565110349208512,8.197058634121769,0.7368679310977896,0.042693772275223925,0.1242784668281082,0.04816723289811325,93.68068710373807,548.2687074423545,-30377.234482921678,1,231
1.0865816971800932,1.162321641283578,11.432913217451487,0.6771814240895596,0.0404128666303926,0.14790926934758017,0.07363699083049312,92.79480663143308,572.040959090425,-30424.782988986542,1,232
1.068743302269722,1.0854907752820702,8.253941199342462,0.6799940984163939,0.04299979431380448,0.24632072183273998,0.11029924733674512,93.3794576081533,574.1339752307755,-30436.341814147745,1,233
1.0873925779429798,1.1633198724801959,8.969353754313854,0.7135995893455405,0.025775805769642404,0.1462397867529549,0.06870346570034247,94.3341544024975,560.963388469888,-30479.98950026841,1,234
1.054655276354547,1.1357708548976024,9.39981040662812,0.7543118160592994,0.06355886785638898,0.17683856032004053,0.12856116321803407,94.38650152983475,619.8443005936309,-30394.33939721973,1,235
1.085585913973337,1.1594206284679003,9.244571075125927,0.7059990744757028,0.04150717684951584,0.12985467885096846,0.08698044111139949,92.91830578280437,555.0171413938616,-30392.299998531875,1,236
1.0518035393961216,1.1012330000229393,7.114926113870609,0.8754059155979707,0.03454685299404833,0.09834571432910294,0.06134173517424567,92.03235035797071,571.69106950094,-30388.51182970422,1,237
1.095660209784739,1.0769855993696824,8.44480679930049,0.7045633067354388,0.058586398311008446,0.16429379775090774,0.07472467777714313,94.06238055638244,526.4354187101574,-30408.20856497161,1,238
1.0914533420443078,1.1280945208427107,9.580271591663674,0.7151811284660511,0.04322533219930295,0.15217502590711857,0.04226362352555972,92.34855248035741,588.8157162514016,-30343.148103249343,1,239
1.0924555010728279,1.1773687760975333,8.880937886724238,0.7473276766024023,0.041131491608411966,0.25704552101436673,0.055827048990879174,93.22720900745506,566.1921729603542,-30364.481137927258,1,240
1.0573811663584936,1.0528252649291505,7.871282603699485,0.789931540082173,0.03378085353339206,0.2560523475514692,0.054166015240925396,93.08151954616294,565.0751833865564,-30458.709018277325,1,241
1.055787621355677,1.1273032452116294,7.500429121641248,0.7499475523176189,0.047572368379467954,0.13895171489815802,0.08584518909395618,92.81244169165163,581.6458297934164,-30388.33175825673,1,242
1.0811130703221776,1.1604295716739517,8.628597805421798,0.8580137788134309,0.040568473526676065,0.19311941170181926,0.0964977528216909,92.93658467592024,578.6200734691154,-30556.280598194728,1,243
1.0891005231766748,1.126673479541091,10.53044511192926,0.7440552710853473,0.0398378477370955,0.1378189398565908,0.10684339708180987,92.52723730845078,553.9615465539044,-30403.629132293852,1,244
1.0819274323365844,1.1430082772258932,7.99910270490767,0.7763607769795801,0.019471351951475247,0.16303561346848863,0.0469441482107964,95.08662874363866,598.3653318110939,-30471.654721552928,1,245
1.0777814403074462,1.1368701446455318,5.708734738043919,0.8127697248979195,0.038539348890722705,0.14412500956486163,0.05029819850058601,92.32396774190387,601.9220538490381,-30397.524400826453,1,246
1.0920912070645943,1.12954571319478,8.7438736080821,0.8411590649553722,0.029304271523747847,0.15428776026034283,0.08881801884160782,93.27404808671032,605.7452469371636,-30319.664578424366,1,247
1.0540226596502535,1.1258923679630468,8.657487020554699,0.7604601327933637,0.038228919661096025,0.14300587662796288,0.08506033187075814,93.68205937918702,553.7292208975555,-30426.623233476726,1,248
1.0326175585751887,1.088757079850755,6.833508964934766,0.7198573282652383,0.03934227270950848,0.10019172276761272,0.04720969649131785,93.18825400790068,526.9082108024999,-30413.190899577596,1,249
1.0847360074961785,1.1535603732161732,9.394065610253598,0.7305681753555473,0.050389686776207955,0.10859120654479082,0.060475680987347596,94.48432433048522,574.5894320232234,-30397.02012774677,1,250
1.0462400744797216,1.1024881957852233,7.940684754454418,0.8129113398956974,0.045471628311480404,0.05681284231212262,0.08096305176903032,92.560458528195,542.3111325452189,-30326.64859517006,1,251
1.0738462294401252,1.1500479474965524,7.44989010425135,0.814772883352182,0.05041950396361518,0.0956112333135814,0.09393726645427986,92.76255657041715,530.4303232217342,-30355.02087272871,1,252
1.0644586962009572,1.0540285400271638,10.240547978951922,0.8696734374439178,0.06651464444950488,0.1616248735547716,0.10816582487257008,92.05268262832018,604.3364014740628,-30480.3742813368,1,253
1.0424748056518462,1.1078915482502885,5.430997009415624,0.6429139490750804,0.051591485055357655,0.08233461138988346,0.07343930538451986,93.93130887448109,525.9723480476766,-30414.605279819065,1,254
1.046367282045312,1.1434390309808398,7.273955204162081,0.7510752860054853,0.041039630993709386,0.08602840636652093,0.08720019262136375,93.9327110690311,560.8317682350067,-30427.12636984096,1,255
1.0762502273338448,1.1357816475283657,7.676907836305642,0.7224241133962072,0.04135992671678572,0.09972614487848817,0.049249517386620735,93.81162676895396,615.7711593416157,-30459.092301582015,1,256
1.10175793022977,1.049829341165502,8.23047694179653,0.8574910473670916,0.03111859673779009,0.14867641421456798,0.11310216401884586,93.9884927431227,602.3766227962996,-30441.142910373914,1,257
1.0771633501413018,1.0823550231929178,9.174337778810395,0.7109657537060292,0.04143144117170298,0.1504589317625106,0.08091222070332672,91.94544058262701,583.5540465835735,-30487.210660922396,1,258
1.0616883154558543,1.1487773820310485,9.726185552529907,0.8236385277059886,0.05179977765228296,0.20525483741554926,0.08286749219023806,93.80805979906286,548.8296354345238,-30341.516389527667,1,259
1.0974099113801983,1.1290096090280213,7.839924697172018,0.6491771520843475,0.031303184938715735,0.12115630689008607,0.03961326503225927,92.94249092960743,578.0887926175868,-30399.347696635803,1,260
1.0830428656541464,1.1302340453762085,6.925100982488554,0.8587294825183797,0.0347535886281388,0.07718278390089908,0.08592569733525697,91.92324140840343,542.6363058491979,-30486.779588770525,1,261
1.0681430090692374,1.101806519701273,6.732477159384758,0.8445681631987338,0.04335813174746031,0.1444979911395256,0.055857531735652485,94.03115690808659,493.33947677277627,-30339.303785436226,1,262
1.0419031766798272,1.1153736217514223,6.351561034203076,0.8225004178002813,0.05033566959636899,0.1602501383900727,0.05621538129797617,94.0440592802802,498.2585793804088,-30369.31995012009,1,263
1.0651051449887454,1.1537699893584936,7.949779292077335,0.8627925784920767,0.02388046344695529,0.08742844219573807,0.05975672838330791,94.54954111459384,556.4186841923985,-30349.82047971106,1,264
1.0713837345037278,1.1320183292101196,8.060275566792201,0.8336560247293151,0.04863745234281738,0.13014151081535458,0.09887416823088126,92.24997357947277,552.1934789579769,-30375.29722278459,1,265
1.0691446319856652,1.0719124728035159,8.878719960947674,0.8948328118038974,0.032140735268846116,0.21140182639347999,0.07949770390557001,92.32175648604057,533.9240644770986,-30372.53399682147,1,266
1.0467360518567685,1.0509272185034733,7.973145286999545,0.7533417671030644,0.0585401727819488,0.1738294172857668,0.09138388214857093,92.89552679284789,543.1033673583416,-30360.29862427815,1,267
1.056871471232822,1.079697845894429,9.016260189700507,0.6883324976286849,0.032993723861548765,0.10712487911542423,0.04793772658543209,93.4181854411835,630.8099340182007,-30466.579771224668,1,268
1.0847387083148459,1.102525434792812,7.8960482917962604,0.7007611087587332,0.059330740227070106,0.1299102721824051,0.08083910721581719,93.0517650577016,549.6027266045481,-30385.078187433108,1,269
1.1075263897005163,1.1618056410307613,7.891324525899967,0.7695057205729882,0.04696676634517322,0.12698413623460503,0.06382389421538436,91.72653585279127,564.6459747652734,-30428.84765435551,1,270
1.0664452459261953,1.114598036544132,7.104401523584573,0.8145398669246204,0.032033122383077046,0.1356980733040564,0.07197565564262744,94.51837977638284,583.892337792541,-30437.0462356264,1,271
1.0611742385224885,1.0876990420680797,7.764073132017049,0.7527163609232798,0.06186253937414596,0.10319622223715089,0.07178789586301673,93.18796994100654,592.2099155830443,-30432.509770801695,1,272
1.0840485316789683,1.1152879060224965,8.165704553759442,0.6537686004258386,0.032317919290540724,0.14578952193423209,0.05708849299574193,93.06153409703359,556.2864624323033,-30425.13828166725,1,273
1.0792744535159733,1.1533624532488687,8.932753827053832,0.6869963008761764,0.042783671841843944,0.12770383869096752,0.09040853519961516,93.04784907937089,552.9158876219434,-30426.605045338634,1,274
1.072653830346192,1.1167696993652478,7.455931911681173,0.730626061604917,0.04224276127387119,0.14859771539712474,0.058467457125828105,93.44673394198927,591.6147665325949,-30448.858890279524,1,275
1.0683248227149793,1.1365329652170155,6.526236256554972,0.778910159346136,0.06343623265292817,0.1321522648917739,0.0533201175563427,92.83558748952504,620.273342714207,-30426.057132726095,1,276
1.0799039672647783,1.1151300911211053,8.928788943563758,0.8248816328733551,0.03836815594022074,0.14987562938281446,0.06022539352817936,93.1077295465584,585.7829788200022,-30461.818283515233,1,277
1.0875079467516016,1.1772103225033783,8.069982600291253,0.7568339174385132,0.06489644441231925,0.07825518948783175,0.07419126159364284,93.95654117678622,567.7183579361157,-30384.84353998409,1,278
1.0887576101816456,1.1442652270667006,8.425248646385583,0.6761769194688998,0.047103412294557986,0.14396678338787064,0.09628950826741481,93.3906391523384,583.8059245718296,-30447.844358921164,1,279
1.0927886498747437,1.1789154095906702,6.343535535479973,0.7004477594074877,0.03649322004658796,0.15557645016152272,0.08533243720238556,92.68550225417782,570.2306709229848,-30461.449077138965,1,280
1.0713639895700662,1.1397692554038006,9.437754190397937,0.8392518842296417,0.04011081364840667,0.17529940823020074,0.07707243090392242,92.1131129333036,567.5577140133304,-30411.156396507715,1,281
1.0971188084241559,1.1473082294489017,9.517914636408396,0.7495905842111122,0.04648424172266567,0.18826580391854209,0.10808571315718087,92.25541136648114,565.4850879512084,-30362.551985380072,1,282
1.10615595438209,1.1095631649720596,6.267498800451858,0.7313546935111096,0.040880070477418616,0.1440129293710683,0.051925163531903545,92.68184326864525,632.5031488351935,-30498.76996426929,1,283
1.0725188177385545,1.0888760719316823,5.452457000285439,0.7221166369219965,0.03940939499831876,0.15621726073239703,0.0669584834262167,92.83810999608397,584.1741297233101,-30441.024355692407,1,284
1.0732345365649887,1.0888554520250902,7.629306858949659,0.7518515615458294,0.04526236949662377,0.10243955504083062,0.06414214206021435,93.28078030310563,573.8413416162684,-30437.572714487065,1,285
1.04354314603862,1.0408756596419082,11.38254842351328,0.6359869330778801,0.050036828898064704,0.1375371765258125,0.07376493927985286,93.38296334870304,580.9448252482271,-30327.8961993809,1,286
1.0490430286004868,1.1028871785152694,6.752125666990018,0.6963510026002913,0.03861067332517261,0.13080413937701924,0.051607706452007476,95.22521362861058,573.5228011142514,-30367.651840210117,1,287
1.051316640371851,1.1213241132857648,8.179012972853048,0.7928647015269841,0.028475852936223834,0.1685463676804432,0.05719333816646244,93.1490862565309,566.7375470644394,-30395.860592008827,1,288
1.0622789055592372,1.1086432801959236,9.112755672459219,0.6494867244544865,0.04639481634397522,0.18175779676136974,0.0805821468824494,91.70579245129754,580.4498971106625,-30420.286553622784,1,289
1.0641711721048979,1.1205779620685523,4.996291509670069,0.8249847369929251,0.03675130581208914,0.1028904437133129,0.046910751856817236,93.13176072836471,556.497848385542,-30387.745353129994,1,290
1.0418087641970941,1.0590642006242792,8.22461246546216,0.6846149263728422,0.029631575738350804,0.1094294160155621,0.060014376317449776,92.76699781430568,610.8517253523704,-30406.138843330238,1,291
1.0740901912542449,1.1261706673639018,5.347209374676758,0.8907092857087587,0.03709842971141115,0.09564337199697034,0.08081519646242943,93.52409850567871,556.3305100947026,-30452.690747383793,1,292
1.062139524012719,1.1036208420920581,7.835986110609881,0.840608789185536,0.018135244247361317,0.14893718748863338,0.0774032748989318,93.77484355157428,568.6834173470464,-30403.00187819745,1,293
1.0893591562534772,1.107557248747725,7.36852188431039,0.6971980216835664,0.03829819774784666,0.12338165304168305,0.05160058260473172,92.96257948588301,555.8573910456455,-30355.36685395899,1,294
1.046885615896677,1.063022350850384,9.310484708299038,0.8293437136893381,0.041043677618851276,0.09624715723438804,0.10832140937957707,92.33846608308515,606.7993034045419,-30402.73891049488,1,295
1.0961967161728026,1.1399617438147214,7.8757555079116734,0.7513009390820263,0.04091335369541772,0.19025474304108708,0.06727985406437542,92.52257647812807,630.389800514449,-30431.239377593734,1,296
1.0839816325179066,1.1290471344317459,8.680352213552599,0.8141960348626749,0.05701435850130473,0.1054273785674311,0.10812744177129696,93.11141750814254,509.447517182934,-30368.156645246316,1,297
1.0640927623503025,1.08264966320607,8.082517236951894,0.6285928748107936,0.04648858468659886,0.10548852127761336,0.08611977026229838,93.2839058711494,657.4223776761763,-30391.31503033835,1,298
1.1020121373018708,1.192263110075542,8.628597151100433,0.6565351208584846,0.024904598140133002,0.13205175331390068,0.061889469595832164,92.77559167445897,548.0363022738161,-30400.23590063859,1,299
1.0798317085709883,1.1410698455682047,7.955011358307711,0.836265800929207,0.04247505303702529,0.13929636527039022,0.09840990776604147,92.36285090754997,568.8873669482764,-30458.250493569598,1,300
1.0613323532322034,1.0913524608276544,8.600734895134075,0.7707242382887344,0.04541218706442629,0.12272010858057225,0.07275776242802234,93.0434811468055,516.879692629355,-30433.263239621276,1,301
1.063581195910225,1.0935334033920712,8.920602842652611,0.767920948545235,0.04875050315522553,0.15647399182963673,0.06560106077028414,92.72098267975869,561.3922736750112,-30419.341616176585,1,302
1.0322579682742483,1.0739653415559873,9.376007558883385,0.6659694610052842,0.04647620746634454,0.04779624866342968,0.0983191241764801,94.34368024712447,562.8973152720893,-30429.666747918756,1,303
1.0410977036324465,1.0960455228684864,6.181642782405136,0.762099785687097,0.04772467635639037,0.1131524697623121,0.06792329631796223,92.71874619768447,535.714972524111,-30455.026712511673,1,304
1.0588460899522152,1.101116461527463,9.885174390475534,0.8132478569275862,0.042982846703013056,0.23372406056138323,0.06792926674377478,93.26231278671386,557.5640106076778,-30453.351152422576,1,305
1.0683424387670954,1.115811100164559,9.552334298050546,0.7839590663222225,0.04299396633304771,0.18320046869889375,0.06763086928474754,92.05177236782534,569.8054282926021,-30382.926326856603,1,306
1.0725291271158448,1.0964374252875562,9.03013744034326,0.7058079222986211,0.03885668219418913,0.175130737737444,0.07380193508429271,92.30133626444207,586.4254025618716,-30432.766487620207,1,307
