gamma_1,gamma_2,k0,k1,sig_beta0,sig_alpha,sig_rho,sig_proc,lp__,chain,step
1.0659943436459058,1.101708417671144,9.755930564746647,0.562608018529833,0.05263281793212742,0.14305405708022964,0.05607190113763472,89.3199299520197,-28604.10335249152,1,1
1.0952017487454762,1.0998355279350303,8.62084216025585,0.6211639616045257,0.03359994070299,0.12687734664046066,0.0375436504628721,89.82851718843573,-28646.42874275275,1,2
1.056122016417312,1.064413407538501,9.14374309710724,0.7886981324275154,0.04396668904234394,0.15943572496057143,0.08587890750384947,90.8060930638385,-28665.88411388554,1,3
1.0974247401072748,1.1576074096332167,6.06853642385053,0.6327320562156212,0.01925618799943816,0.046937282914943756,0.053050529190294016,88.4142111482196,-28658.006210435116,1,4
1.0871193902757317,1.0927983672898973,5.747726282298369,0.8311808384916084,0.03329367643682162,0.11974517251377252,0.08679741371574114,89.47617756569649,-28618.556319132138,1,5
1.0704020813453474,1.1150493011248912,10.71367251465814,0.6270434111445513,0.05889374265054336,0.08124545791042048,0.08345018619432533,90.8100162233509,-28621.73879733075,1,6
1.088082737079015,1.101192191704978,8.148136209635256,0.6819252674645837,0.038995988496294536,0.10641297167442335,0.07167527538919104,89.40019957606108,-28610.99654624854,1,7
1.118011581299396,1.1364318692422408,9.574854603066694,0.7364627517863608,0.06129265605008323,0.18177036764368618,0.09466807914854142,88.79090085792198,-28667.039722800913,1,8
1.0813258947562918,1.0904579706202475,8.67796402010245,0.5695655846600706,0.019723357106462582,0.08278630767605762,0.06603474638926352,90.88081875798864,-28630.724582596275,1,9
1.0749783552518661,1.063320630723215,7.158294782594698,0.6565359317932095,0.042238021779018,0.08593949403952007,0.054668445038406725,89.44670772111444,-28652.49545748417,1,10
1.1074637254344606,1.1391319455991302,10.272728166687637,0.6873223697116396,0.03371004466967087,0.12946594371738218,0.04199282344806444,91.12086584196344,-28590.760331655976,1,11
1.1112940774301452,1.0862315591604652,8.683486949881791,0.7072789552655687,0.057023828783550015,0.0933663668817663,0.09215645852627635,90.0948678969698,-28592.10323687892,1,12
1.0837953990475624,1.1029683949369957,7.6225155033075165,0.6543082817392807,0.03540068319811816,0.15405296385756628,0.02838505810184685,89.91315956897138,-28572.75033650551,1,13
1.0782101923732128,1.1555208760361737,8.037616702444494,0.6331888290062734,0.04682891035409392,0.12490012246593674,0.06516347217427029,89.27429974380227,-28655.090368822515,1,14
1.0711207820725888,1.1211258473166692,9.734146261779602,0.5932908392097636,0.03177970208459304,0.1552972391116679,0.08716493085100203,88.34098027101402,-28646.765205521344,1,15
1.0787078981758655,1.115884480079717,6.333153029831009,0.8353254139890576,0.02109789065074959,0.1278208442671393,0.07483971950819476,90.20236194774922,-28603.09008667293,1,16
1.0991207374524499,1.1397912305684141,8.081152815324945,0.6890815019434764,0.0412089899054335,0.12597322316396656,0.051817530992322225,90.2535272989279,-28661.582545615074,1,17
1.1181235833410492,1.092300821153176,5.990622736247159,0.7965828134088715,0.03471166698035025,0.06248596068042606,0.041428824731183624,88.75695825672295,-28533.6955359019,1,18
1.0904417474632448,1.1139582522686937,9.175460065443659,0.6468727615246073,0.038920240409294926,0.07744006076366276,0.0587769484470817,89.23769682591602,-28645.27695160031,1,19
1.0916052334792348,1.0991026833350734,9.788772654880612,0.6693452110833716,0.036737587480677854,0.17644745588245722,0.06684845880459958,88.442988434850207,-28566.368686784455,1,20
1.0861350964928305,1.1452491297475655,11.301595425909422,0.5711613741701367,0.06569091615117609,0.09357036099229521,0.08809474718605285,89.73990681574101,-28687.050622054685,1,21
1.085018855956571,1.078568967472854,9.579851275462364,0.7090336783839509,0.035480590562885016,0.1833956936563188,0.12241778074831632,88.19365554060995,-28640.81841485853,1,22
1.1164940254164368,1.1565253619475284,7.223974524840018,0.6613657852383183,0.03691530926837602,0.07601236936441287,0.04835494000060126,88.15248706333396,-28621.218967454166,1,23
1.089009904703814,1.1050823751620158,8.268490411712856,0.7471987859669313,0.03471700957519798,0.08352030862704186,0.06374822796254627,88.94025837510222,-28586.184274448864,1,24
1.0831697525942379,1.1011321150728501,8.490117814939557,0.6399635951809252,0.04604145513304201,0.14339399926015356,0.06846540596598978,90.42675590729496,-28600.915277440265,1,25
1.0789061635780857,1.1012510105565971,7.913647920289727,0.6647014210312902,0.03779564178620054,0.12899163047868095,0.020500900334379908,89.84451536875096,-28737.27846526813,1,26
1.0945479821819106,1.1105228907541602,7.2754790391228354,0.7021945129606306,0.043900712628555376,0.15684437430691706,0.01973267081745824,90.02192993158856,-28698.181102334664,1,27
1.0954645298774734,1.1162862386647379,7.51667516662014,0.6653788100990468,0.034672722505500915,0.15410468540375333,0.08011297431406571,88.7162221598624,-28629.295744191655,1,28
1.0735582256203373,1.0954024808755265,7.462977490601018,0.6498343830521432,0.02914923602354165,0.05380858071865955,0.07255387808718812,90.28379040722368,-28662.064736664266,1,29
1.0734054994234055,1.1533820805999766,9.021346092788425,0.6931235015781431,0.03221760692857364,0.13010454891222445,0.10858622311141405,89.72689863903766,-28676.422771109115,1,30
1.105638923798808,1.1250638822243784,8.715107233222726,0.7288012996036872,0.04804980868738715,0.07076371687102162,0.10755379829029066,88.49263776361367,-28599.111802686715,1,31
1.046667684471746,1.0674510420054633,5.193899375149097,0.664891142473752,0.03828724668872784,0.09144648515106775,0.032596806577316804,89.31987632362137,-28686.71016009171,1,32
1.0766000056474025,1.0846429371181137,7.817719315917948,0.7872472393471276,0.029343243005047318,0.08432680202894258,0.047762890522507574,89.88506958941248,-28733.737314542836,1,33
1.087323500220167,1.1271252001007994,9.135717068739622,0.5886234582908438,0.031153858044281443,0.1748860595120673,0.06223967905081633,90.97982498430548,-28651.612811656305,1,34
1.0793342516623583,1.0883718442336034,7.8069816879643055,0.6402260083241186,0.05379524874636877,0.11674317873099435,0.031458520342674795,90.29132473178667,-28568.321426194758,1,35
1.0875220830129244,1.117293036959731,7.84809508739735,0.7252834652747184,0.029272709730461578,0.09266362792874776,0.0526039849647326,90.33274125190012,-28660.071571672095,1,36
1.09780008193931,1.1234353038491531,7.004073045021802,0.6509425685807353,0.03859805629917516,0.10241158587709079,0.03914527530235105,91.21440393586377,-28641.960465802837,1,37
1.0565097769980791,1.083947561254452,6.661751938721647,0.7203375781977559,0.05121623042846324,0.09890529256641994,0.056310066806145254,89.77237732642358,-28670.215340656046,1,38
1.0676930902930197,1.0852250724207588,7.087163182971962,0.8166564301352444,0.02639066305721739,0.08632206073122764,0.04472820047250318,89.21873009507715,-28736.990781943903,1,39
1.069677110134471,1.108933064394182,5.4488095077110055,0.7882674169468749,0.02187264934746918,0.23197570843056864,0.026728256199417013,90.57043256177661,-28614.05610297258,1,40
1.0935104291457538,1.1501657168718158,9.491100212198825,0.706326906253653,0.023728090672248472,0.2484979672346306,0.03678675663952076,89.90931626668241,-28595.137994533037,1,41
1.0978888216658556,1.1217888563127574,9.939321559451436,0.6641919775166716,0.07253253757052522,0.1351233201674452,0.08341637396283991,91.38062404010827,-28654.412476145866,1,42
1.085816579612613,1.1112724329473462,3.7362984322017296,0.7036436893729979,0.023444185599607627,0.1187658480247118,0.0388338965216274,88.68411345834367,-28693.64760406895,1,43
1.1053972788069681,1.1477236643605921,7.31414551740439,0.8013231142280592,0.03559656426126631,0.04435617756926189,0.08195975395127685,90.42563590911324,-28596.839942059105,1,44
1.0511495140116907,1.11335780325677,7.295317583614621,0.7899902680047955,0.038104625429653316,0.08972453601195375,0.07142143298445526,87.9800337509034,-28607.61070079344,1,45
1.098338781198948,1.1115587480843974,10.205311829532155,0.6275973981717923,0.03952798488923483,0.07234570596839031,0.1202425486196292,88.62926619624078,-28654.729987771505,1,46
1.0793891877678035,1.0991604649174918,8.52592400510231,0.7744804976786165,0.0402401981823269,0.2714838847357434,0.09170839328080188,90.660685577055375,-28598.923231489825,1,47
1.1203995735507832,1.1520656007814323,9.069761760250623,0.7307063886398155,0.030312478086900345,0.12270231472283705,0.06978687174903658,90.94634650010227,-28641.69784368915,1,48
1.094452221424572,1.169521682326557,6.481014825235751,0.7984304249918657,0.02475200917676799,0.13799310230025166,0.09121606726826223,90.215154942356,-28668.463964677572,1,49
1.1164044423423571,1.169629306474948,6.623607555934021,0.6344010362040847,0.047866041564852475,0.16522388915665234,0.05720381951699839,89.89892472046336,-28703.837273491194,1,50
1.0830748511856716,1.1183933807580928,6.89608915391188,0.5799549902629371,0.052496456490054924,0.08655394101197354,0.05234235089296784,90.46106571622397,-28616.655123650326,1,51
1.08416927623513,1.126813352653303,8.90132393707684,0.5786896858283179,0.03478768124338602,0.19783394132773388,0.04509325147934146,89.23621592709124,-28624.023298336946,1,52
1.057902161385365,1.061314233031067,9.177483356623227,0.6281949757336148,0.04551448163353732,0.14493186280240844,0.08072749472863028,88.71471139319507,-28623.70645194945,1,53
1.087161255264934,1.1451188400843977,7.463649879306722,0.8596511641498348,0.03321273835874815,0.15228617685881615,0.06071372358600784,88.9264360762995,-28625.339653712283,1,54
1.096547436175887,1.1997326679909786,8.798030127718427,0.6806280181459522,0.03664384033409414,0.1133458015325521,0.06605944594553761,89.21202037768994,-28527.446882337004,1,55
1.0531322257706837,1.109758364568059,7.719192963130411,0.6906018579391604,0.051077373518720375,0.13293760499064916,0.07639562651220058,88.56109198212958,-28636.48784482534,1,56
1.0847628661827375,1.133392419158484,12.797408469345696,0.6524931942715483,0.04714788868263704,0.11494843495637258,0.07906630652104724,90.31174868506461,-28631.384656923146,1,57
1.0807977640497133,1.0941200728584526,9.05463911762555,0.6704111221720266,0.02448537550269079,0.1277358397697142,0.051290849073637464,91.08977829638799,-28561.19107525841,1,58
1.1268807751444487,1.147788367652869,7.632103507294021,0.7064413842958726,0.03911556134069265,0.12233968339018043,0.07775580417401763,89.65909404157483,-28710.92032486603,1,59
1.0970819265450773,1.1665122565562256,4.547455171841851,0.6397272629992877,0.025252938331291924,0.09684770419452797,0.041682344464635056,91.27212055213266,-28687.97231803859,1,60
1.0899476067884037,1.1305508282324477,10.166440657105074,0.5848283022712222,0.059634403191996165,0.10360739941403996,0.07229940291741378,90.64549641369015,-28675.57064817563,1,61
1.0958718240917042,1.1112454026700782,7.332953193484535,0.7077002902211348,0.04659575231037925,0.09792513691862716,0.10274689780795308,91.03593576889428,-28574.94477070054,1,62
1.0624415511219474,1.0959838095701187,9.361749533760435,0.6173035697170948,0.044955957354824765,0.10092882196869891,0.05663555915313507,88.49235944394279,-28698.033140470605,1,63
1.084568258987939,1.0825700040985116,6.445476506171368,0.8155256214834262,0.054138620710665775,0.17225951845963317,0.06676936856657073,90.80854479881869,-28674.08022599984,1,64
1.084029157216746,1.130257921168345,9.588999194512331,0.6746080230480003,0.04394011915023836,0.1794265138921086,0.06285217328231503,89.52786211220844,-28656.957385667356,1,65
1.1006130538372239,1.1199124119401191,10.451625244445719,0.6330695509640135,0.03617810550857134,0.11340119151524582,0.09023226394617447,90.62040031587841,-28641.852212366437,1,66
1.0784799718656235,1.1594781138268508,6.127592853496773,0.7910024443192584,0.024726188701635617,0.0686211346722294,0.04210221593603506,90.38679524006054,-28602.162582862748,1,67
1.0655409085717424,1.074546787874283,8.765622551524975,0.7001177648433357,0.03090671031557223,0.1056288381763838,0.040260493091368,88.68330648432487,-28558.792549492555,1,68
1.0909510283550279,1.1431062324159218,6.520031226195667,0.7055587079033945,0.03711556110813992,0.10220910591439251,0.04935055051037049,89.87241605378834,-28691.379228414582,1,69
1.091657756412003,1.1202545882726749,9.20934253817731,0.6552560818141786,0.04371481586448497,0.19218351898718442,0.067964761854744,89.5290744130992,-28641.156973288682,1,70
1.0624056139485694,1.0639956160875863,5.567935253667246,0.7229076606850854,0.033819723571471366,0.18819278418924837,0.054630444442333524,89.70040625765023,-28775.231328585498,1,71
1.0624647545815196,1.1001473000528375,8.887384254078533,0.6566246951147007,0.044717825481785566,0.19155299266372847,0.09617838091659738,91.41107987948075,-28611.16172517525,1,72
1.1094036522585644,1.107994737908713,9.41218672880139,0.7636595953124207,0.06360851402997593,0.15175337606627673,0.0647317812499904,88.78567283279946,-28681.08278790073,1,73
1.060326383159882,1.121143455037547,9.27876196753456,0.7190046112942039,0.04006192019585273,0.1273234123418026,0.07434911111687104,88.21380907979011,-28599.749089291072,1,74
1.0992088255457997,1.0876257172392056,8.072428220393096,0.7475615878877846,0.03906122677698002,0.06467823007108237,0.07835058424464966,89.49606818289996,-28667.31518291155,1,75
1.0554058909640072,1.0789355767295006,8.723524012376554,0.6818419858130121,0.02282751842426805,0.06443628732964961,0.09236791921847178,88.75845907483158,-28590.049025354645,1,76
1.0725275250180248,1.0709149124203459,10.16514273229836,0.6693380504082554,0.03152905699806606,0.0889749334205558,0.08640808116243011,89.13089029356475,-28666.72604245534,1,77
1.096825818968153,1.1853390932839127,8.489770876846551,0.651654089970546,0.05815531168280163,0.09480565365221681,0.05066224432437326,89.63359954990246,-28585.601149551534,1,78
1.0527982110573721,1.1190477670191614,8.141754144824787,0.6344670133494131,0.06369145922863635,0.048340320810426045,0.09304094315653255,89.18516777061114,-28613.834481002763,1,79
1.065557262622569,1.063502233767547,8.240627462073437,0.6629747722632805,0.03564299409785728,0.2106245376891111,0.046357913124250624,89.64102461188362,-28579.27194629644,1,80
1.079552249678565,1.1433722331675216,7.973271075572055,0.5905696098107716,0.019254844099471424,0.10292164975468089,0.03323183006627179,90.82667985199508,-28741.154260603176,1,81
1.0772832721541805,1.1522035398389643,9.106046037880368,0.7001278909911572,0.029610768670837763,0.09417593939334469,0.05533709299667777,89.59695176167602,-28643.389365117477,1,82
1.0719597805425052,1.0751427550424253,8.813271956939252,0.6028799998244146,0.03594378052972607,0.1374369057844516,0.13413790197042125,90.35855366717762,-28613.161645055206,1,83
1.0862927709968535,1.143702774775439,8.827053568697153,0.6105716318835878,0.03338979929487417,0.10843087373989099,0.06527186468966023,88.8468280938119,-28667.491240190033,1,84
1.0736390238106104,1.1504290891148141,8.780715114668094,0.6849106243794,0.05116317213350362,0.07580849933093534,0.05966797356865766,89.61427830674901,-28546.447253042264,1,85
1.101489809446688,1.14911800607838,8.661681292735198,0.8377970674830006,0.057360854314628486,0.08573585890030187,0.06395246605779495,89.81092319180742,-28679.689722626255,1,86
1.1009169625935002,1.1367237453304215,8.95442945797027,0.6247514168073656,0.05285722921861743,0.15232232341218088,0.07507021332626936,89.5225375574536,-28579.522180069085,1,87
1.1041781838475806,1.138505813186224,8.79529106044825,0.7079935011747746,0.03340459470808039,0.20974154646430107,0.030032805198051033,90.39185993116334,-28517.928319885064,1,88
1.0983116207555905,1.137225450347719,6.273979881593469,0.6524364630966657,0.02624946659926576,0.09341142656608258,0.04254807909889277,89.04827865593568,-28578.12072197211,1,89
1.0672772999895952,1.0991091978741092,6.391338340655648,0.7350205435860683,0.035177836233341406,0.13904602290464702,0.033927632488959754,90.34167247883661,-28630.182301081437,1,90
1.0949236335119472,1.0898155550137398,8.931013468797412,0.7066067090623389,0.04951929180746326,0.16654060913489785,0.06886428572439582,90.64147815313252,-28561.316502791244,1,91
1.0782594782887203,1.0885769208764118,9.960168727870833,0.6357171311074234,0.04190340094439999,0.10768066328121317,0.06537129075507633,89.5023485286392,-28704.657247915657,1,92
1.103310932547883,1.1254420551748638,6.744873954060405,0.7376235563039475,0.04665342458674456,0.15770280793053562,0.038971274489264594,89.20890804089802,-28575.284613503,1,93
1.1148424596586608,1.114396516328037,6.343893292602635,0.7488020186246168,0.053551314449135676,0.07900649762985329,0.0671390588093066,89.5506141809759,-28673.06701428945,1,94
1.062558081942628,1.0725476492999186,7.464704631493746,0.6825503799636105,0.02987269957444942,0.09443241617020488,0.03858665638420988,89.0694376951662,-28578.015277106006,1,95
1.1232234207633909,1.1361399897141464,7.13453356101211,0.6625502580260405,0.04038143051145214,0.2400929064928436,0.055121543908203556,89.32293521970189,-28671.76912092858,1,96
1.0757964826691988,1.1216385532950404,7.816444841513997,0.7566705837932085,0.03847424922214574,0.1590461120259426,0.057724816902994414,90.03762607831202,-28649.312059948294,1,97
1.0900676499511748,1.1306304191849619,5.672492565519902,0.746557610213751,0.030823443212240356,0.10089887994714199,0.05540601947080097,92.00790655748949,-28522.91925893488,1,98
1.0731664890203894,1.1194741922782754,7.83940185009056,0.5676312028074991,0.04780888945925062,0.1185644162045222,0.08452277706624169,88.35743515398136,-28563.59098889706,1,99
1.099043974199206,1.1331459788894231,7.089704481448888,0.7630181997586625,0.048689415318954,0.1309742901665473,0.0460644635200424,89.33042844049906,-28684.44757861966,1,100
1.0819910085669762,1.1187059851888648,10.492671049854359,0.7463135470071688,0.03039889713333098,0.12789883669455224,0.06537362705191403,88.71926224490751,-28689.97978251559,1,101
1.0536951496876044,1.0831821644126105,7.057715093287605,0.72064208288435,0.028784777392030485,0.2066276361853758,0.042172694368477315,88.54846499491832,-28608.922988531132,1,102
1.0560142671754378,1.108762838013394,7.099645798167439,0.7687501774174255,0.014902656211154781,0.1045089156645079,0.060184873562982674,89.74586428738903,-28658.897636733178,1,103
1.0513819650519522,1.0961510825161431,8.365620799198732,0.6834973395465853,0.04855460042131067,0.0642597921587394,0.07575753004298913,88.93946866656933,-28627.235575927672,1,104
1.0875653485756769,1.1342594232363754,8.734513583622125,0.7360592440425944,0.01817123464386611,0.0996907138130107,0.04243760903788333,88.47140823714209,-28681.067668015712,1,105
1.0971005454884408,1.1414759495225928,8.301983296843012,0.6280277573212439,0.03493632471161981,0.0382827826286186,0.0551140989216969,90.61948578373786,-28647.050211544112,1,106
1.0840280512610092,1.1084680164481853,7.217920845169003,0.7269628095357261,0.04430357496865491,0.09525142616283491,0.0712588457640078,90.8176685143225,-28582.99995750653,1,107
1.0911080850577846,1.133272811194854,8.408863330106856,0.6974768656227446,0.02226015243960859,0.06327388702676681,0.06358115502606969,88.92683597665072,-28639.332374129182,1,108
1.0648321160286742,1.1151900254793654,8.583200895659058,0.722174822102135,0.0602817681795307,0.07327938898623879,0.09702669830367619,89.93772260180326,-28604.652431788985,1,109
1.0873870899494897,1.1180980085820176,6.173086732151508,0.7729777298191708,0.045370198773622854,0.1259967165965576,0.08631447718703594,89.52134384576509,-28559.863574991712,1,110
1.0612889504853964,1.108041348843905,10.452322125620556,0.6978599756474922,0.03381213372885153,0.2057833008375323,0.04454084174389529,89.09794983291027,-28679.754321541135,1,111
